"eigenvalue"
6881.40845240665
514.125859701513
156.633483734103
144.176165067979
107.421404644059
99.2128354396464
37.2861168828701
33.1324325112938
24.8240687629352
10.0379741991092
0.228920767387417
-0.558148305640201
