"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"1",-0.0394409477895441,0.0660631594900257,-0.0479653585600879,-0.0594620899929986,0.0213365394717892,-0.00875694462256565,0.00439219706974209,-0.00784711604700947,0.993751936674027,-0.0069784995119988,0.00626443005075088,4.87198413133821e-06
"2",-0.425765400055499,0.629724996515827,-0.415399927046832,-0.466859753516893,0.13594279613745,-0.0280756036069124,0.0167295388538193,-5.7428198287907e-05,-0.110004229060205,-0.000343605964124246,0.00234747882252023,-2.81695576724857e-05
"3",-0.69340041608754,0.206552582172869,0.399203904593864,0.480137376395146,-0.231119880003507,0.0245886922347278,-0.0997788213405285,0.147637742538008,0.0135184990065509,-0.0184542791026788,-0.018417271802881,-0.000105123831586715
"4",-0.554407890982883,-0.707580976464937,-0.0405856188047158,-0.340492483733432,0.24872555364414,-0.0268996033524202,-0.0780470564647343,-0.0452692033148375,-0.00302292538325737,0.0284636130821069,0.0532050691955316,2.18672342038762e-06
"5",-0.104417279199766,-0.207812109789609,-0.543427126086487,0.0956405818220177,-0.681310623938786,0.0840132439278531,0.078056548924324,-0.136094964062079,0.00343741388214418,-0.228240674654858,-0.305735419533081,-0.00376469296115457
"6",-0.000645440481037377,-0.000819831991925748,-0.00279312151775377,0.000891016565155128,-0.00278000853680324,0.00018369182251305,-0.00142196367134354,-0.00122314745973947,0.000235896455124986,0.0201536525088114,-0.0149042229367679,0.999675284462552
"7",-0.0059134419005285,0.00814403619439634,-0.0594430179038374,0.0562857451009636,0.168315483872294,0.980941427957866,-0.050807498314748,0.0037867091468926,0.00500934772775973,-3.31155803631943e-05,-0.000354247974629102,9.95958317759226e-07
"8",-0.112123425078672,-0.0254797737813449,-0.387727794614465,0.576878822218269,0.481900043396882,-0.115572990500188,0.44876024492452,-0.235994057294571,-0.00217741169927726,0.019978037827174,0.0242799598976973,-2.01056643301557e-05
"9",0.0585931877573252,-0.0855239569515193,-0.292920249889938,0.141712934932889,0.185252861465915,-0.0686498366384017,-0.165148727582422,0.879034435407508,0.00576968515087208,-0.112777109704987,-0.17778816861286,1.29602490192357e-05
"10",0.0316136105330475,-0.000250150406963907,-0.345769617735335,0.249501106408347,-0.0330248555405123,-0.065665348010493,-0.715970025419237,-0.167463546099288,-0.000164662698743595,0.197690014222954,0.48171723667902,0.000725169828656291
"11",0.028374956699976,0.0625630785523354,0.0709993895259082,0.0676742843954606,0.304301180015556,-0.0759905203265638,-0.478230769911375,-0.309795842895279,0.000584632090797867,-0.138146181985275,-0.737194813852216,-0.0081973829275927
"12",0.0157560436967814,0.0248322850535074,0.0674114414986127,-0.00456689032413851,0.114128820607396,-0.018604479627029,-0.070709405261289,-0.0717098593252247,-0.00942898347120928,-0.93542341248774,0.308841421808809,0.0238205230257868
