"start_id","seed","objective","convergence","fn_evaluations","elapsed_sec","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","theta9","theta10","theta11","theta12","contact_scale1","contact_scale2","contact_scale3","contact_scale4","contact_scale5","contact_scale6","beta_scale1","beta_scale2","beta_scale3","beta_scale4","beta_scale5","beta_scale6","equilibrium_pass","equilibrium_max_log_pop_ratio","equilibrium_max_prev_change","prevalence_rmse","prevalence_max_abs_err","population_mape","population_max_ape","binomial_deviance","population_srss","nll_prev","nll_pop"
"baseline_zeros",101,4658.94620613755,1,101,7.612,-0.0228188858329501,-0.969528307570783,-0.135954733323748,-0.436177970048664,-0.10836040178587,-0.270801222262435,-0.274117799362703,-0.22973729144319,0.145282865123164,0.942237482582359,0.685964469622575,0.427933752884916,0.977439495883231,0.379261890880951,0.872882144067855,0.646502657586952,0.897304148130808,0.762768102654325,0.760242513902213,0.794742360699466,1.15636661979672,2.56571574499964,1.98568604616127,1.53408444893217,TRUE,2.33597483534723e-05,6.41054178440736e-06,0.450365702492631,0.661820954017059,0.881175882951545,3.50645439649146,8794.47754020515,482.585828057832,4417.65329210864,241.292914028916
"population_informed",1101,944.249042283662,1,101,7.616,0.032704321896672,-4.40701558623598,-1.55631170807267,-1.51803487909742,1.84833758175051,1.17540089750531,-0.0463854399287593,0.389684056198738,0.335667490416433,3.63293929981505,2.68079862504235,-5.98073487905023,1.03324498615307,0.0121915085967357,0.210912545427397,0.219142104829531,6.34925562580429,3.23944136751599,0.95467392181813,1.47651422466494,1.39887380852324,37.8238289614471,14.5967459690709,0.002526968593441,TRUE,8.8264611028146e-06,1.37673437869967e-05,0.175021915246648,0.321285730340229,2.20874297355894,4.66708149409145,1042.83171475584,804.837325799361,541.830379383981,402.418662899681
"population_informed_b6",1201,1343.40059595698,1,101,7.651,0.258924534302968,-3.77912302249871,-0.363814957193062,-0.900801363770971,1.25335651095271,0.845304846582054,-0.667199374409983,0.366936038218637,0.267302640157219,2.72568078438887,2.50740801759467,5.02719735780744,1.29553603260914,0.0228427151909043,0.695019791257666,0.406243980056286,3.50207801523482,2.32868759883226,0.513143690592922,1.44330559976554,1.30643576643352,15.2668037915182,12.2730771971587,152.504996250238,TRUE,7.77922318806987e-06,4.80226096166714e-06,0.25627301702865,0.50914473319762,0.878659450994885,2.04468182048188,2389.5555498383,256.416598063526,1215.19229692521,128.208299031763
"population_informed_b6_c1",1301,1379.42381494161,1,101,7.638,1.98070897119883,-4.41247740674113,0.016377322233334,-1.31251501093812,0.00584741826954903,0.367260159141545,-0.0115163151447255,0.555929551923283,0.358369727447871,3.53540938068094,2.7787102020889,5.47548420040206,7.24787970201499,0.0121251022798681,1.0165121656943,0.269142308620322,1.00586454779131,1.44377348112955,0.988549743784206,1.74356096217662,1.43099460066625,34.309057304892,16.0982440703469,238.76604956302,TRUE,5.22343938415406e-06,7.66456755552092e-06,0.218076167084494,0.509271855458941,2.28018042669366,4.8391482107613,1885.86148547698,832.157100394106,963.345264744554,416.078550197053
