"eigenvalue"
1209.12883861977
264.668816877679
235.556435612008
108.118758533094
99.5014475892868
86.4753396369522
84.3787166286867
20.9873561119637
10.2364930668603
-0.000115085504944545
-6.09665706683404
-98.5475243165345
