"start_id","iteration","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","theta9","theta10","theta11","theta12","objective"
"baseline_zeros",26,-0.0716376243141289,-0.0720464677640604,-0.00412219221536351,-0.0218712491426612,0.00891793124142661,0.0450290423525377,0.0450290423525377,-0.012314064643347,0.00289941272290809,0.0450290423525377,0.0450290423525377,0.0450290423525377,7106.85625281997
"baseline_zeros",27,-0.0287282182355967,-0.0540348508230453,-0.00309164416152264,-0.0164034368569959,0.00668844843106996,0.0337717817644033,0.0337717817644033,-0.00923554848251029,0.00217455954218107,0.0337717817644033,0.0337717817644033,0.0337717817644033,7153.0347292699
"baseline_zeros",28,0.0164227716335162,-0.0840542123914038,-0.00480922425125743,-0.0255164573331047,0.0104042531149977,-0.0641327839220393,0.0525338827446274,-0.0143664087505716,0.00338264817672611,0.0525338827446273,0.0525338827446273,0.0525338827446273,7081.36633605922
"baseline_zeros",29,0.0246341574502743,-0.126081318587106,-0.00721383637688615,-0.0382746859996571,0.0156063796724966,-0.146199175883059,0.078800824116941,-0.0215496131258573,0.00507397226508916,0.078800824116941,0.078800824116941,0.078800824116941,6978.84191334797
"baseline_zeros",30,0.0205284645418953,-0.105067765489255,-0.00601153031407179,-0.0318955716663809,0.0130053163937471,0.0115006867641175,0.0656673534307842,-0.0179580109382145,0.00422831022090764,0.0656673534307842,0.0656673534307842,0.0656673534307842,7032.24804423774
"baseline_zeros",31,0.0153963484064215,-0.078800824116941,-0.00450864773555384,-0.0239216787497857,0.00975398729531036,0.00862551507308813,0.0492505150730881,-0.0134685082036608,0.00317123266568073,0.0492505150730881,0.0492505150730881,0.0492505150730881,7095.41563656914
"baseline_zeros",32,0.0239498752988778,-0.122579059737464,-0.00701345203308376,-0.0372115002774444,0.0151728691260383,0.0134174678914704,0.0766119123359149,-0.0209510127612502,0.00493302859105891,0.0766119123359149,0.0766119123359149,-0.0400547543307518,6991.82422546826
"baseline_zeros",33,0.0179624064741584,-0.0919342948030979,-0.00526008902481282,-0.0279086252080833,0.0113796518445287,0.0100631009186028,0.0574589342519362,-0.0157132595709376,0.00369977144329418,0.0574589342519362,0.0574589342519362,-0.00504106574806384,7064.70805351626
"baseline_zeros",34,0.0279415211820241,-0.143008903027041,-0.00818236070526438,-0.0434134169903518,0.0177016806470447,0.0156537125400488,-0.027286102274766,-0.0244428482214586,0.00575520002290206,0.0893805643919007,0.0893805643919007,0.0532694532807896,6967.18900206907
"baseline_zeros",35,0.0419122817730362,-0.214513354540562,-0.0122735410578966,-0.0651201254855276,0.0265525209705671,0.0234805688100733,-0.090929153412149,-0.0366642723321878,0.00863280003435309,0.134070846587851,0.134070846587851,0.0799041799211844,6815.89733070698
"baseline_zeros",36,0.0349269014775302,-0.178761128783801,-0.0102279508815805,-0.0542667712379397,0.0221271008088059,0.019567140675061,0.0575590388232092,-0.0305535602768232,0.00719400002862758,0.111725705489876,-0.0049409611767908,0.066586816600987,6927.34641049111
"baseline_zeros",37,0.0261951761081476,-0.134070846587851,-0.00767096316118536,-0.0407000784284548,0.0165953256066044,0.0146753555062958,0.0431692791174069,-0.0229151702076174,0.00539550002147068,0.0837942791174069,0.0212942791174069,0.0499401124507402,7004.59355470252
"baseline_zeros",38,0.0407480517237852,-0.208554650247768,-0.0119326093618439,-0.0633112331109297,0.0258149509436069,0.0228283307875712,0.0671522119604107,-0.0356458203229604,0.00839300003339884,0.0136799897381885,0.0942355452937441,0.0776846193678181,6891.64873492076
"baseline_zeros",39,0.0305610387928389,-0.156415987685826,-0.00894945702138292,-0.0474834248331972,0.0193612132077052,0.0171212480906784,0.050364158970308,-0.0267343652422203,0.00629475002504913,0.0352599923036414,0.0706766589703081,0.0582634645258636,6974.34799599596
"baseline_zeros",40,0.0232338381221939,-0.204424869733507,-0.0382269331443734,0.037942450259471,0.0058118872119858,0.00232749702994419,0.0540386917315903,-0.0658923459323427,-0.0145137221832569,0.0916544324723311,0.0856359139538125,0.0663265003735656,6892.5980717562
"baseline_zeros",41,0.0226337119249787,-0.161651985633464,-0.0234618665249467,0.00449850436126989,0.00956724874232269,0.00695395610579148,0.0457373521320261,-0.0442109261159237,-0.00567695830410935,0.0739491576875816,0.0694352687986927,0.0549532086135075,6962.65061098065
"baseline_zeros",42,0.0195829963277447,-0.226458644318722,-0.0521212368165838,-0.0377939932158024,-0.000742613067498041,-0.00480773494654659,0.0555219922053739,0.0517135593752298,-0.0244558240286145,0.0994070230695714,0.0923854181312998,0.0698577689543451,6863.00870716952
"baseline_zeros",43,0.0207636361346974,-0.179566205461263,-0.033014538723549,-0.0312968838007407,0.00551942908826536,0.00247058767897895,0.0477178830429193,0.0156948917536446,-0.012265479132572,0.0806316561910674,0.0753654524873638,0.0584697156046477,6937.68356568053
"baseline_zeros",44,0.014069822876196,-0.250158541828632,0.0665259953189238,-0.0398298748011522,-0.00964338808492056,-0.0143860302771439,0.0559986514000967,-0.0229815572721084,-0.0373088008728898,0.107197854074994,0.0990059816470103,0.0727237242738964,6834.75999680105
"baseline_zeros",45,0.0176414875275173,-0.198961498964067,0.0278169501928966,-0.0333156931379012,-0.000143420693320046,-0.00370040233748752,0.0490881089204429,-0.0191748253614887,-0.020892480284297,0.0874875109266157,0.0813436066056281,0.0616319135757927,6912.91938218185
"baseline_zeros",46,0.00617495282058253,-0.275467887277437,-0.00716321636660533,-0.0414945504367352,-0.0214904599673867,-0.0270235425249806,0.0550919194318,-0.0240115338956491,0.0823443362244269,0.114824322552513,0.105267138053199,0.074604504451233,6801.40807628951
"baseline_zeros",47,-0.00727885163332374,-0.38673578153344,-0.00923054985854996,-0.0542074892353496,-0.0487769708152776,-0.0570765946516684,0.0660965982835025,-0.0314937668928564,0.165308556805776,0.155695202964572,0.141359426215601,0.095365475812652,6640.83047976177
"baseline_zeros",48,-0.00698466974244741,-0.320809481867715,-0.00760799851038286,-0.0447265556728051,0.0945446753837021,-0.0484827889244013,0.0541615385215745,-0.025993498302346,0.0234122446975432,0.128827042422466,0.116880561798323,0.0785522697958657,6719.88229750526
"baseline_zeros",49,0.00441057819727966,-0.256045640207371,-0.00658932578607932,-0.0382316129994598,0.0513909203752251,-0.0267130111891858,0.0502702343952961,-0.0221338518646196,0.0181804862494949,0.106269362320965,0.0973095018528578,0.0685632828510145,6822.19314606151
"baseline_zeros",50,0.114024769016756,-0.351977631680602,-0.00760008162402463,-0.0454113092645918,0.0218275235157823,-0.0705008144733013,0.0492509008803371,-0.0265142518202725,0.0264168482090908,0.136360655431377,0.122423094703211,0.0777067540336769,6669.99138825906
"baseline_zeros",51,0.0676091706840348,-0.281994840701466,-0.00673060927185935,-0.0395262942341091,0.0186001254471934,-0.0416183502668416,0.0481954362483872,-0.0229642050260411,0.0205374893375451,0.113527752161667,0.103074581615543,0.0695373261133921,6781.33894321671
"baseline_zeros",52,0.0322246062054197,-0.249353704724762,-0.0421556207767256,-0.104017776618018,0.00521670867650597,-0.0663885745329805,0.0733217600462643,-0.0724140251003316,0.00455240230018069,0.174949807022478,0.158689319506284,0.106520255391827,6613.80765605583
"baseline_zeros",53,0.0358369093081296,-0.274030557087143,-0.0757334311650884,-0.168526664927027,-0.00467493698524104,-0.112082861799471,0.0974826400693965,-0.121121037650497,-0.00567139654972896,0.249924710533717,0.225533979259426,0.147280383087741,6374.23997253699
"baseline_zeros",54,0.0392475491245635,-0.372446404501822,-0.0227644072711566,-0.0698940538284118,0.0142646833862608,-0.0734865193910293,0.0379569543885822,-0.0466498519474976,0.0236741409508336,0.164992013108849,0.144666403713607,0.0794550735705361,6563.5655210844
"baseline_zeros",55,0.0345677779788964,-0.30560174474868,-0.0185761880318854,-0.060394433287904,0.0139498416381324,-0.0522397178522426,0.0448845541491327,-0.0394768916951768,0.0188126832683521,0.140160848189333,0.124916641142901,0.0760081435355981,6682.57059435673
"baseline_zeros",56,0.0383757506718619,-0.39657966771434,-0.0243876447584901,-0.0700252174758428,0.0119457663640067,-0.0898872983987989,0.0205699024922294,-0.0479399899888365,0.0260929413073115,0.168777470999208,0.145064260038091,0.205095485982287,6530.99059393063
"baseline_zeros",57,0.0347692818286159,-0.328079515720121,-0.0200440965771385,-0.0618217881762432,0.0127525420545146,-0.0640611068262316,0.0345804049531507,-0.0411927456819399,0.0208029631282483,0.145736081333384,0.127951173112547,0.143807925904027,6648.57755273198
"baseline_zeros",58,0.0399817340573966,-0.43816046705257,-0.0270495618116217,-0.0742537869996611,0.0109021535994668,0.0791146582897739,0.00867583710708461,-0.0517397857680592,0.0294551591403183,0.181584667031893,0.153919254243923,0.107289017845485,6467.17285482813
"baseline_zeros",59,0.0361448399056161,-0.360140679936204,-0.0220906304529378,-0.0652590117496601,0.0120782101177243,0.0227861997465657,0.0262070838595487,-0.0441922426075087,0.023359862421511,0.155888706303155,0.135139646712178,0.100166969413349,6598.17732935299
"baseline_zeros",60,0.0305314621267852,-0.428713879900669,-0.0268390491286009,-0.0615928710549987,0.00251060792826764,-0.0767270719992274,0.0217704221147957,-0.046266876198966,0.0310453245620616,0.16030294591596,0.264137742107774,0.126286725568855,6444.69277896168
"baseline_zeros",61,0.0316303219644715,-0.366225692121452,-0.0226862745668458,-0.059761346100734,0.0074147311484022,-0.0526535188306553,0.0307175762918991,-0.0423385472184303,0.0250824934287031,0.148158635809439,0.196868066286633,0.111361748326888,6567.4938118992
"baseline_zeros",62,0.0434407961495534,-0.44043164064549,0.00305791380348752,-0.170391312771488,0.0182756083111347,-0.0726631898589724,0.0199127242702821,-0.00765717892121705,0.0603462212314992,0.191815637840777,0.203311171669498,0.136540412662158,6401.98217852591
"baseline_zeros",63,0.0383890566427135,-0.381429947917494,-0.00726329793347772,-0.118307872013748,0.0151596780363475,-0.0539155181367433,0.0284442161356092,-0.0222159706739985,0.0416312353778102,0.166775336498665,0.173892357240576,0.11898693459001,6527.71900187478
"baseline_zeros",64,0.0263753732855901,-0.474948025197516,-0.0207379894514868,-0.0869843093445134,-0.00298401252589839,-0.10907927705769,-0.00107404390689306,-0.0332389309636421,0.0460983692145269,0.299479355258684,0.212890811392192,0.134991592550296,6324.56208257653
"baseline_zeros",65,0.0191890340664926,-0.60814471267239,-0.0251406794963082,-0.0988208474613052,-0.017383494260651,-0.175033080980321,-0.035187171840545,-0.0320354862839829,0.0649510538050909,0.442379038018932,0.272218444441416,0.163645079141534,6034.59014757051
"baseline_zeros",66,0.0474747683047553,-0.520658375852174,0.0239473975566324,-0.122672691613891,0.0208000712863477,-0.109814102329201,-0.00456201815950932,-0.134556484938368,0.0938483395821578,0.270914324418861,0.244713109606322,0.1584496613283,6236.11182195755
"baseline_zeros",67,0.0405018253105026,-0.447108442968811,0.00493023896332836,-0.101453017014369,0.0154144001978863,-0.0835625104835376,0.0104589844317115,-0.0879889738599684,0.0642722986794647,0.228037499081539,0.206631186737567,0.136301688234811,6387.82441966526
"baseline_zeros",68,0.0585554326610639,-0.542041784012854,-0.101796267539257,-0.134443946163998,0.0347747561989816,-0.116140485673947,-0.0151321222808331,-0.0784571895687395,0.128560839835608,0.290409571804083,0.262377067417164,0.169871362184483,6148.16961141175
"baseline_zeros",69,0.0474340302148469,-0.469070973466799,-0.0597157018247119,-0.110790428323286,0.023670220128006,-0.0907018718247461,0.00265057113939932,-0.0645882814945817,0.0870934296584833,0.244606642371811,0.221534295974625,0.145584452706836,6320.43759346519
"baseline_zeros",70,0.0334868322455616,-0.63227504287964,-0.0379171855759968,-0.120707665592701,-5.07803184369715e-05,-0.177277260508501,0.144428521053298,-0.0717399607147519,0.102607245561907,0.289593033493932,0.248696572614542,0.177685436914411,6062.55512416858
"baseline_zeros",71,0.0355931946274303,-0.52783462079487,-0.0315062744464718,-0.106810780565907,0.00660004500381404,-0.127087803178857,0.0855891024369366,-0.0629710386191109,0.0791136341800187,0.250712486767411,0.220040141107869,0.153240122666105,6249.10833333516
"baseline_zeros",72,0.08912903409238,-0.577889842387807,-0.0476342593011129,-0.153764753725406,-0.0838088440152618,-0.126779648038043,0.0143823262081957,-0.0900351451466614,0.101026967709444,0.321631169504561,0.287856192540106,0.195559541559488,6047.91832897998
"baseline_zeros",73,0.0651006081336732,-0.513619752257784,-0.0376276941034304,-0.126505204212256,-0.0392204641655209,-0.107205433259632,0.0243271292865404,-0.0740247334355826,0.0816232869564691,0.273430137734037,0.24511228485466,0.166307723618582,6214.5223171699
"baseline_zeros",74,-0.036029693820886,-0.584373727692788,-0.0543145391336525,-0.171138907543755,-0.0286977534025161,-0.114141428083266,0.0134815347374095,-0.100101207183133,0.110457384114622,0.344975975507847,0.309885842608034,0.216047188575978,5995.56754472445
"baseline_zeros",75,-0.111056925239707,-0.700571775698882,-0.0776717678884664,-0.234002706683336,-0.0539603918616653,-0.135961734888249,-0.00440314833405425,-0.136894684864563,0.152477652067388,0.449283635546082,0.403617216560445,0.285217405847129,5666.43149328174
"baseline_zeros",76,0.0679775812281298,-0.601921576867524,-0.0640909405707799,-0.192308597147662,0.0410428374208126,-0.140713171277663,-0.0151141204353487,-0.1126885117725,-0.0305728086051275,0.374572833404903,0.334659142819784,0.230030455136082,5859.47685959743
"baseline_zeros",77,0.0491634730127664,-0.548125128034003,-0.0503758428927224,-0.157783320169584,0.01858788536179,-0.119804027121164,0.00518855924436412,-0.0923898255525894,0.0183975327475984,0.31985342579482,0.286334213668738,0.196364210305225,6053.36919258923
"baseline_zeros",78,0.0262395191541703,-0.654456815960092,-0.0574448387081105,-0.197024456441141,-0.0175357911083005,-0.135507688519407,0.00418034432224983,-0.108538870022026,0.102020448990488,0.400206159976635,0.363017621839475,0.27103675430579,5819.23737344042
"baseline_zeros",79,0.0294915266467686,-0.583954213095524,-0.048774730848872,-0.165241855787959,-0.00958567248466021,-0.120002396237313,0.0126244968388329,-0.0930666155033941,0.0824338719805745,0.341402623259689,0.308429817308008,0.223141334121976,6003.93261039292
"baseline_zeros",80,0.0250886123539233,-0.6733030774552,-0.0613311335457137,-0.21805983262126,-0.0201304669980976,-0.126710307865072,0.0188358031902727,-0.117348545319552,0.112256233247873,0.434992150249182,0.398945325815221,0.156386553281289,5736.03273717379
"baseline_zeros",81,0.028410396933408,-0.604122225019985,-0.0520952613489078,-0.181051178834905,-0.0121114086575716,-0.117504555498504,0.0192693280157619,-0.0999964064868734,0.0907154102627327,0.368438480436688,0.335475059370939,0.168563786456539,5932.36001061109
"baseline_zeros",82,0.0210004420178097,-0.670912713184074,-0.0643828117815975,-0.237798937367708,-0.0242589576664852,-0.330016425579453,0.0324231962559488,-0.124483542798912,0.122694194432792,0.464419534752712,0.430928010204605,0.262375943990725,5681.41269471152
"baseline_zeros",83,0.0257457650277064,-0.612724651651198,-0.0550494992891035,-0.196912649775696,-0.0154686798499972,-0.227733654612146,0.0264863564687328,-0.106297603541199,0.0993844356096736,0.393710817822507,0.361675821214435,0.223604212454415,5874.24362701547
"baseline_zeros",84,0.0288622105969252,-0.720725772549876,-0.0708506182401177,-0.279827531031155,-0.0203290062610781,-0.216389587553822,0.0211040736050966,-0.142992563467996,0.13637884065617,0.536387354008102,0.348507900356893,0.266059772671,5567.33213784252
"baseline_zeros",85,0.0280275848319952,-0.866731718874479,-0.0928564027958761,-0.388944861019233,-0.031748813355751,-0.28622084533112,0.0207708993502471,-0.191355407102511,0.189045598703225,0.724429558054173,0.390692979481452,0.335946296222072,5132.79878276792
"baseline_zeros",86,0.0133840080212306,-0.78005802484322,-0.116733300605433,-0.20745468068929,-0.0444314102550928,-0.256046412272769,0.0231048006296044,-0.212218632109294,0.12852784023202,0.593643648785518,0.440564772097162,0.289040399504349,5423.18964002793
"baseline_zeros",87,0.0208982050533113,-0.695151428793787,-0.0867854970032031,-0.19818883870984,-0.0287546556135359,-0.21020060666932,0.0223067815397738,-0.161078268812275,0.11148243548189,0.493186646049333,0.381251371990246,0.250915402793801,5658.59079990901
"baseline_zeros",88,0.0172457446481713,-1.03079701969425,-0.0447752672102483,-0.215807331160794,-0.0281069438370257,-0.240620665411153,-0.0668614217428087,-0.113937705789813,0.216911997476874,0.592821065801212,0.45418042998019,0.301927098481534,5231.69281299291
"baseline_zeros",89,0.0218935358131609,-0.84160540404247,-0.0525148081989583,-0.203987164602353,-0.0222489421240795,-0.208486214508233,-0.0257754062897574,-0.115733538754984,0.161266148970223,0.507096976984338,0.397018817299999,0.263265419633086,5527.37419807445
"baseline_zeros",90,0.000569715042114942,-0.869192308236227,-0.155909873393116,-0.277183744398415,-0.0617331212958433,-0.264690518728415,0.0248000025555472,-0.097065795310517,0.137902870994106,0.625482575479793,0.469912519695605,0.314670726433181,5238.00969641582
"baseline_zeros",91,0.012295978357775,-0.782058825140214,-0.110945555655679,-0.238555981202284,-0.0410998231502956,-0.225971414628611,0.0174594973767831,-0.10643846771748,0.126889238141119,0.53684051271456,0.413612667173284,0.275615460156961,5486.33821906584
"baseline_zeros",92,-0.0201752355840185,-0.902333987446109,-0.0391851426062028,-0.289202456220711,-0.0917924524576147,-0.28312247422608,0.0420254608162677,-0.156266524970442,0.104747375933739,0.661832828707189,0.48683780393117,0.327382252951781,5177.13897414636
"baseline_zeros",93,-0.000492568522747894,-0.812260936587796,-0.0548379238394664,-0.250512828706532,-0.0601506502934656,-0.241376977088047,0.0277360650419925,-0.136814191120016,0.110700741909206,0.568977014481412,0.430722619802669,0.288004530259957,5417.51787963741
"baseline_zeros",94,-0.00405031314011287,-0.857110552673735,-0.103275550741164,-0.331021201896676,-0.0722571946300591,-0.239626568344457,-0.134602359224036,-0.177071514533711,0.131057658602745,0.724689332886217,0.54020850395323,0.344517647561415,5115.91081647027
"baseline_zeros",95,-0.0228188858329501,-0.969528307570783,-0.135954733323748,-0.436177970048664,-0.10836040178587,-0.270801222262435,-0.274117799362703,-0.22973729144319,0.145282865123164,0.942237482582359,0.685964469622575,0.427933752884916,4658.94620613755
"baseline_zeros",96,-0.078350501641153,-0.976768830696064,-0.108278556019821,-0.34503298315118,0.00740894277166437,-0.31412777651898,-0.0526395186407493,-0.182060021151223,0.140013919357494,0.796085582388554,0.567400263541411,0.365372578137243,4902.72115480065
"baseline_zeros",97,-0.0364806177077697,-0.877049083619,-0.0931174818401437,-0.297215925794737,-0.0153955039250672,-0.267290744398746,-0.035884057428513,-0.159053802150082,0.130267181445482,0.677471979167556,0.497514245791085,0.322919318992804,5183.76088799527
"baseline_zeros",98,-0.0246670908998731,-1.00795131341543,-0.144628448578544,-0.441012245363594,-0.0548843341442272,-0.289056792833145,-0.00597874505870934,-0.265063769158441,0.188600310853915,0.734288804602453,0.6322349814901,0.430908290387814,4750.57119410971
"baseline_zeros",99,-0.0137030596582817,-0.907999663229668,-0.114756506307985,-0.355464395888022,-0.0455091241733332,-0.260550864869939,-0.0132808517541682,-0.206806698439827,0.157687996591709,0.661311362956573,0.542230847227929,0.364092487576244,5058.31894939229
"baseline_zeros",100,-0.0888964167495109,-1.08184607197828,-0.119101105505366,-0.388975103713226,-0.129298527753197,-0.348100639461717,-0.0245292339011324,-0.209806619900914,0.320653026507307,0.86204767108274,0.619390256223451,0.398002553601888,4739.95028973005
"baseline_zeros",101,-0.0496779172551007,-0.961864948200588,-0.10534856427172,-0.339808477071835,-0.0867131864596949,-0.296253772415704,-0.0221754555346865,-0.18552709286881,0.232846567729199,0.740178961663281,0.548207477872535,0.356009528985437,5006.72308366219
"population_informed",1,0,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5628.75830654369
"population_informed",2,0.690775527898214,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5651.41223679875
"population_informed",3,0,0.690775527898214,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,6415.49237342944
"population_informed",4,0,0,0.690775527898214,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,6090.87224560076
"population_informed",5,0,0,0,0.690775527898214,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,6241.29485505966
"population_informed",6,0,0,0,0,0.690775527898214,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5716.90269366987
"population_informed",7,0,0,0,0,0,0.690775527898214,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5640.79422089784
"population_informed",8,0,0,0,0,0,0,-1.09091279298514,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5535.02326072074
"population_informed",9,0,0,0,0,0,0,-1.78168832088335,0.593975148749807,0.229787984342463,1.64915916592438,2.99546355862957,-6.90775527898214,5937.41552476687
"population_informed",10,0,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.920563512240677,1.64915916592438,2.99546355862957,-6.90775527898214,5801.05443772316
"population_informed",11,0,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,2.33993469382259,2.99546355862957,-6.90775527898214,5528.27486141552
"population_informed",12,0,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,3.68623908652779,-6.90775527898214,5608.7109082102
"population_informed",13,0,0,0,0,0,0,-1.78168832088335,-0.0968003791484071,0.229787984342463,1.64915916592438,2.99546355862957,-6.21697975108392,5628.75793332747
"population_informed",14,0.115129254649702,-0.690775527898214,0.115129254649702,0.115129254649702,0.115129254649702,0.115129254649702,-1.66655906623365,0.0183288755012952,0.344917238992165,1.76428842057408,3.11059281327927,-6.79262602433244,4902.90099457341
"population_informed",15,0.172693881974553,-1.38155105579643,0.172693881974553,0.172693881974553,0.172693881974553,0.172693881974553,-1.60899443890879,0.0758935028261463,0.402481866317016,1.82185304789893,3.16815744060412,-6.73506139700758,4010.53830812404
"population_informed",16,0.143911568312128,-0.230258509299405,0.143911568312128,-0.661993214235788,0.143911568312128,0.143911568312128,-1.63777675257122,0.0471111891637207,0.373699552654591,1.79307073423651,3.1393751269417,-6.76384371067001,4929.21602629614
"population_informed",17,0.107933676234096,-0.172693881974553,0.107933676234096,-0.323801028702288,0.107933676234096,0.107933676234096,-1.67375464464925,0.0111332970856888,0.337721660576559,1.75709284215848,3.10339723486367,-6.79982160274804,5231.94728667747
"population_informed",18,0.167896829697483,-0.268634927515972,-0.638007952850434,-0.0815498887102058,0.167896829697483,0.167896829697483,-1.61379149118587,0.0710964505490754,0.397684814039945,1.81705599562186,3.16336038832705,-6.73985844928465,4726.73703211152
"population_informed",19,0.125922622273112,-0.201476195636979,-0.305812082663272,-0.0611624165326543,0.125922622273112,0.125922622273112,-1.65576569861024,0.0291222431247048,0.355710606615575,1.77508178819749,3.12138618090268,-6.78183265670902,5101.67257910157
"population_informed",20,0.195879634647063,-0.313407415435301,-0.0535670837606254,-0.0951415368285734,0.195879634647063,0.195879634647063,-1.58580868623628,-0.70682552704926,0.425667618989526,1.84503880057144,3.19134319327663,-6.71187564433508,4944.93300585011
"population_informed",21,0.146909725985297,-0.235055561576476,-0.040175312820469,-0.0713561526214301,0.146909725985297,0.146909725985297,-1.63477859489805,-0.381625358099494,0.37669771032776,1.79606889190968,3.14237328461487,-6.76084555299684,5138.66288480202
"population_informed",22,0.228526240421573,-0.365641984674517,-0.0624949310540629,-0.110998459633336,0.228526240421573,0.228526240421573,-1.55316208046177,-0.117720857134522,-0.34759055778388,1.87768540634595,3.22398979905114,-6.67922903856056,4865.21646469294
