theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.8432771,-2.454451,-2.8318462,-0.58441854,2.3079178,-1.4651283,-1.7897242,-0.071323946,0.2226863,1.627584,2.990872,4.5413857
1.8457232,-2.454197,-2.8277478,-0.58181554,2.281589,-0.4431632,-1.7933943,-0.073528394,0.23070295,1.627997,2.996492,4.5953107
1.8407698,-2.4524784,-2.8290288,-0.5913658,2.2964144,-1.8354954,-1.7935201,-0.0684994,0.23085293,1.6266893,2.9871848,4.5326457
1.8416663,-2.4557714,-2.8262246,-0.5789394,2.304005,-0.6386385,-1.7958997,-0.06939894,0.2276764,1.6323941,2.9931338,4.5881677
1.8416437,-2.4570105,-2.8264766,-0.5866966,2.290697,-0.8173582,-1.7903931,-0.06793236,0.22898543,1.630993,2.9789681,4.564745
1.8413645,-2.4535158,-2.8257031,-0.5824653,2.2504976,-1.72657,-1.7989529,-0.06659933,0.21772279,1.622298,2.9819372,4.5272985
1.8390594,-2.4579403,-2.8286414,-0.5840344,2.314781,-1.0215672,-1.7900608,-0.0755793,0.22173683,1.613428,2.984642,4.5618296
1.8395985,-2.4567082,-2.8280475,-0.5836065,2.2879736,-1.4984775,-1.7892194,-0.072926104,0.21844736,1.633021,2.9901757,4.5431557
1.8407974,-2.456896,-2.8286629,-0.5860104,2.2884524,-1.0524645,-1.7929604,-0.07355319,0.2142304,1.627036,2.9953346,4.5612445
1.8431214,-2.4532576,-2.8272412,-0.5833144,2.3123548,-0.9935147,-1.7910757,-0.069303215,0.21522808,1.6274858,2.9779432,4.5580997
1.8452547,-2.4533517,-2.8243315,-0.6050017,2.2883356,-2.350775,-1.7907288,-0.07058166,0.21469012,1.6297917,2.966503,4.493896
1.8433853,-2.4519124,-2.8275664,-0.5788062,2.3010104,-1.3120452,-1.7888988,-0.07462801,0.23067576,1.623775,2.9975657,4.5487657
1.8437608,-2.4541178,-2.821586,-0.5806893,2.3188539,-1.9164524,-1.793195,-0.07416598,0.21036707,1.6191429,2.9853156,4.5295663
1.8362851,-2.457547,-2.8267863,-0.60212064,2.3044593,-1.7865683,-1.7903204,-0.07503261,0.21909112,1.6230147,2.967879,4.5216823
1.8393079,-2.4529963,-2.831288,-0.5858637,2.2578325,-1.4716336,-1.7877115,-0.069686174,0.2259232,1.6147361,2.9730468,4.5479016
1.843941,-2.4570374,-2.8256824,-0.60270315,2.267452,-1.7454647,-1.7969999,-0.07087638,0.21804109,1.6243829,2.967174,4.52169
1.8448844,-2.4533176,-2.8232734,-0.58726835,2.295215,-2.0701158,-1.7937338,-0.07072265,0.21251692,1.6185217,2.9855318,4.5310054
1.8394285,-2.4589753,-2.8272657,-0.5897741,2.2847276,-2.09987,-1.7903849,-0.06889036,0.22090113,1.6260757,2.9899087,4.516835
1.8406594,-2.4571192,-2.827685,-0.5819965,2.321271,-2.4309676,-1.7937758,-0.07159674,0.21977323,1.6271245,3.0002987,4.5275826
1.8422254,-2.4535732,-2.8280697,-0.58003074,2.318444,-1.1318516,-1.7970451,-0.07001052,0.20842154,1.6201453,2.996362,4.553977
1.8416613,-2.451497,-2.8352554,-0.582163,2.310931,-1.7183069,-1.791705,-0.07495221,0.22044046,1.6228114,2.9872873,4.5320253
1.8409117,-2.4553232,-2.829133,-0.5918857,2.3309982,-1.656885,-1.7931633,-0.06553673,0.21185802,1.6245214,2.984531,4.5346856
1.8415695,-2.4553053,-2.8335578,-0.57796377,2.2897813,-1.1183348,-1.7993832,-0.07260587,0.22045356,1.6232738,2.9934402,4.573843
1.8432692,-2.455942,-2.8288496,-0.5909534,2.3082418,-1.2589412,-1.7914637,-0.07021023,0.22451948,1.623071,2.9968429,4.545103
1.8456444,-2.455236,-2.827548,-0.57691926,2.290035,-1.9384294,-1.79378,-0.0708592,0.21834643,1.6178485,2.9840577,4.5321264
1.8411089,-2.4538288,-2.8307655,-0.5978392,2.3059895,-1.8633332,-1.793507,-0.07278198,0.21707653,1.6220994,2.9798853,4.5190005
1.8450235,-2.452476,-2.8295996,-0.5840852,2.300855,-1.7792848,-1.7911946,-0.06959665,0.22090285,1.6125559,2.9785283,4.5245767
1.8403876,-2.4575357,-2.8297534,-0.587101,2.261291,-1.2163491,-1.7922987,-0.07341613,0.20797488,1.6009762,2.9484344,4.5376844
1.841101,-2.451652,-2.8219397,-0.5843505,2.3126576,-1.7656883,-1.7944995,-0.07308258,0.22702686,1.6227555,2.9962785,4.5348125
1.8424814,-2.4543285,-2.8284953,-0.5879814,2.3344874,-1.6975924,-1.79412,-0.071452506,0.23344395,1.6262245,2.9818168,4.5410614
1.843425,-2.455975,-2.8268416,-0.58820975,2.2576506,-1.4990766,-1.7946441,-0.06944162,0.21049762,1.627869,2.9772158,4.541009
1.8417642,-2.4538703,-2.8266113,-0.58494925,2.2993808,-1.4758786,-1.7908912,-0.071658276,0.21344362,1.6233623,2.991809,4.544973
1.8437866,-2.4556425,-2.821097,-0.58360183,2.292088,-1.6808637,-1.7956983,-0.072520725,0.20312348,1.6049515,2.9739075,4.5173216
1.8418792,-2.4568388,-2.8269606,-0.57960075,2.2990446,-1.9853569,-1.7944275,-0.06614562,0.22093591,1.6250958,2.9871213,4.525854
1.8448248,-2.4566653,-2.8274112,-0.5930323,2.367629,-2.1614373,-1.7964978,-0.07165838,0.22536394,1.6222751,3.0044415,4.5294914
1.8385593,-2.4655533,-2.828366,-0.61675626,2.2551,-0.7642521,-1.7950218,-0.07195308,0.20136188,1.6043574,2.9518037,4.489945
1.840397,-2.4522352,-2.8281157,-0.58802706,2.314599,-1.2890085,-1.794712,-0.0708092,0.22323683,1.6195701,2.9881718,4.566428
1.8403732,-2.4535568,-2.82682,-0.5729757,2.330019,-2.342474,-1.7940209,-0.07072144,0.22481076,1.6311116,2.9789898,4.5252542
1.8421777,-2.4579203,-2.820357,-0.5838362,2.254406,-1.8168899,-1.7948692,-0.07200488,0.21384875,1.6117139,2.9573007,4.5251637
1.8441938,-2.4548488,-2.8300126,-0.58165425,2.304209,-0.79864156,-1.7899034,-0.07054559,0.22823529,1.6232262,2.992698,4.586537
1.8372066,-2.4544454,-2.8325434,-0.59159905,2.2789211,-1.1797595,-1.7913129,-0.070907936,0.21652384,1.5986466,2.967969,4.5860877
1.8386196,-2.4561827,-2.8262486,-0.5898521,2.2919502,-1.3204106,-1.7924777,-0.07234629,0.21859586,1.6255769,2.990372,4.542795
1.8378227,-2.4581797,-2.8290663,-0.5800311,2.2558923,-2.401034,-1.7953143,-0.074261226,0.20736383,1.6322391,2.9560795,4.5014052
1.8441781,-2.4572322,-2.8266063,-0.5843396,2.2680025,-2.200355,-1.7987043,-0.07039275,0.22304371,1.6275016,2.9864595,4.512302
1.8395668,-2.4547992,-2.8286343,-0.591551,2.281944,-0.4825818,-1.7945453,-0.06814258,0.2167854,1.6242563,2.976055,4.603593
1.8394858,-2.4576306,-2.8361168,-0.59509057,2.3121183,-1.5085471,-1.7975723,-0.073496506,0.2168546,1.6217455,2.9755774,4.5436993
1.8442444,-2.4592164,-2.8226535,-0.58380854,2.2481718,-1.3253998,-1.796818,-0.075898565,0.20575236,1.6045406,2.965333,4.535047
1.8396775,-2.454345,-2.821769,-0.55321723,2.2389855,-1.559548,-1.7925965,-0.07184647,0.22826822,1.6074446,2.95127,4.5162063
1.8430713,-2.453406,-2.8275993,-0.58382905,2.309603,-2.4250891,-1.7930583,-0.0719707,0.22983758,1.6281551,2.9983819,4.517612
1.8435525,-2.4541097,-2.8290823,-0.5773564,2.3176622,-1.117727,-1.7926432,-0.07028899,0.22216545,1.6237136,2.9851663,4.5546546
1.8403332,-2.456184,-2.8209994,-0.5800084,2.284402,-1.5245731,-1.7862828,-0.07078105,0.21997672,1.615433,2.9775488,4.5138483
1.841308,-2.4553246,-2.8264408,-0.58809847,2.2954443,-1.8581522,-1.7922499,-0.06955206,0.22351705,1.6210853,2.9939272,4.528396
1.8404133,-2.4562023,-2.8219187,-0.5933552,2.311905,-1.3046557,-1.7960523,-0.07135206,0.22539036,1.6173794,2.986765,4.539272
1.8410083,-2.4558427,-2.8283236,-0.5836996,2.3102765,-1.2764564,-1.7929671,-0.07408577,0.22197886,1.6292725,2.9981337,4.554009
1.8450736,-2.4578853,-2.8271983,-0.57868546,2.3096662,-1.5434021,-1.7942253,-0.07013408,0.21941887,1.6231343,2.987019,4.5477724
1.8442674,-2.4568481,-2.8308706,-0.58891803,2.293685,-1.11807,-1.7907369,-0.07028463,0.22534193,1.6068816,2.9604015,4.550467
1.8432636,-2.4528906,-2.8294153,-0.58240956,2.297435,-0.37922043,-1.7910665,-0.07506038,0.22383241,1.6280769,2.9939504,4.613819
1.8397776,-2.4565136,-2.825671,-0.5874277,2.3116786,-1.1623576,-1.7935559,-0.06920321,0.21725246,1.6285112,2.9809134,4.557454
1.8415468,-2.4533546,-2.8231301,-0.5898296,2.2985344,-1.8677179,-1.7947451,-0.072110616,0.22490329,1.6136777,2.9821146,4.5235744
1.8410344,-2.4553952,-2.8365312,-0.58229285,2.3152564,-1.4747868,-1.7945303,-0.070532136,0.2210072,1.6270142,2.9911861,4.5264306
1.8431205,-2.4590502,-2.8296971,-0.5848312,2.3142757,-1.5286435,-1.7905602,-0.07195769,0.2258779,1.626541,2.9922516,4.539772
1.839799,-2.4540694,-2.8271782,-0.58657026,2.313349,-1.7624087,-1.7907236,-0.06876628,0.23205788,1.6189041,2.9834912,4.530666
1.8394125,-2.4538083,-2.8280056,-0.5880063,2.2896044,-2.1809738,-1.7966077,-0.07219243,0.21725328,1.6193624,2.98791,4.5339775
1.8399833,-2.453614,-2.8311007,-0.5772935,2.297711,-0.9615195,-1.7900438,-0.07029631,0.21602899,1.6159096,2.9889536,4.5648427
1.8404088,-2.4585667,-2.8257601,-0.58785146,2.2603035,-0.7585204,-1.7927386,-0.07053799,0.2238971,1.6109806,2.9696908,4.578572
1.8430874,-2.457188,-2.8269079,-0.588292,2.2865102,-0.7627514,-1.7912587,-0.06947365,0.21596286,1.6171733,2.984663,4.5770106
1.8382058,-2.4571161,-2.821584,-0.59414953,2.3209832,-1.7085841,-1.7947649,-0.07187461,0.22038014,1.6103113,2.9756467,4.5356083
1.844634,-2.4503343,-2.8240247,-0.57893753,2.3041623,-1.3745724,-1.790896,-0.06919424,0.22176357,1.6241021,2.9944851,4.539469
1.8411013,-2.4606333,-2.8310094,-0.58306783,2.3200033,-1.4838123,-1.7917179,-0.070803195,0.21053456,1.6205171,2.9960527,4.5406237
1.8422543,-2.4576674,-2.8297482,-0.58911324,2.2958832,-1.552344,-1.7923036,-0.07143153,0.21138203,1.6292542,2.9828484,4.5231175
1.843343,-2.4529197,-2.831917,-0.5785241,2.3051357,-0.28613424,-1.7919294,-0.07324053,0.22229286,1.6284127,2.9907393,4.623295
1.842862,-2.4540956,-2.828918,-0.5842168,2.3026292,-1.0162952,-1.7936728,-0.07047671,0.22948581,1.6249899,2.994717,4.5677
1.8409679,-2.4576106,-2.8248017,-0.5902872,2.306709,-1.2946047,-1.7956045,-0.07371473,0.2227407,1.6192788,2.9855237,4.5440598
1.8441826,-2.45134,-2.8299155,-0.5843865,2.3425572,-0.9723331,-1.7948229,-0.07166898,0.21810116,1.6222116,2.998786,4.563017
1.8429314,-2.4565215,-2.8323905,-0.585716,2.317183,-1.558263,-1.7983593,-0.072960265,0.21700338,1.6265843,2.99813,4.5483375
1.8414297,-2.454864,-2.8271115,-0.58701444,2.327429,-1.1342018,-1.7907497,-0.07346252,0.21731667,1.6276071,2.998186,4.5647426
1.8381361,-2.4581244,-2.8227174,-0.5738566,2.296908,-1.2998712,-1.7943562,-0.07335468,0.21608593,1.6173817,2.979133,4.5424714
1.8407869,-2.4570203,-2.8269095,-0.57007575,2.3185852,-1.2875549,-1.7922539,-0.075254895,0.22528785,1.619286,2.9787571,4.5472064
1.8410903,-2.4571004,-2.8341067,-0.5827039,2.2829692,-0.46872965,-1.7937838,-0.07020262,0.2167221,1.6279883,2.9949212,4.5945983
1.840508,-2.4579706,-2.8285527,-0.58737963,2.2807472,-1.8737035,-1.7938279,-0.07077547,0.22498132,1.6178527,2.9836695,4.510771
1.8434103,-2.457683,-2.8275025,-0.58304757,2.3122685,-2.064653,-1.7958167,-0.0669503,0.2148704,1.6158696,2.9788105,4.5332155
1.8404089,-2.460017,-2.8299901,-0.57678014,2.284519,-0.672044,-1.7940729,-0.07029217,0.21903281,1.6171434,2.9685824,4.5615454
1.8405668,-2.4541063,-2.8304787,-0.5806992,2.2955525,-1.0829992,-1.7885131,-0.07102366,0.21710955,1.6257505,2.9836545,4.56485
1.8420401,-2.456433,-2.832208,-0.5836095,2.309251,-2.1447217,-1.7926368,-0.06871701,0.22090325,1.619956,2.995225,4.529982
1.8452088,-2.4521084,-2.822142,-0.58416384,2.274173,-1.9038628,-1.795512,-0.06983795,0.22810808,1.6263326,2.9928176,4.521339
1.839055,-2.4587746,-2.8161063,-0.59141505,2.3167152,-0.6256308,-1.7961293,-0.075280845,0.22821327,1.6128035,2.9698,4.5786448
1.8412938,-2.4526305,-2.8280282,-0.57928276,2.3103344,-1.6286561,-1.790291,-0.07098612,0.21828617,1.618893,2.98826,4.533797
1.8424889,-2.4527767,-2.834466,-0.5850184,2.3060632,-2.2024932,-1.7935784,-0.06750093,0.21864346,1.626832,2.996342,4.530335
1.8437407,-2.4563515,-2.8278928,-0.5745869,2.2797062,-1.476011,-1.7916826,-0.07107114,0.22393776,1.6112738,2.9703305,4.562239
1.8426182,-2.4548824,-2.8238926,-0.59020394,2.3055968,-1.8001758,-1.7919347,-0.076670274,0.21867108,1.6244996,2.9907868,4.525941
1.8430703,-2.4547198,-2.8346388,-0.58002305,2.3144426,-1.0651153,-1.7876885,-0.072691604,0.21673112,1.6259148,2.9893136,4.555274
1.8387134,-2.4565682,-2.8288143,-0.5837526,2.2897956,-1.3307263,-1.7924227,-0.07170436,0.22402576,1.6082586,2.9709475,4.535387
1.8425938,-2.457046,-2.8289726,-0.5856113,2.3134847,-1.1632153,-1.7946693,-0.07394404,0.22073844,1.6199625,2.990889,4.553869
1.8397781,-2.4568849,-2.8221197,-0.5916645,2.2889051,-2.055041,-1.7936335,-0.0714804,0.2229708,1.6133566,2.9788013,4.546349
1.8424134,-2.4547908,-2.8305185,-0.58539456,2.2768655,-0.628583,-1.792469,-0.07110189,0.2320878,1.62056,2.9778888,4.5897527
1.840869,-2.456078,-2.8335738,-0.5819609,2.3009355,-1.5541242,-1.7918127,-0.06913329,0.21903345,1.6120275,2.980937,4.548406
1.8417825,-2.4563093,-2.8278651,-0.5853887,2.2963784,-1.4939413,-1.7927645,-0.071688026,0.21738939,1.6212919,2.9952762,4.537246
1.8416826,-2.4570196,-2.8245018,-0.5909884,2.3042836,-0.57797796,-1.7955099,-0.07201209,0.21454647,1.6249031,2.9929957,4.6067834
1.8405299,-2.4528308,-2.824479,-0.5930811,2.294771,-2.404929,-1.7964902,-0.071073696,0.22812861,1.616952,2.9762998,4.5289207
1.8413111,-2.4564545,-2.8286388,-0.58390653,2.3030992,-0.8810321,-1.791996,-0.073496796,0.22677605,1.6212705,2.991563,4.5707154
1.8408984,-2.4571154,-2.8273823,-0.586447,2.31415,-1.2144167,-1.7943112,-0.0701223,0.218343,1.619607,2.988759,4.554992
1.8415734,-2.4548016,-2.826767,-0.58330584,2.2816732,-1.6874477,-1.7936425,-0.06984603,0.21717975,1.620273,2.9899087,4.534259
1.8407317,-2.4567018,-2.825627,-0.5853857,2.3083985,-0.99006194,-1.7940856,-0.07341727,0.21401724,1.620096,2.9824955,4.570407
1.8424191,-2.4544568,-2.8279035,-0.5873099,2.3093581,-1.2656732,-1.7954447,-0.074345276,0.22946757,1.6214064,2.984456,4.538993
1.8419524,-2.4544723,-2.8304558,-0.58707774,2.310851,-1.4948908,-1.7926288,-0.07103147,0.22562286,1.6266643,2.998353,4.5520415
1.8419001,-2.459705,-2.8229153,-0.58743906,2.3380358,-1.4974053,-1.7978951,-0.06870048,0.21499696,1.6289041,2.987899,4.546367
1.8408777,-2.460008,-2.8313487,-0.58216745,2.2971754,-1.2286091,-1.7944652,-0.06838034,0.21400733,1.617479,2.9712105,4.5645924
1.8425412,-2.4567401,-2.8273022,-0.5688069,2.275081,-1.7793888,-1.797354,-0.07207748,0.22876392,1.6196204,2.9730592,4.529152
1.842381,-2.4573321,-2.8277113,-0.57934356,2.2923536,-0.8202864,-1.7931159,-0.07088154,0.21874015,1.6236233,2.9807487,4.573276
1.8404442,-2.4536223,-2.8310359,-0.5838295,2.2912328,-0.5398817,-1.7955195,-0.07306051,0.2167691,1.6196399,2.9914443,4.594276
1.8409282,-2.4575014,-2.828436,-0.5843139,2.3184006,-1.6193976,-1.7949567,-0.07046609,0.2126926,1.6228199,2.9977984,4.5372057
1.8439755,-2.4544477,-2.824504,-0.58451694,2.293678,-1.0286872,-1.7873731,-0.06935024,0.21962729,1.6208851,2.9850304,4.558791
1.8420957,-2.4528816,-2.831798,-0.5940501,2.3295753,-1.7479473,-1.7999365,-0.06809993,0.21955894,1.6116606,2.9704528,4.5219693
1.8417962,-2.4509594,-2.8251698,-0.59755147,2.2925475,-1.6636778,-1.8009938,-0.06948602,0.2229339,1.6206899,2.972148,4.5174537
1.8410593,-2.4546802,-2.830166,-0.5848416,2.3136618,-1.6927896,-1.7922151,-0.06736839,0.22781113,1.621439,2.9953065,4.541998
1.842022,-2.4527087,-2.8285053,-0.58641374,2.3120174,-1.3064042,-1.7928386,-0.06845138,0.22275418,1.6251328,2.9947357,4.547025
1.8389721,-2.4546525,-2.825287,-0.5807887,2.288829,-1.3377106,-1.7918199,-0.07158896,0.23024617,1.6194428,2.974464,4.5591216
1.8393217,-2.4535916,-2.8324726,-0.57568544,2.2790473,-1.3109756,-1.7984258,-0.07412118,0.22850505,1.6162473,2.9699354,4.546112
1.8420396,-2.4561822,-2.8300502,-0.58430606,2.3129704,-1.5541106,-1.7961915,-0.07121941,0.22360224,1.625546,2.9970417,4.544796
1.8425232,-2.4514208,-2.8249884,-0.57655025,2.3031263,-1.3415326,-1.7924554,-0.07183344,0.23144132,1.6279031,2.985368,4.5343776
1.8437333,-2.4554684,-2.825001,-0.5777583,2.3045049,-1.4821543,-1.7943608,-0.07328175,0.22012578,1.6181253,2.97745,4.538999
1.8434047,-2.4561164,-2.8268013,-0.58068126,2.2980993,-1.5440761,-1.7932558,-0.072513476,0.2138157,1.6277721,2.9822936,4.551197
1.8429481,-2.4569569,-2.8370776,-0.584518,2.3071978,-1.306796,-1.7952967,-0.072445095,0.216741,1.6222854,2.995054,4.550608
1.8439394,-2.4543967,-2.8271036,-0.5844355,2.283447,-1.689051,-1.7963384,-0.0696252,0.21974067,1.6113498,2.9797986,4.53081
1.8419825,-2.4527025,-2.8276389,-0.57110524,2.316379,-1.7528548,-1.7936709,-0.07151566,0.21840313,1.612949,2.9830203,4.534308
1.8405694,-2.4551024,-2.824964,-0.59131604,2.310808,-1.6815627,-1.7941358,-0.07244129,0.21091698,1.6129487,2.989255,4.5318546
1.8398241,-2.4569955,-2.8336973,-0.58240044,2.3151393,-1.2468097,-1.7931623,-0.07554453,0.20857781,1.6170385,2.9972038,4.543834
1.8370076,-2.453227,-2.8354545,-0.5720115,2.2391844,-0.9196186,-1.7930224,-0.06738777,0.22492126,1.6154494,2.954571,4.6074085
1.839097,-2.45763,-2.8284357,-0.5961484,2.2686055,-1.4339988,-1.7897652,-0.0716207,0.21792626,1.6244143,2.9794383,4.5432177
1.8421072,-2.4537444,-2.8219376,-0.5976964,2.2695386,-1.7011797,-1.7932861,-0.07383305,0.22391617,1.6190577,2.9815137,4.549677
1.8376173,-2.4545517,-2.8287694,-0.5823882,2.3104103,-2.2201123,-1.7915823,-0.071542114,0.22640857,1.6304528,2.983774,4.5301228
1.8413258,-2.4549153,-2.8296027,-0.5792058,2.3027287,-1.3620495,-1.7957728,-0.069668956,0.21609019,1.6225727,2.9969358,4.5483003
1.8402421,-2.4645107,-2.8455424,-0.52835286,2.260354,-0.8432031,-1.7902769,-0.07153339,0.22494508,1.5892272,2.9196963,4.4987173
1.83484,-2.458834,-2.8291886,-0.6049788,2.3168535,-1.4546888,-1.7912416,-0.07189252,0.21226603,1.6192762,2.9639153,4.5239024
1.8416485,-2.4561775,-2.8288605,-0.59007645,2.2541506,-1.3631488,-1.7967986,-0.07227136,0.21439916,1.6099819,2.9711432,4.562361
1.8432624,-2.4538374,-2.8222017,-0.5843553,2.3076913,-1.4897845,-1.7917336,-0.070042625,0.21478489,1.6174793,2.9819355,4.534626
1.8396765,-2.4566383,-2.825291,-0.5849937,2.2978356,-1.7296283,-1.7947251,-0.07244805,0.21901177,1.6253926,2.9885182,4.528612
1.8407811,-2.4534397,-2.8286083,-0.5849464,2.2826724,-0.94922394,-1.7961775,-0.0711289,0.22066717,1.6255996,2.9820738,4.5767245
1.8439538,-2.4565046,-2.8272579,-0.5847398,2.347886,-2.0650702,-1.7972194,-0.07117313,0.21505973,1.6261487,3.004009,4.5265555
1.8417904,-2.4574893,-2.827092,-0.58968973,2.3201869,-0.5981218,-1.7910569,-0.07520245,0.23290497,1.623661,2.9817114,4.5876746
1.8381628,-2.4548965,-2.8260796,-0.58636534,2.3054795,-1.4269506,-1.7933064,-0.070809565,0.22323883,1.6206111,2.9881926,4.544892
1.8434011,-2.4557123,-2.8280258,-0.5804449,2.284644,-1.0528272,-1.7966739,-0.072018705,0.22201996,1.6308316,2.9920676,4.5654984
1.841314,-2.455212,-2.8232439,-0.57935655,2.324251,-1.0288427,-1.7932866,-0.06771604,0.20967147,1.612266,2.9700258,4.52718
1.8396138,-2.457174,-2.828011,-0.59164363,2.31783,-1.3443934,-1.7925553,-0.066058256,0.22130887,1.6195151,2.991708,4.544356
1.8420116,-2.4565644,-2.82539,-0.58443475,2.31205,-1.765655,-1.7945025,-0.072642304,0.219313,1.6203278,2.9928832,4.533452
1.8409206,-2.460896,-2.8293943,-0.59153444,2.273054,-0.8811816,-1.7981873,-0.06969165,0.22728571,1.6224779,2.9780054,4.5602283
1.8432137,-2.456347,-2.8262188,-0.5920184,2.3011146,-2.0290582,-1.7977159,-0.07216706,0.20934989,1.6268532,2.9753053,4.532703
1.840513,-2.4537795,-2.827817,-0.5759941,2.3024724,-1.459357,-1.7910293,-0.07187847,0.20872574,1.6255023,2.9894497,4.5398765
1.8454294,-2.4567177,-2.8301263,-0.5964643,2.2648497,-2.1696084,-1.7935159,-0.07101891,0.23146498,1.623539,2.97801,4.5198236
1.8422887,-2.4550767,-2.8243122,-0.5849078,2.27172,-1.2911747,-1.7972801,-0.07288653,0.21907845,1.6243213,2.9676206,4.531229
1.8404568,-2.4544754,-2.8321104,-0.58989304,2.2652097,-1.5387207,-1.7961056,-0.069849,0.19914825,1.6228098,2.9713614,4.539085
1.8399622,-2.4538953,-2.8251739,-0.58122504,2.2848558,-1.6553748,-1.7928646,-0.071588725,0.22102322,1.6235381,2.9925637,4.5393767
1.8441736,-2.452247,-2.8316772,-0.5907329,2.300253,-1.682054,-1.7932713,-0.07549795,0.2135963,1.6241186,2.9924812,4.543262
1.8419818,-2.4578116,-2.8265183,-0.5756673,2.284772,-1.6876704,-1.7961979,-0.07082007,0.2275793,1.62125,2.978584,4.521351
1.8364143,-2.459177,-2.829766,-0.5967883,2.2981668,-1.843922,-1.7974122,-0.0709566,0.24016434,1.6166167,2.9671793,4.5250916
1.8381244,-2.45913,-2.82427,-0.60716295,2.300044,-1.3438133,-1.7942563,-0.071824685,0.2269112,1.6226275,2.9688904,4.559025
1.840649,-2.452576,-2.8304143,-0.58442616,2.291291,-2.1949441,-1.7901138,-0.07162836,0.22720546,1.6176443,2.9874754,4.5184484
1.8414644,-2.4583497,-2.829795,-0.57108593,2.300732,-0.8402221,-1.790208,-0.07142738,0.22323753,1.6208408,2.9746869,4.5769944
1.839896,-2.456396,-2.82375,-0.5746159,2.3386276,-1.696782,-1.7899886,-0.06986037,0.23276016,1.6000288,2.9579847,4.487083
1.839689,-2.4532826,-2.8258626,-0.5846832,2.3072016,-0.77660924,-1.7942909,-0.06839482,0.22682072,1.6197454,2.9854615,4.5725775
1.8419431,-2.4532232,-2.822788,-0.5812158,2.3020313,-1.8817399,-1.7911043,-0.07071058,0.22772017,1.6267525,2.9925914,4.5289645
1.8383964,-2.4542947,-2.8259268,-0.5914712,2.292194,-1.6667482,-1.7968484,-0.07144708,0.20730218,1.6217724,2.9757257,4.527511
1.8443093,-2.4582303,-2.832972,-0.5778653,2.2653496,-1.4214076,-1.7977805,-0.07041613,0.22021173,1.6257826,2.9847372,4.544801
1.8402008,-2.4592316,-2.824843,-0.5920197,2.3162,-1.4663837,-1.7909371,-0.07047131,0.2224487,1.6178751,2.9723742,4.544035
1.8444602,-2.4545977,-2.827753,-0.5826039,2.3018773,-0.7173142,-1.7920122,-0.07331233,0.21752897,1.6273006,2.9777706,4.5863886
1.8434058,-2.4524422,-2.8294902,-0.59258217,2.2947218,-1.0477333,-1.7983311,-0.07137124,0.21923357,1.6249068,2.979127,4.555834
1.8419437,-2.4547362,-2.8305578,-0.5794633,2.2999504,-1.3122226,-1.7936207,-0.07152118,0.21713492,1.6244997,2.9948475,4.5541286
1.8409871,-2.456299,-2.8250968,-0.5844325,2.3232071,-1.5829536,-1.7934165,-0.07274279,0.22040427,1.6137733,2.9797473,4.5436816
1.8404499,-2.4526443,-2.8278282,-0.5889745,2.298183,-2.2620077,-1.7909797,-0.07124596,0.22805874,1.6234086,2.9912221,4.5283823
1.8397802,-2.4679306,-2.8160825,-0.60892576,2.1420627,-1.2794776,-1.791566,-0.05986998,0.23112297,1.5770673,2.896518,4.555161
1.842908,-2.4533741,-2.8278775,-0.58615273,2.2971427,-1.589126,-1.7933592,-0.068989314,0.21215557,1.6202655,2.9884744,4.536606
1.8443822,-2.459429,-2.8271654,-0.58382976,2.3176277,-1.903746,-1.7953581,-0.07691062,0.21352285,1.6268792,2.9904544,4.5273647
1.8389024,-2.4536347,-2.823268,-0.5781403,2.289623,-0.8744687,-1.7911227,-0.07088205,0.22198822,1.6214565,2.979225,4.574096
1.8356588,-2.4586437,-2.824412,-0.58326364,2.2739358,-1.3506668,-1.789821,-0.07286099,0.23182368,1.6244092,2.972816,4.5409784
1.8426487,-2.4536853,-2.828426,-0.5809646,2.2797582,-2.111625,-1.7905741,-0.07170945,0.21421316,1.625054,2.9786596,4.5218635
1.8428203,-2.4574602,-2.823191,-0.58159107,2.287847,-0.30210668,-1.7941628,-0.07109435,0.21398674,1.6265999,2.9825158,4.616109
1.8409201,-2.4543107,-2.8339777,-0.58489144,2.3184536,-1.3774246,-1.7915285,-0.070600584,0.20871183,1.6174289,2.977997,4.524406
1.8395981,-2.455101,-2.8310993,-0.58519804,2.3156495,-1.7928948,-1.796481,-0.0698082,0.22150783,1.6280484,2.9980414,4.529819
1.8373488,-2.459838,-2.8342068,-0.6025588,2.223162,-1.5210967,-1.7924032,-0.06502963,0.19023116,1.6060908,2.9213908,4.4485083
1.8407003,-2.4577098,-2.8368056,-0.5830074,2.3257496,-1.8857675,-1.7922717,-0.07135132,0.22461095,1.6256219,2.9997234,4.5371575
1.8402679,-2.461015,-2.8245842,-0.5991537,2.2371726,-1.833485,-1.7951823,-0.07502948,0.21970071,1.6112714,2.9523146,4.5124645
1.8443217,-2.4567184,-2.8256884,-0.5831076,2.3111157,-1.2937737,-1.7946767,-0.07179571,0.21245411,1.6220297,2.9836187,4.552698
1.8408356,-2.4534466,-2.8343127,-0.58190644,2.280089,-1.7467982,-1.7907535,-0.067248896,0.21478231,1.6218916,2.9801059,4.5321517
1.8421546,-2.4531052,-2.831199,-0.5950006,2.2786276,-1.5327543,-1.7955011,-0.069399364,0.21810749,1.6182425,2.9640005,4.5500064
