theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.7558079,-2.5055146,-2.933659,-0.7501657,2.1612144,-0.37943462,-1.7905822,-0.09010326,0.24480605,1.5591222,3.0326493,4.7158546
1.7405726,-2.506828,-2.9380338,-0.76914585,2.0702264,-0.5451713,-1.7643526,-0.089753315,0.26663488,1.6088332,2.8630757,4.771073
1.7305607,-2.5003707,-2.9435103,-0.75982094,2.1018882,-1.3601576,-1.7826302,-0.10265714,0.21537805,1.6248095,2.9559035,4.771096
1.7247179,-2.5144114,-2.9681926,-0.6998671,2.169306,0.93612474,-1.7790107,-0.08838473,0.19472764,1.5433186,3.1038332,4.9811645
1.7561125,-2.495461,-2.9305692,-0.77614576,2.1682668,-0.15607268,-1.784399,-0.09145734,0.21096468,1.6513951,3.0141208,4.8597937
1.7468685,-2.5057669,-2.943646,-0.76989764,2.1359777,-3.240186,-1.781263,-0.093791544,0.25721326,1.6525785,3.0622942,4.716188
1.7411911,-2.499575,-2.939978,-0.76957434,2.1274858,-1.8972161,-1.7817794,-0.09286241,0.20461224,1.6559217,2.9441612,4.719658
1.724404,-2.5244048,-2.9406567,-0.76090866,2.1185753,-0.056725252,-1.7966486,-0.08105026,0.2311322,1.6793932,3.088653,4.8346868
1.7421018,-2.5102308,-2.962023,-0.78754973,2.146066,0.23106825,-1.7818722,-0.0860861,0.24007359,1.6201085,3.0321763,4.9124703
1.7484685,-2.4988692,-2.9406745,-0.7735524,2.220178,-2.2036507,-1.7891791,-0.084966265,0.25056472,1.6019546,3.0829947,4.751496
1.7408723,-2.4996448,-2.9369636,-0.77996695,2.1845782,-1.2622567,-1.7814677,-0.09000888,0.23791532,1.6333321,3.0451503,4.75654
1.7304798,-2.514938,-2.9323785,-0.77268374,2.080487,-2.8335445,-1.7799554,-0.090838164,0.21340376,1.6712028,2.9022753,4.7010236
1.7405694,-2.5075662,-2.9400194,-0.76828027,2.2136977,-0.9868657,-1.7824273,-0.09692726,0.24563967,1.6305648,3.0781918,4.7375474
1.7364237,-2.5019429,-2.952557,-0.7604319,2.210152,-0.90770227,-1.7891431,-0.09750996,0.24100657,1.6184794,3.1536403,4.7137575
1.7410462,-2.5111737,-2.9570465,-0.78179383,2.1414843,-3.0169847,-1.7758965,-0.08498927,0.23412198,1.6723607,3.0269618,4.654671
1.7392762,-2.5159893,-2.9285483,-0.7668922,2.1741567,-3.9081612,-1.7789005,-0.0886714,0.2523846,1.6319555,3.1179268,4.767841
1.725395,-2.4928179,-2.9448211,-0.76416504,2.1724536,-2.2617564,-1.7867941,-0.08928594,0.24002828,1.6174039,3.1317236,4.645075
1.7384251,-2.5085866,-2.9231102,-0.7639692,2.164572,-2.3165636,-1.7817646,-0.08764015,0.22240278,1.6192703,3.1089497,4.7218666
1.738262,-2.5122817,-2.931553,-0.7726187,2.143779,-3.1961355,-1.7836499,-0.08819138,0.2681664,1.6580645,3.0404549,4.6971946
1.7548438,-2.493015,-2.9455094,-0.7693328,2.2238998,-0.94381124,-1.7852613,-0.09882473,0.2495981,1.6144732,3.141087,4.8107505
1.7546017,-2.5101783,-2.951046,-0.7682743,2.1893632,-2.654556,-1.7815852,-0.08584999,0.24875912,1.6111735,3.09973,4.756571
1.7402956,-2.5183783,-2.9628968,-0.7669854,2.177179,-1.7962368,-1.7880797,-0.095279045,0.23646933,1.59915,3.06246,4.72659
1.7288682,-2.503311,-2.9450123,-0.785767,2.125625,-3.677536,-1.7761688,-0.088431336,0.23515941,1.6152099,2.9632723,4.7225504
1.7538209,-2.4999132,-2.9413798,-0.77991325,2.174629,-1.6436161,-1.7753729,-0.09322495,0.22669569,1.6612679,3.0855448,4.729743
1.7385437,-2.497428,-2.943235,-0.76347905,2.163519,-1.7134868,-1.779481,-0.097406216,0.229631,1.6184243,2.998424,4.616204
1.738769,-2.521068,-2.9486527,-0.76276493,2.134802,-2.202469,-1.7856387,-0.08784523,0.24583898,1.6314645,2.9845893,4.697986
1.7302645,-2.508014,-2.936683,-0.76390445,2.0756748,-2.3963578,-1.7774997,-0.07791204,0.22875614,1.5787466,2.9873712,4.7992
1.746598,-2.5066032,-2.950225,-0.76756173,2.1398928,-2.448272,-1.787931,-0.08353991,0.2821727,1.6616282,2.9958127,4.731859
1.7374264,-2.5052223,-2.9352503,-0.7482535,2.2026749,0.5414756,-1.7908856,-0.08702013,0.23063888,1.5590435,3.0478425,5.0052166
1.7511237,-2.506767,-2.9219675,-0.76799804,2.1232562,-2.2776918,-1.7815919,-0.0873209,0.22984001,1.6374861,2.990725,4.690376
1.7373924,-2.5194852,-2.9360955,-0.75246894,2.1349053,-5.023186,-1.7808551,-0.08336637,0.22709243,1.6731101,3.0715601,4.679053
1.7454674,-2.5072315,-2.9200296,-0.75538063,2.1750534,-2.6842842,-1.7867802,-0.097993195,0.23504579,1.6446792,3.0438745,4.7232704
1.7405826,-2.5039814,-2.9387124,-0.77500993,2.1720526,-2.8376446,-1.78152,-0.091999166,0.24457948,1.5930086,3.0201466,4.7495756
1.7347986,-2.5109203,-2.9274487,-0.76756364,2.1387067,-1.7607025,-1.7798554,-0.08743942,0.20938626,1.6290282,3.0700154,4.6652546
1.7351842,-2.4943488,-2.9415681,-0.75924945,2.1547394,-1.7409588,-1.7751151,-0.09291241,0.25689393,1.6199737,3.0736384,4.6881666
1.7330337,-2.5254772,-2.936342,-0.80053663,2.2100492,-2.0954518,-1.7757643,-0.10055288,0.25236276,1.7561432,3.0587208,4.707294
1.7276716,-2.5079942,-2.9387753,-0.7625289,2.138506,-1.2719513,-1.7797021,-0.0922039,0.2524081,1.7091196,3.0254073,4.7394977
1.7362661,-2.5119634,-2.9404614,-0.7693982,2.1587057,-0.5834756,-1.7797084,-0.08414247,0.22635554,1.6200242,3.045716,4.7507844
1.7373329,-2.5067077,-2.9396892,-0.7651623,2.1003962,-2.0395339,-1.7863398,-0.09054629,0.23718578,1.6346542,2.9450479,4.7324696
1.7437258,-2.504523,-2.9320219,-0.7671735,2.0925496,-1.8176459,-1.7851537,-0.07412043,0.21774521,1.6327553,2.964048,4.7470264
1.7366389,-2.51154,-2.9237044,-0.77123475,2.1820943,-0.7696857,-1.7804509,-0.09259017,0.24890031,1.5903494,3.046664,4.8346725
1.7419809,-2.4975917,-2.9444714,-0.77358466,2.1067994,-2.094128,-1.7734842,-0.09108751,0.21330123,1.6356211,3.0312793,4.731045
1.7404598,-2.4994717,-2.958929,-0.77944076,2.0900962,-0.14007409,-1.7837466,-0.093924925,0.22051571,1.7428619,3.023555,4.8547974
1.7302946,-2.532544,-2.9274442,-0.77067226,2.1427753,-1.5724416,-1.7891772,-0.09242044,0.22220616,1.6577791,3.0652256,4.7173834
1.7317411,-2.5022478,-2.9352396,-0.76535344,2.126494,0.34486917,-1.788458,-0.09850306,0.21235402,1.6513864,2.9941924,4.8999925
1.7363452,-2.5097387,-2.9404643,-0.77212214,2.1598,-0.3095927,-1.7830142,-0.09087588,0.23246619,1.5954695,3.0038793,4.8132534
1.750461,-2.51236,-2.9409912,-0.76870656,2.1911469,-0.46718284,-1.7821001,-0.091269314,0.20609003,1.6231471,3.0889304,4.79559
1.7454408,-2.510446,-2.9289498,-0.7762819,2.191359,-2.1461618,-1.7827705,-0.0965727,0.23026808,1.623288,3.1148894,4.701458
1.7279034,-2.498715,-2.9545856,-0.7678054,2.1466777,1.3093333,-1.7837594,-0.07696988,0.22764128,1.6594486,3.0474284,5.2154226
1.7438879,-2.5018797,-2.9445856,-0.792481,2.146105,0.25538737,-1.78538,-0.089179166,0.24325795,1.665411,3.03976,4.941694
1.7241983,-2.5039098,-2.9354076,-0.760029,2.0993462,-1.1298317,-1.773298,-0.07759574,0.243674,1.6043375,2.9429622,4.734205
1.7408038,-2.5077996,-2.9528017,-0.7582451,2.1647508,0.2714908,-1.7823153,-0.077970885,0.21703433,1.6356655,3.111377,4.9040217
1.7427915,-2.506598,-2.9351645,-0.745486,2.1663263,-2.6067045,-1.7803887,-0.094280146,0.23784503,1.5921894,3.0603552,4.720085
1.7446516,-2.5239787,-2.9497886,-0.7599813,2.1720214,-1.8334056,-1.7910159,-0.09627043,0.24102306,1.5332333,3.0255754,4.8037457
1.743859,-2.513276,-2.9481866,-0.7774309,2.1920595,-2.6515288,-1.7898985,-0.090852834,0.2210492,1.6651983,3.064312,4.7109323
1.7253444,-2.5316434,-2.9517877,-0.74656755,2.1234279,-0.44033432,-1.7890109,-0.09458753,0.21129464,1.5915682,3.054553,4.776229
1.7377198,-2.500307,-2.9457471,-0.7720661,2.118769,0.16386281,-1.7958719,-0.09754168,0.22295281,1.6547487,2.9929354,4.8995357
1.7364,-2.5060291,-2.933911,-0.7469466,2.1484108,0.344518,-1.783481,-0.08309779,0.23026149,1.6280669,3.0270517,4.8801494
1.7402533,-2.5158172,-2.9353378,-0.7674399,2.0725927,0.46159047,-1.7749461,-0.09001892,0.22419578,1.6196954,3.013201,4.969224
1.744547,-2.4972215,-2.9495409,-0.7697016,2.1392593,-2.1357996,-1.7869612,-0.089796,0.25751823,1.6255474,3.0353565,4.732518
1.7397081,-2.5179305,-2.9471169,-0.78733015,2.1628819,-2.5686233,-1.775097,-0.078436084,0.22686957,1.5960933,3.0474892,4.7051888
1.746858,-2.5039682,-2.9551811,-0.7599265,2.178347,-2.133282,-1.7817802,-0.08963567,0.22518632,1.6300894,3.0140233,4.733055
1.7195729,-2.5067048,-2.9502208,-0.7892493,2.1606808,-0.94468147,-1.7818906,-0.08599015,0.23998323,1.6344026,3.0480626,4.7701125
1.7477117,-2.5055366,-2.929532,-0.7673741,2.1164625,-1.8525072,-1.786793,-0.08691207,0.20361458,1.5325055,3.0231304,4.7951026
1.7432945,-2.5057003,-2.939225,-0.7739462,2.089782,1.856729,-1.7825519,-0.07625525,0.22927834,1.6727307,3.000148,5.491148
1.7427243,-2.5137236,-2.9493623,-0.78329724,2.1077745,-2.2609615,-1.7809596,-0.08266258,0.24170464,1.7720741,2.969983,4.689688
1.7254401,-2.5244303,-2.9338636,-0.7683484,2.136268,-0.541533,-1.7904701,-0.09888303,0.2464315,1.6521317,3.0163064,4.818933
1.7199236,-2.5172415,-2.9204288,-0.7405514,2.1041498,-0.45669055,-1.7804868,-0.09193588,0.25276455,1.5329665,2.9551804,4.853008
1.7308211,-2.5136755,-2.9415247,-0.7747482,2.1634855,-2.8301067,-1.7781705,-0.09370161,0.23135705,1.733525,3.0933268,4.712135
1.7434319,-2.5255582,-2.9395041,-0.76400596,2.095346,-2.3333704,-1.7832736,-0.10319103,0.21648979,1.6346937,2.9273674,4.751099
1.7342539,-2.5100937,-2.936459,-0.76280504,2.1205,-0.9783104,-1.7756321,-0.083115585,0.22823082,1.6441196,3.0960958,4.784461
1.7387258,-2.5023804,-2.9485164,-0.7810906,2.1096814,-0.18774246,-1.7771951,-0.0840276,0.2695286,1.6745316,3.0045815,4.8105025
1.742169,-2.487501,-2.9418855,-0.7784482,2.2025661,-2.6975539,-1.7814039,-0.08608268,0.21988647,1.619291,3.0601702,4.6717844
1.7430148,-2.5129304,-2.9269395,-0.77878964,2.191914,-2.934698,-1.7860413,-0.08320248,0.23759079,1.7244383,3.0259445,4.7214417
1.753062,-2.5104465,-2.9485478,-0.78397775,2.125271,-0.27185512,-1.7717128,-0.08303591,0.22754876,1.727973,3.002602,4.764005
1.7414922,-2.509732,-2.9266825,-0.76065826,2.131365,0.013282694,-1.7763371,-0.08309322,0.26345003,1.5839516,3.0541942,4.8502636
1.7335006,-2.4946527,-2.929003,-0.7641385,2.2278004,-0.32542115,-1.7825011,-0.08806562,0.22664534,1.566919,3.1518223,4.8430247
1.738346,-2.4964082,-2.9444904,-0.7731563,2.2031238,-5.113929,-1.7873976,-0.08705399,0.23868892,1.7176918,3.0498493,4.7296405
1.7467371,-2.5140274,-2.9371965,-0.7632,2.185971,-0.7273207,-1.7820021,-0.09415715,0.24592368,1.6660141,3.0425231,4.7728086
1.7391287,-2.5053833,-2.9397805,-0.77354807,2.1381352,1.5345395,-1.7776386,-0.090874285,0.22379015,1.715255,3.0006115,5.341305
1.7421737,-2.5004344,-2.944567,-0.7707153,2.1553347,-1.8577307,-1.7920098,-0.10025451,0.23383662,1.5925817,2.9938974,4.7197237
1.7239132,-2.5283155,-2.930811,-0.7535352,2.115499,-2.453843,-1.7706724,-0.087061845,0.18979874,1.5897596,2.8889925,4.534912
1.7285609,-2.51186,-2.9563732,-0.77006453,2.1398072,-2.7096283,-1.7766967,-0.09622939,0.21998224,1.7192274,3.0428758,4.7154984
1.7439297,-2.4973729,-2.9405591,-0.7753958,2.1251004,-0.92419326,-1.788942,-0.07766578,0.23412962,1.623777,2.9849975,4.762054
1.7354794,-2.509198,-2.9395068,-0.76347095,2.1373048,-1.4652399,-1.7803956,-0.090313785,0.22356638,1.6097052,3.0340967,4.800425
1.7370276,-2.4962075,-2.937198,-0.77571756,2.1214597,-2.3185227,-1.790208,-0.100568995,0.24824373,1.6352663,3.0242293,4.7144194
1.7331172,-2.5134747,-2.9285774,-0.7674585,2.1721926,-1.4898125,-1.7798442,-0.079838604,0.24070702,1.6514012,2.9948707,4.750435
1.7483503,-2.4822392,-2.9338408,-0.7771103,2.1266577,-3.0099702,-1.783339,-0.08574489,0.24649224,1.645492,3.0327785,4.739199
1.7379392,-2.5166397,-2.9547946,-0.7552509,2.2726262,2.1618683,-1.7819653,-0.08719385,0.199322,1.5525459,3.1609466,5.5449758
1.7248579,-2.5241427,-2.9443614,-0.78091,2.1791036,-0.9294823,-1.7833189,-0.093153656,0.20099194,1.6863688,3.0353713,4.6689124
1.7316862,-2.5136738,-2.9356608,-0.75469124,2.1885931,-1.7755368,-1.7773982,-0.09226967,0.21704409,1.5856979,3.0581453,4.6332994
1.7304717,-2.4963903,-2.9444442,-0.7761411,2.2599037,0.030032974,-1.7913009,-0.07291431,0.23740846,1.5873258,3.100663,4.8364244
1.7458624,-2.5057263,-2.9471333,-0.7509092,2.07322,2.1661422,-1.7820427,-0.08774588,0.21143119,1.5454025,2.9868972,5.489883
1.7425618,-2.5260954,-2.9314983,-0.7593765,2.1645381,-0.9630953,-1.7972158,-0.0987669,0.21936113,1.56055,3.0588703,4.7213573
1.7402563,-2.496156,-2.941661,-0.7630621,2.103934,-1.4650186,-1.785163,-0.0969022,0.24263282,1.7365152,2.9584198,4.751386
1.7439829,-2.5038235,-2.9365706,-0.76582915,2.0341957,-0.058923315,-1.7841915,-0.09449059,0.2340279,1.6256695,2.94105,4.834226
1.7362098,-2.5098982,-2.9325504,-0.77318543,2.0782213,-1.898858,-1.7745695,-0.08717831,0.26488754,1.6566018,2.9680915,4.735608
1.7400541,-2.515715,-2.934423,-0.7752005,2.0998936,-2.544643,-1.7794542,-0.08991988,0.21881598,1.615033,3.0055687,4.8478622
1.7393912,-2.5146072,-2.9327984,-0.7756651,2.1484165,-0.24754,-1.7882456,-0.09394629,0.23651147,1.6618706,3.009205,4.7431974
1.7567866,-2.4949653,-2.918741,-0.76245946,2.1978476,-1.5004948,-1.7864319,-0.10394096,0.24135703,1.5732117,3.0900414,4.737696
1.73865,-2.5116217,-2.9380405,-0.7600057,2.1546125,-1.2416228,-1.7713555,-0.0935786,0.25111523,1.6703938,3.0127325,4.779362
1.7304641,-2.5097525,-2.9386997,-0.7792553,2.131628,-0.15619712,-1.7749202,-0.072856784,0.22873983,1.6171138,2.9213426,4.8172746
1.7293818,-2.5161328,-2.9387171,-0.7591685,2.1844447,-1.8317639,-1.7791752,-0.09180363,0.23662004,1.6148269,3.1113238,4.6597395
1.7429554,-2.5081382,-2.934935,-0.76488155,2.1642804,-4.0536203,-1.7857211,-0.08346304,0.2347312,1.5803094,3.1249876,4.6575303
1.7315923,-2.5081067,-2.9353454,-0.765866,2.1614556,-0.6075931,-1.795305,-0.09506297,0.2345607,1.6466405,3.06635,4.787768
1.7361137,-2.5071046,-2.9296703,-0.73819315,2.1570039,-3.9605577,-1.7722487,-0.08430201,0.23507063,1.600148,3.0844367,4.751737
1.737988,-2.4918046,-2.9454136,-0.7713397,2.159124,-0.035207093,-1.7896782,-0.08313495,0.25747225,1.6893111,3.0387712,4.8387723
1.7484692,-2.5039618,-2.9480832,-0.7869104,2.17142,-3.4556525,-1.7811826,-0.0827982,0.21628828,1.6273419,3.0857391,4.7304506
1.7246157,-2.5022907,-2.949679,-0.7681374,2.1162937,-2.082471,-1.7886937,-0.0893699,0.22197178,1.6035954,2.9778259,4.6903
1.7297885,-2.5175555,-2.9286199,-0.77151215,2.1341436,-1.7376384,-1.7851901,-0.08761514,0.24368447,1.6443813,3.0664306,4.763923
1.7428942,-2.5053108,-2.9456146,-0.77472436,2.1874747,-0.39708194,-1.7801069,-0.09063408,0.20037198,1.5718974,3.0586507,4.83273
1.741085,-2.5057223,-2.9377182,-0.777688,2.1488137,-1.0905982,-1.7874323,-0.10185001,0.24791105,1.6372901,3.0388637,4.765034
1.7375255,-2.507436,-2.9520292,-0.7479466,2.1510735,-1.4822686,-1.7842699,-0.080366865,0.2506785,1.5751843,3.039565,4.693766
1.7423502,-2.513574,-2.9380646,-0.7636401,2.1671476,-2.2788465,-1.786547,-0.09557673,0.2248571,1.6216538,3.0966263,4.6832657
1.7301753,-2.498902,-2.925946,-0.7766253,2.1825836,-3.3004067,-1.7857379,-0.09371207,0.23718318,1.6631913,3.1021616,4.6872582
1.7410885,-2.49884,-2.9362586,-0.762321,2.2099667,-1.1421326,-1.7780123,-0.08327141,0.25277475,1.659204,3.0705996,4.763316
1.736237,-2.4972277,-2.9267695,-0.7437238,2.122031,-1.180135,-1.7754903,-0.093206115,0.21794428,1.5505184,2.9653497,4.561128
1.7297865,-2.501608,-2.9328763,-0.77103645,2.1380644,-2.40747,-1.7794778,-0.08058722,0.25814435,1.6216298,3.089306,4.6596966
1.7334313,-2.4874203,-2.9311416,-0.7762252,2.0993552,-0.49222907,-1.7833205,-0.08410671,0.22355291,1.6627481,2.986497,4.8040733
1.7291144,-2.5147302,-2.9500294,-0.7776781,2.2489681,-1.5636495,-1.7832557,-0.09074185,0.2554563,1.5746557,3.12647,4.789544
1.7346908,-2.4953763,-2.947783,-0.7661687,2.07036,0.35979104,-1.7864985,-0.097584516,0.21184391,1.6507665,2.922549,4.9559484
1.7493149,-2.515521,-2.9244237,-0.76586103,2.2057016,-3.0766869,-1.782973,-0.09292456,0.25126788,1.6447732,3.048467,4.722042
1.7437901,-2.4897208,-2.921949,-0.7724754,2.1696973,-1.6243258,-1.7752278,-0.09322256,0.24127446,1.6011194,3.1050296,4.8022394
1.7425116,-2.5027351,-2.9359562,-0.77805483,2.2096565,-0.8139744,-1.7864763,-0.089972205,0.21489063,1.5861036,3.077851,4.67977
1.7449982,-2.5117931,-2.9500296,-0.78249437,2.1729116,-0.054506823,-1.780172,-0.09169571,0.22213824,1.6760424,3.035219,4.774955
1.7423849,-2.497139,-2.948232,-0.78369427,2.1584082,-0.6706951,-1.787003,-0.08601267,0.23754846,1.6373483,3.106051,4.810995
1.737948,-2.4907722,-2.9180079,-0.76525706,2.119402,-4.8395195,-1.7777915,-0.09466063,0.2464718,1.5997777,3.0587645,4.688836
1.7483556,-2.5099475,-2.9488015,-0.7643757,2.1094363,-1.7233024,-1.779583,-0.09660179,0.24361801,1.6568313,2.972148,4.7536035
1.7348233,-2.5253778,-2.9412925,-0.7827524,2.1113417,-0.5614781,-1.7693249,-0.08754583,0.24124329,1.7193215,2.876687,4.7708845
1.744804,-2.4983127,-2.9271872,-0.7766399,2.1737075,-2.528274,-1.778042,-0.08836522,0.25350365,1.6605439,3.0681417,4.7184987
1.7391579,-2.5161462,-2.9238021,-0.76415473,2.1502736,-1.6284574,-1.77748,-0.08356222,0.22074914,1.5999951,3.1272087,4.6895714
1.7431098,-2.4952495,-2.9178314,-0.75622267,2.109536,-1.4995817,-1.7755895,-0.093717255,0.22554737,1.6311296,3.000699,4.684395
1.7388256,-2.5125089,-2.9409232,-0.7640561,2.1255507,-3.0453331,-1.7808231,-0.09685361,0.24930158,1.6383853,3.0461714,4.6985693
1.7162752,-2.5062544,-2.901772,-0.7985125,2.1136882,-3.0375493,-1.7758574,-0.09117778,0.21183714,1.5889693,2.9633634,4.7290916
1.7459292,-2.5110683,-2.950442,-0.74096876,2.1314895,-1.0280155,-1.7930272,-0.09192118,0.24838078,1.5967484,2.9979217,4.7758007
1.7273284,-2.5143948,-2.9421146,-0.7682952,2.1552687,-2.0161319,-1.780852,-0.08078466,0.2538158,1.6930015,3.016163,4.708914
1.7350163,-2.5144958,-2.9375112,-0.772012,2.132305,-2.123895,-1.7816837,-0.07862456,0.22152501,1.6235023,2.953347,4.7629385
1.7359909,-2.516257,-2.958298,-0.78136504,2.1048164,-4.2269335,-1.772274,-0.081119955,0.22816892,1.5995783,2.9888704,4.6962504
1.7358478,-2.5178185,-2.9367344,-0.77830863,2.100249,-0.7159582,-1.7821646,-0.09485276,0.23269759,1.5953976,2.993266,4.7261815
1.7330883,-2.519103,-2.9427938,-0.78216,2.12545,-0.5091237,-1.7661574,-0.07903145,0.23873454,1.6996127,2.909298,4.8466325
1.7469527,-2.5104306,-2.9465606,-0.7850308,2.1940515,-3.7488203,-1.7923983,-0.090991355,0.22422439,1.6368104,3.106447,4.7108226
1.7231789,-2.4974587,-2.9415956,-0.77851623,2.1114843,-2.1891246,-1.7822058,-0.09111683,0.21774511,1.5559283,2.9591072,4.86559
1.7387922,-2.4991148,-2.9338365,-0.771902,2.1250658,-2.0303202,-1.7836689,-0.0990007,0.23802099,1.6555933,3.0455506,4.6906276
1.7506281,-2.5078437,-2.9415152,-0.76793826,2.1722639,-3.8805783,-1.7910923,-0.09316084,0.23208724,1.6771456,3.0275784,4.689962
1.7445563,-2.5143952,-2.9371896,-0.77319187,2.1459575,-0.46112388,-1.7854129,-0.09138651,0.2498698,1.6255134,2.9808595,4.8197365
1.736983,-2.508686,-2.9460604,-0.7717401,2.125989,-2.1458142,-1.7920073,-0.09593941,0.24031198,1.7088615,3.0001092,4.728675
1.7193199,-2.5113354,-2.9569662,-0.74928284,2.202809,-0.6688648,-1.7790705,-0.09368791,0.23170258,1.5484517,3.0949373,4.831865
1.7332635,-2.5073273,-2.9440672,-0.76670766,2.1941485,-1.627117,-1.7798579,-0.08395042,0.21292923,1.6122929,3.047341,4.7400675
1.7274764,-2.502672,-2.9349377,-0.77255785,2.0842614,0.38280305,-1.7866586,-0.09318243,0.2296018,1.680159,3.0232403,4.8803754
1.7476637,-2.4939482,-2.9765315,-0.785533,2.1547618,-2.474744,-1.7880784,-0.08052174,0.21776088,1.5903572,2.9889047,4.7090745
1.7382834,-2.5026474,-2.9463327,-0.76917785,2.174236,0.46238488,-1.7915293,-0.0825164,0.22883609,1.6796542,3.027932,4.916328
1.7344158,-2.4997003,-2.9513042,-0.7715822,2.1553483,-2.0253496,-1.7874017,-0.08375791,0.23188055,1.727741,3.0808854,4.7041574
1.7328708,-2.5164402,-2.9309247,-0.76318234,2.06452,0.29891157,-1.7995119,-0.08711834,0.22581163,1.6777116,2.9416533,4.9514594
1.7336121,-2.5056243,-2.9389927,-0.7769704,2.0620906,0.7227024,-1.7904975,-0.10131713,0.23670624,1.6462761,2.9677832,4.954437
1.7462252,-2.5086534,-2.9533837,-0.76298773,2.2011573,-2.1682253,-1.7830863,-0.07164874,0.23327419,1.6805408,3.0674837,4.7119074
1.7370044,-2.496114,-2.9349418,-0.77340364,2.2336233,-2.6064696,-1.7895217,-0.0980607,0.2410136,1.7115728,3.073621,4.702416
1.7424941,-2.501527,-2.9325008,-0.76640743,2.1087189,-2.0344677,-1.790138,-0.08858354,0.22852664,1.6985496,2.9832127,4.765529
1.7366791,-2.5122554,-2.942889,-0.7802983,2.138396,-2.3743985,-1.7916688,-0.0987103,0.24622284,1.5932331,3.0731387,4.6978946
1.7584369,-2.4972968,-2.9431763,-0.7757934,2.1395788,-2.518865,-1.7781644,-0.083941415,0.22750923,1.6075381,3.0324564,4.664069
1.7358531,-2.5065968,-2.9502163,-0.7704808,2.1537771,-0.5987565,-1.7872221,-0.08594815,0.22821103,1.6420317,2.9553099,4.765701
1.7301633,-2.5000014,-2.918153,-0.7753339,2.1943538,-3.4631343,-1.776102,-0.08633978,0.22055517,1.5878878,3.0802352,4.7023735
1.7334328,-2.5095158,-2.9168773,-0.7737167,2.1580718,1.0639048,-1.7871503,-0.08397197,0.21774639,1.5624313,3.0334988,4.9686074
1.7332925,-2.5023782,-2.9510345,-0.7428933,2.145077,-3.0564785,-1.7808386,-0.09633786,0.1991758,1.596655,3.0196335,4.7189016
1.7351286,-2.511624,-2.94231,-0.7758299,2.0805786,-0.44165882,-1.7825395,-0.08144067,0.21663395,1.6020751,3.0386436,4.7716618
1.7363482,-2.490059,-2.9349058,-0.77344775,2.165783,-0.44541135,-1.7751236,-0.08790623,0.26021552,1.5846459,3.0314245,4.8401093
1.7348186,-2.5124404,-2.9599116,-0.77414995,2.0852673,-0.8326634,-1.78067,-0.08719783,0.21324654,1.6268554,2.9690688,4.7618585
1.7496827,-2.500354,-2.9376605,-0.7717525,2.155513,-0.68466926,-1.7834464,-0.09259568,0.2146198,1.6512513,3.0206966,4.76405
1.7320814,-2.519397,-2.9305155,-0.75623465,2.124105,0.4024994,-1.7827659,-0.079805784,0.24066272,1.5578367,3.0158725,4.888049
1.7395539,-2.513455,-2.9305122,-0.7778558,2.2153876,-1.887961,-1.7739477,-0.08110425,0.22861215,1.6976279,3.0301871,4.717643
1.7294587,-2.501483,-2.9308033,-0.78419757,2.199522,0.37347645,-1.7779362,-0.08552202,0.22776382,1.6379935,3.135977,4.9173355
1.7369286,-2.5122726,-2.941043,-0.7769357,2.223777,-0.19472063,-1.7890123,-0.0830892,0.24336739,1.6385794,3.0976207,4.8254333
1.7365495,-2.5112724,-2.922855,-0.75765127,2.1864548,-1.4052808,-1.783133,-0.09790956,0.22805811,1.5850217,3.0798597,4.704127
1.7492623,-2.5051584,-2.9367003,-0.75363463,2.1574953,-1.3788549,-1.7875043,-0.0888253,0.22833914,1.6413742,3.0208,4.708514
1.7506158,-2.493098,-2.955413,-0.76762646,2.0869749,-3.084498,-1.7764297,-0.08777136,0.23036069,1.6330965,3.0773404,4.7319164
1.7331499,-2.5048587,-2.9435384,-0.7556197,2.252297,0.22707596,-1.7723404,-0.084401466,0.23426126,1.5733542,3.0546446,4.8489385
1.7447767,-2.505195,-2.9490256,-0.78855973,2.2798362,-2.344522,-1.7788994,-0.08390199,0.24122809,1.5400194,3.0381641,4.5743003
1.7426983,-2.53547,-2.930119,-0.75801486,2.1634061,-2.1470811,-1.7771969,-0.09003312,0.25453135,1.6959239,3.0148377,4.700901
1.7431941,-2.5150464,-2.9411101,-0.78293294,2.1092138,0.14858054,-1.7857963,-0.07725697,0.22435807,1.7262037,3.0359423,4.8403497
1.7448782,-2.5061269,-2.9250324,-0.7688429,2.1272748,-3.1245482,-1.783883,-0.093947254,0.22893432,1.5992491,3.0063221,4.6766477
1.7449921,-2.498051,-2.952738,-0.78946203,2.1661534,-1.0254632,-1.7782372,-0.08325148,0.24235879,1.6555371,3.0603945,4.7375393
1.737072,-2.5006948,-2.9436045,-0.7768092,2.1795712,0.4365572,-1.7898772,-0.09088438,0.25019196,1.7012936,3.057155,4.9344335
1.7481499,-2.5023882,-2.9266658,-0.77390754,2.1517305,-3.3045692,-1.7819036,-0.082018256,0.2337409,1.6730456,3.0651438,4.6588683
1.7322857,-2.5147996,-2.9410708,-0.7784981,2.1411724,-2.5478566,-1.7987018,-0.10224719,0.26533827,1.5965737,3.0218375,4.694673
1.7506906,-2.5168173,-2.923626,-0.77076745,2.1651418,-0.4201636,-1.7851089,-0.09098451,0.23453756,1.6281159,2.9716227,4.852669
