theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.6333003,-2.6967795,-3.3633418,0.10982514,-0.9926791,-3.764095,-1.7669152,-0.095720336,0.23728734,1.9142859,-0.965394,4.836575
1.5766816,-2.6802657,-3.5961907,-0.27468362,0.5495763,-3.3756492,-1.7797389,-0.10511806,0.28993312,1.9398686,1.708508,4.8728094
1.565233,-2.5900013,-3.0748916,-2.5797648,-0.021754377,-3.395552,-1.7694527,-0.087221645,0.046585407,1.8667663,-3.4657328,4.4741836
1.6022725,-2.545677,-3.7773716,-0.86686766,1.0797944,0.8712339,-1.7870506,-0.09061017,-0.73509866,1.2700108,3.320339,5.0014296
1.6749957,-2.556843,-3.2087514,-0.6893663,0.33977684,-13.747278,-1.7776475,-0.11937832,0.3947414,1.4999369,0.57247037,0.39420596
1.5257887,-2.6687176,-2.8140619,-0.9656946,0.477503,-2.2808726,-1.7736751,-0.1114719,0.23532574,1.7683204,2.0642061,4.70553
1.701814,-2.656409,-3.2220724,-2.6920705,1.2098172,-1.83158,-1.7823079,-0.1051384,0.33645615,1.3088211,3.3381834,4.6115155
1.6172248,-2.54424,-2.8595572,-1.3726842,-2.246483,-3.73523,-1.7855446,-0.1012611,0.06194494,1.8399229,-3.3438077,4.654167
1.6962022,-2.6423528,-3.2193532,-0.6283654,0.20066033,-6.0421405,-1.7770017,-0.09336176,0.25562426,1.3201988,1.3480495,4.3705673
1.5723767,-2.5112066,-3.6658714,-0.84936714,1.2140313,-4.195033,-1.7721243,-0.122445874,0.035257656,1.6504853,1.8504145,4.5124183
1.6824431,-2.5049503,-3.3543208,-2.1908288,2.0149202,-3.9189587,-1.7703352,-0.09909901,0.3516278,1.5394989,1.4509393,4.4388847
1.5938009,-2.8028316,-3.4814436,2.6775327,-1.1241372,-0.9271202,-1.7602497,-0.101698205,0.071365856,2.3525424,0.11765715,5.1270523
1.6652483,-2.638724,-3.0952742,0.3157291,-1.2742276,-3.711621,-1.7712716,-0.09707185,0.2445324,2.0922875,-0.9932424,4.8073487
1.6472849,-2.691561,-3.7891638,-1.6510348,0.99080616,-1.6478535,-1.7824435,-0.117124595,0.33203807,1.5729434,2.938682,4.4932656
1.6770945,-2.5435598,-4.3219843,-0.9683977,0.20818414,-1.4555427,-1.7751628,-0.088185444,-0.117523484,1.6431146,0.28365257,4.4987564
1.5842181,-2.6989603,-3.0757957,-0.25993997,-0.9382385,-4.1875734,-1.762195,-0.083148874,0.13209243,2.0837197,-3.8153598,4.5719113
1.6669204,-2.7302155,-3.2331977,0.13197558,-1.0023267,-0.5250068,-1.7785975,-0.1093977,0.27738994,1.7684553,-1.650833,5.2145696
1.5562098,-2.4270732,-2.8362288,0.58561754,0.58761954,-2.6803493,-1.7557474,-0.09045516,0.11984401,1.2001143,1.6570411,3.6346211
1.8292131,-2.5030453,-3.4240146,-1.2543054,-0.052303523,-1.5414901,-1.7766774,-0.10326761,-1.0933589,1.7121094,1.6472738,3.8929992
1.557523,-2.5962005,-2.6154227,-0.6396175,-0.7527924,-5.7733603,-1.7788625,-0.11102155,0.28293186,1.9611359,-3.2308142,4.9098644
1.5626357,-2.5316432,-3.3649833,-1.569193,1.1349579,-6.882177,-1.7672946,-0.10361112,0.33404672,1.8507496,1.1016535,4.595525
1.6464499,-2.6072195,-2.8462985,-1.6174204,0.67328364,-2.4117074,-1.77424,-0.10070207,0.32987887,1.8175191,0.73688704,4.7086535
1.6615317,-2.8119617,-2.8750324,0.5539709,-0.5282829,-4.004709,-1.7716103,-0.108636305,-0.062097836,2.1934931,0.915982,4.3205614
1.7131104,-2.5828629,-2.8119488,-0.64460814,0.8109221,-4.0364895,-1.7723943,-0.09603062,0.15654418,1.8756129,0.88292736,3.7241547
1.5757955,-2.6527164,-3.0230887,-1.3548288,0.74657845,-6.052554,-1.7715546,-0.110094324,0.3649803,1.6459439,2.2144704,4.7902584
1.7343612,-2.562227,-2.6368008,-2.0431168,-2.1292799,-1.1612693,-1.777058,-0.10300219,0.4169377,0.91986763,-15.991447,3.882871
1.5421566,-2.7107112,-3.3293564,-1.0678312,0.33267757,-6.871346,-1.7699655,-0.10298984,0.11735805,2.0621824,1.7113402,4.906976
1.5524075,-2.5729787,-2.754128,-1.4915915,1.3191348,-1.5527908,-1.7729286,-0.10670359,0.45249104,1.8111008,1.9855559,4.759104
1.666915,-2.5812085,-4.108802,-2.532963,0.8491365,-12.4078045,-1.7659762,-0.097316414,0.22675896,1.3508089,1.0158118,2.9552708
1.6330092,-2.5676842,-2.934061,-1.4231129,-0.017820854,-5.2050467,-1.7841973,-0.10389685,0.2720125,1.5940061,0.5223951,4.445805
1.6298727,-2.7703936,-3.498446,-1.1697515,0.48366803,-1.1062099,-1.7753457,-0.10996312,0.13562775,1.9464952,2.4561634,4.5498295
1.6198493,-2.7316427,-1.9643978,-0.8902909,0.33535552,0.1812469,-1.7894913,-0.091913,-0.013933123,1.909924,-0.5459697,5.008658
1.6460478,-2.7099109,-3.3236804,-1.6409177,-0.031926595,-0.830995,-1.7623875,-0.107009,0.28423405,0.9778971,-0.11307128,4.487243
1.6026094,-2.6587825,-3.0080066,-1.3096616,-0.35907912,-1.0209959,-1.7803912,-0.08858469,0.34649196,1.7051212,-2.0356057,4.96135
1.56032,-2.5966308,-2.6334505,0.25243163,-0.23407072,-1.8735479,-1.7694559,-0.10697219,0.3147399,2.0019548,-0.05671031,5.100181
1.6141307,-2.6760972,-2.4513621,-1.3235263,-0.30685037,-6.432782,-1.7713665,-0.10619504,0.2863825,1.3374423,0.49865276,4.3421054
1.7190845,-2.5844986,-3.9427207,0.2140049,0.7565653,-1.5159672,-1.7684256,-0.108061165,0.1507948,2.006698,1.1235188,4.9114375
1.587368,-2.634341,-3.9410183,0.41603234,-1.5639019,-3.6871288,-1.7740539,-0.12087329,0.018348487,2.461459,-2.6128294,5.0185113
2.0423043,-2.4176552,-2.5359035,-1.260917,-1.0078536,-1.1870352,-1.7778387,-0.08234826,-0.5304644,-2.076053,-5.3284416,1.1678166
1.7022569,-2.6863637,-3.4269605,-1.0337282,0.6032818,-3.0572622,-1.7751099,-0.11648219,0.40170416,1.7619469,0.5692839,5.042819
1.5967978,-2.643232,-3.6470826,-1.6113329,0.83766973,-0.25497898,-1.7713563,-0.10148429,0.25462922,1.8646914,1.555495,4.956357
1.6062453,-2.7232707,-3.714242,0.47112563,0.882851,-6.422065,-1.7737081,-0.096092515,0.3710168,1.9569732,1.4584738,4.7471514
1.6385233,-2.4459999,-2.8123138,-1.3483442,0.81607467,-3.530611,-1.7761915,-0.111616254,0.36638772,1.557723,1.4357867,4.4784346
1.6545858,-2.8269534,-2.767198,-1.739259,0.086621694,-3.1375105,-1.7690518,-0.09746556,0.23476896,1.9003371,2.4433286,4.752436
1.6095419,-2.6306503,-3.130557,-1.2157266,-0.78423315,-6.814361,-1.7696913,-0.113932125,0.361799,1.8790039,-1.2169355,4.758357
1.5898855,-2.6257787,-3.165698,-1.388992,0.8101148,-4.5619197,-1.7747159,-0.07614881,0.14685616,1.9610511,2.070543,4.2143216
1.5076439,-2.5605476,-3.070213,1.1185654,-0.08758973,-3.5485704,-1.7687923,-0.11084451,0.50191116,2.2778182,-1.3649865,3.952382
1.7887834,-2.6832702,-2.3496838,-0.25729358,-2.1303778,-0.9729782,-1.7685281,-0.10043425,-1.1538153,1.2662469,-1.9458948,4.5439487
1.794423,-2.5680974,-3.8520873,-0.7976954,2.6841638,-2.9967372,-1.7794176,-0.09584186,0.13407847,1.4256091,3.073658,4.0831313
1.5956172,-2.5945675,-2.4809942,-1.2442005,1.1840713,-5.7665234,-1.7877544,-0.083274566,-0.16159572,1.4544703,-2.1419914,3.5066047
1.6128377,-2.548623,-3.9943757,0.7327867,-0.67236054,-6.925965,-1.7755798,-0.12155012,0.17866851,1.9740628,-0.7540917,4.7936854
1.6156459,-2.5298135,-3.7567952,-0.800869,-0.01626884,-5.7326694,-1.777166,-0.099279165,-0.19848774,1.4883733,-3.56478,4.247167
1.70026,-2.8443236,-3.3193095,-1.1437509,1.5163169,-2.4398844,-1.7801293,-0.085679725,0.42919597,1.6487414,2.8494012,4.805885
1.5427266,-2.6398966,-3.560612,-0.69367975,1.2670403,-3.0080976,-1.7750616,-0.09972336,-2.650894,2.3388052,-0.989883,4.239242
1.6317452,-2.5636158,-2.84112,-0.40800473,0.9028832,-1.6809464,-1.7682488,-0.092790194,0.22139916,2.354782,0.8497003,4.454536
1.6350039,-2.575964,-3.3199368,-1.4460132,0.071291134,-5.259276,-1.7825583,-0.11595865,0.27376437,1.7613901,0.28778687,4.6037126
1.6139517,-2.5102313,-3.5609581,-2.9135654,1.5982274,-10.749901,-1.789679,-0.11853777,0.18717858,1.5043651,2.6728323,3.73821
1.5616442,-2.8172472,-2.8058205,-0.38035956,2.0958703,-0.76410246,-1.7596339,-0.10384537,0.30904904,1.9155136,3.0399468,5.3432865
1.6399661,-2.755804,-3.5070028,0.6948177,-0.06645203,-12.044246,-1.7711483,-0.11102799,0.21316274,2.066588,0.69155085,4.1338067
1.6283365,-2.6518192,-3.29726,-2.1350558,2.4071229,-2.0490894,-1.7743672,-0.08856125,0.32974026,1.2932569,4.0115647,4.3147793
1.5980723,-2.6413221,-4.5189385,-0.46169147,-0.4796692,-6.4465275,-1.769207,-0.108534865,-0.10091092,1.8708231,3.697119,2.0769136
1.5866594,-2.7278616,-3.4052591,-0.21965292,1.0783802,-3.477743,-1.7631874,-0.113211684,0.4802364,1.6463597,1.8022537,4.6203322
1.6535387,-2.5275223,-3.1704116,-1.7217201,0.6269115,-2.0219426,-1.7702543,-0.12243144,0.25981447,1.9220059,1.845364,4.6165833
1.6357448,-2.5800145,-2.8944867,1.4597007,-1.9060951,-6.2314,-1.7786846,-0.106517,0.1850436,2.3302941,0.42376027,4.35537
1.6142939,-2.6402016,-3.6151803,-0.19547687,0.4180168,-11.749795,-1.7668709,-0.09695295,0.34020215,1.7899963,1.0973885,3.1028621
1.6077253,-2.7793448,-3.4920936,-0.9547206,-0.8061333,-4.445863,-1.771876,-0.110380076,0.035458375,2.0847235,-0.52944744,4.663955
1.6614835,-2.3351436,-4.32348,-1.4329453,0.22010276,0.11510549,-1.7873133,-0.09395773,0.38894367,1.4243159,-1.5555589,4.7812943
1.4486675,-2.63308,-3.400816,-1.1966267,-0.5095482,-4.7559943,-1.7638096,-0.11665674,0.43116388,1.7586621,2.7728043,3.553353
1.6818966,-2.5531893,-3.6327353,-0.12169017,0.008349592,-3.3337305,-1.7660577,-0.10248054,0.37069362,1.8055327,0.2232799,4.7243032
1.7988746,-2.6501198,-3.6107461,0.46416894,-2.796975,-5.826257,-1.7789029,-0.09695284,0.05211129,2.1574094,-2.9195433,4.8456025
1.5884048,-2.5690022,-3.0934732,-0.16411431,-0.0689652,-14.406826,-1.7670803,-0.094090156,0.3065741,2.113819,1.6307069,3.680934
1.6264907,-2.3861585,-3.4447548,-1.7874554,0.2952834,-12.393104,-1.7801342,-0.101886526,0.22753036,1.5974463,-0.8808053,0.63054895
1.6096106,-2.5304952,-2.5443146,-0.0043959115,0.14207543,-10.368135,-1.7769285,-0.10191756,-0.06853262,2.0665443,0.5090533,3.100794
1.6649956,-2.5292354,-3.7736344,-2.5372975,1.6326145,-0.7114541,-1.7564212,-0.0969562,-0.025073433,1.3775834,2.392261,4.4863496
1.6153129,-2.7397244,-2.9776988,-0.13542162,0.8673568,-3.2781074,-1.7900913,-0.086838715,0.05349251,1.6859,1.0037256,4.1961856
1.5401247,-2.6275325,-3.936475,-1.3306082,-0.13658583,-4.7902117,-1.7766006,-0.09857731,-0.068870045,1.0847666,1.4892925,3.5078738
1.6840038,-2.4551873,-3.0715675,-1.4283617,-0.2660229,-4.038896,-1.7694035,-0.09060478,0.12786627,1.513626,-1.3851918,4.647681
1.622191,-2.7241218,-3.6453362,-0.23373967,-0.079646915,-8.676707,-1.769004,-0.1038864,0.0735375,2.0591133,1.000233,4.140126
1.7298307,-2.4868557,-2.7040622,-2.025269,1.0580126,-6.675303,-1.7831458,-0.11827832,0.39247355,1.2788277,1.492663,4.382499
1.6227238,-2.504715,-3.03866,0.61020595,0.034760524,3.0318134,-1.7745727,-0.08344771,-0.8207992,1.8957684,-1.3365426,8.373065
1.6119891,-2.5966141,-3.9491076,-0.15547638,1.7223296,-4.523007,-1.7705808,-0.09340773,0.19480532,1.9786528,0.50351465,1.1734972
1.5768838,-2.6488833,-2.4156132,-0.5012814,1.1054233,-2.2488651,-1.7584492,-0.10741861,0.35405076,1.676192,1.7955855,4.5387216
1.6440817,-2.7300904,-2.6095123,0.079493925,-0.31589437,-4.6230803,-1.7805532,-0.09564619,0.13427173,1.9358665,0.72651356,4.416992
1.551341,-2.6363702,-3.9035642,2.2596164,-0.22084218,-4.887601,-1.7756484,-0.10173829,0.37080216,2.0952578,1.1667392,4.4194584
1.5878254,-2.6946805,-2.8520198,-0.5650915,0.75193727,-4.2116737,-1.7687964,-0.09699536,-0.64731747,1.7193962,1.7009678,3.7706032
1.5657837,-2.5179,-3.1915097,0.2180813,-0.56388503,-1.7797096,-1.7845188,-0.08980964,0.14364068,1.8711289,-1.2660639,4.332144
1.6452538,-2.5262303,-3.0233142,0.10634806,1.4001629,-8.431733,-1.7604476,-0.10085481,-0.50293434,1.9047575,2.084271,3.473241
1.5896229,-2.655907,-3.7132115,-0.67546153,2.2448351,-3.1913147,-1.7853763,-0.10021623,0.3228648,1.1949298,3.0563214,4.698845
1.7213641,-2.4662836,-3.5746188,-0.67472225,1.6799237,-8.417006,-1.7826579,-0.09933991,-0.96386373,1.7341623,1.3941487,4.225357
1.6671575,-2.5500407,-3.221053,-1.2917627,0.6820607,-1.4960608,-1.7661967,-0.110166065,0.36849967,1.40525,-2.92721,4.507456
1.6281493,-2.5982914,-2.3736649,-1.5600072,-0.32320228,-5.1383886,-1.7739714,-0.10533987,0.3267634,1.829185,0.38451895,4.8712263
1.5622935,-2.8137043,-3.321351,-1.1002461,-1.1920679,-2.586106,-1.7850121,-0.11206707,0.20583199,1.9256997,-3.727951,5.083364
1.6773225,-2.4459038,-3.1373808,-0.97126263,-0.6946578,-3.850336,-1.7697697,-0.113005534,0.20047663,2.0655475,-4.548804,4.644632
1.5185237,-2.7329342,-3.1863267,-2.3338022,0.21221857,-12.981623,-1.7791502,-0.08472447,0.5857607,1.5376772,1.8415991,3.0320191
1.4954529,-2.7064536,-3.1996543,-3.6510994,0.452227,-4.4943786,-1.7662004,-0.09920409,-0.45111695,1.83902,-2.2909164,3.2130408
1.6056072,-2.4784698,-3.0057297,-0.722991,-2.4209607,-1.5193601,-1.7771375,-0.11253692,-0.14563322,1.6320801,-8.586522,4.9377065
1.5886035,-2.5018673,-2.3553073,-1.0727682,1.1529874,-7.649056,-1.7701545,-0.11170114,0.34782287,1.5639284,1.5745485,4.339666
1.5911837,-2.6044362,-2.8077261,-2.897168,1.9019063,-4.0294905,-1.7686017,-0.10017705,-0.32025588,1.5894588,3.0968025,4.1330714
1.5508211,-2.5464756,-2.4654226,-0.5817574,-0.10073627,-6.4246783,-1.7858326,-0.11559596,0.42628932,2.058159,-0.3721035,4.602873
1.6470227,-2.5197992,-3.1070602,-1.160477,-0.19006315,-5.6584654,-1.7752208,-0.11592943,0.19213706,0.9262906,-3.3421576,3.9534879
1.5406221,-2.5813017,-2.801666,-0.9257689,0.8389744,-14.121062,-1.7732702,-0.10213608,0.34160346,1.8786947,2.7280564,1.5056142
1.5532024,-2.5775747,-3.5184069,-0.1026106,-1.4856087,-1.9262997,-1.7677642,-0.13156925,-2.6429045,1.9673309,-24.67985,4.8594236
1.6740904,-2.6997287,-3.2686667,0.3523289,0.85049105,-6.2278776,-1.7721274,-0.1280926,0.34425616,1.9120628,2.247878,4.739369
1.6776012,-2.6206052,-3.2314148,-1.2932702,-0.685502,-6.1576753,-1.7728558,-0.11581434,0.33436656,1.7562791,2.1735396,3.1982555
1.5934764,-2.5675511,-3.1580317,-0.19359519,-0.84770584,-5.250723,-1.7782176,-0.10189151,0.23442641,1.9575738,-0.90673876,5.138296
1.6183608,-2.4462097,-4.4821634,-1.1384217,-0.635452,-12.146914,-1.7760794,-0.121394835,-0.31752184,1.7152735,-2.9122584,2.8032355
1.6490129,-2.6902435,-3.1664636,-1.5601062,-0.97371346,-2.138,-1.7802235,-0.12156528,0.13884446,1.869417,0.24651466,4.775088
1.5418698,-2.6493824,-2.9343736,-1.2988186,-2.1044574,-10.408604,-1.7684262,-0.10735842,-0.012276085,1.4472727,-9.275399,2.7143614
1.615958,-2.7212412,-2.9651685,-0.29872134,0.8134899,-2.2537084,-1.7701646,-0.110560246,0.3690963,1.8857132,1.722632,4.9148836
1.6342556,-2.5294583,-2.4051447,0.7793924,-0.97616506,-2.090341,-1.7804861,-0.08034362,0.61086255,1.8985014,-4.343276,4.0773654
1.5740851,-2.646217,-2.50797,-0.49746287,0.042195164,-4.597424,-1.779308,-0.08512611,0.14052026,1.7659705,2.858187,4.0797114
1.6465088,-2.413782,-3.0347266,-1.6433016,-0.38268203,-2.2608898,-1.7784524,-0.11222452,0.53335536,1.7247403,-6.7745733,4.411261
1.5143104,-2.5075245,-2.6354096,0.7499221,-1.8034543,-2.383045,-1.7671827,-0.11024473,-0.3300421,2.1587815,-8.550355,4.655911
1.6476314,-2.5941956,-3.159275,-1.8211222,1.4590844,-2.1071088,-1.7685524,-0.115621224,0.29597035,1.870728,2.45901,4.6971073
1.5451599,-2.692661,-2.9362962,-2.23033,0.9556932,-3.6028428,-1.7630117,-0.12484123,0.44630995,1.459223,2.1933532,4.921497
1.5934776,-2.7798977,-3.0313995,-0.5239363,1.1580939,-6.3405385,-1.7627946,-0.12117266,0.12261651,1.9306724,2.7012146,4.342854
1.6586275,-2.5981672,-2.8627536,-0.41041148,0.15897794,-1.9422567,-1.7825826,-0.10078635,-0.20055105,1.9884194,1.3553317,4.4597387
1.6432195,-2.6518226,-2.9372423,0.10401235,-0.97662795,0.5091474,-1.7662488,-0.10624667,0.26681814,1.7550343,-4.258002,5.0835295
1.688526,-2.6449625,-3.28028,-0.6624304,-0.32132602,-4.7984605,-1.7695518,-0.100428596,-0.08236016,1.9866123,-0.77528197,4.489865
1.5668044,-2.70605,-3.43495,-0.6092738,-1.4921628,-5.419095,-1.7754804,-0.09362248,0.36660284,1.874485,-1.2326609,4.7203383
1.5583304,-2.5936685,-3.3764203,0.9154221,-0.2626652,-2.9314232,-1.7782112,-0.11287155,0.32453936,1.9201182,-3.2471976,4.317304
1.6417507,-2.6821601,-2.6028552,-1.1815569,-0.037248053,-3.9448838,-1.7788305,-0.11301432,0.16502158,1.6497005,-0.65874493,4.8587503
1.692957,-2.5503542,-3.0111692,-1.7018175,1.4435458,0.53112596,-1.776248,-0.12282709,0.3259953,1.2674975,1.2832313,4.898041
1.6389692,-2.5463004,-2.7885895,-3.0972774,1.3371162,0.14876735,-1.7711412,-0.09175863,0.21193674,1.1377573,1.5297338,4.982046
1.6624492,-2.1901884,-3.3864195,-1.2232833,-1.5701863,-6.8251967,-1.7799407,-0.10522578,-0.037584525,1.7176071,-10.509349,4.1748657
1.6617157,-2.5565553,-3.2465594,-2.2419524,0.2580277,0.16616699,-1.7785534,-0.10181905,0.026686985,1.0827079,4.9422727,4.3826284
1.6523932,-2.5317018,-3.376539,-1.776432,-0.5624773,-4.2128124,-1.7721415,-0.10845851,0.18246932,1.69015,2.1959953,3.8126214
1.6709262,-2.6639686,-3.7903404,2.6078951,-0.99363834,-6.6830626,-1.7734512,-0.1048653,-0.27038962,2.0697477,-1.2195534,4.578713
1.6551477,-2.4804678,-3.7345572,-1.9511483,0.89926016,-5.7156663,-1.7572353,-0.1128884,-0.052419245,1.5321945,1.6967099,4.8017054
1.5423644,-2.5819464,-2.4974644,-0.3346384,1.5355252,-8.881869,-1.7537436,-0.09901107,0.32165343,1.8777505,2.8664854,2.9983616
1.6837096,-2.7027085,-3.7655966,-1.8256038,0.2837653,-3.34231,-1.7632196,-0.11072601,0.2735159,1.5953795,0.80045027,4.114571
1.7648038,-2.4492373,-2.833364,-2.4416547,1.4743418,-5.53658,-1.7585703,-0.11236445,-0.37516332,0.46848178,1.9622645,3.4443636
1.6494356,-2.5679033,-3.4369583,-1.1801398,-0.2780059,-1.5029567,-1.7684437,-0.09899285,-0.14972085,1.5525244,-5.4340553,5.0418205
1.6011795,-2.736554,-2.5487885,-0.5097855,0.7585131,-7.8076296,-1.7635136,-0.098089814,0.57881814,1.4841655,2.3571973,3.9497058
1.5972669,-2.5374277,-3.7417204,0.53809845,-0.6688082,-0.6061353,-1.7856902,-0.10607491,0.23705205,1.9118412,-0.6180311,4.9029765
1.562989,-2.6854265,-3.2473543,-0.44566187,-1.1025838,-5.3324394,-1.7822329,-0.083437964,0.19206382,2.046775,-2.8268936,4.940971
1.6702926,-2.5494957,-3.330688,-0.31639493,0.3254685,-4.2461104,-1.7646111,-0.090537846,0.04921994,1.8163385,1.1509644,4.5748844
1.631911,-2.5881934,-3.5606327,-1.722399,-0.44343486,0.020054795,-1.761623,-0.101757824,0.07708785,1.8062313,2.301182,4.759135
1.6049385,-2.5726976,-3.3817356,-1.2686546,2.3218393,-0.7670085,-1.7775276,-0.108508654,0.19490469,1.6208423,2.4896896,5.0169625
1.6613582,-2.5210197,-2.5836508,-0.37373817,-0.018706618,-7.3758187,-1.7814505,-0.108909905,-2.0252173,2.3076727,-1.4442472,1.1322699
1.5744014,-2.4740906,-3.6805482,-0.16179274,-0.81279534,-0.5294097,-1.7922298,-0.104786895,0.14345698,1.8434343,-0.25796914,4.536419
1.6965634,-2.6909966,-1.9128206,-0.55123454,1.0896364,-3.609585,-1.771021,-0.11380766,0.22065654,1.8745253,2.093885,4.446178
1.683085,-2.5791173,-3.322607,0.5755896,1.2011446,-5.96109,-1.7660707,-0.12220755,0.42236325,1.7025441,2.2121212,3.750974
1.6346728,-2.6631992,-2.914498,-0.2119147,-0.1970266,-1.4633698,-1.7831894,-0.12031444,0.36510912,1.9371922,-0.23050356,5.270092
1.7671369,-2.586632,-4.232296,-0.40212047,2.6833708,-3.7744477,-1.7721169,-0.09835565,-0.40637028,1.1876924,3.0871434,4.3209567
1.6670505,-2.5541887,-2.4177926,-1.3680792,2.064007,-10.298618,-1.759158,-0.09563312,-0.025693735,1.4444945,2.9285417,3.1165466
1.550037,-2.6235466,-2.48696,0.5987196,-1.4981585,-6.5237875,-1.7718114,-0.119692564,-0.16040713,2.2621865,-2.2165532,4.1799498
1.6297462,-2.587391,-2.4272592,0.65923315,0.77356726,-3.5320797,-1.7580181,-0.11664122,0.17838289,2.0545545,2.0937371,4.3069706
1.6350566,-2.6036434,-3.462198,-0.31803527,0.061497763,-1.272092,-1.7701279,-0.09734891,0.19068775,1.5736147,0.5291744,4.4628415
1.6126832,-2.5899875,-4.0381474,0.58742726,-0.3643552,-9.458387,-1.7844213,-0.10237745,0.47494888,2.0479414,-0.45755482,3.785854
1.6507325,-2.550271,-2.7782266,-1.0217983,0.058272455,-7.393748,-1.763124,-0.09084385,0.13981688,1.7773262,-2.7071342,4.646048
1.6407938,-2.6103876,-3.6574528,-1.3247685,0.14125289,-3.2070913,-1.78668,-0.09432792,0.19862144,1.5022957,0.41561142,4.320776
1.5895498,-2.690572,-3.211333,0.67697567,-0.065736204,-2.1316216,-1.7721152,-0.08679575,0.4825671,2.0571506,0.8847121,4.939301
1.5440443,-2.6472862,-3.082565,-1.1960735,0.007876905,-3.8139246,-1.7739273,-0.09388961,-0.00855187,1.8704928,1.308497,4.3561573
1.5247918,-2.4328642,-3.13697,-2.0090919,0.26230657,-9.361557,-1.7847975,-0.110990524,-0.23603334,1.7860825,-0.7241873,3.1923537
1.6818054,-2.5502968,-2.6591446,-1.2006968,1.8499445,-0.098957345,-1.7718998,-0.10682436,0.053785913,1.1581899,2.8505497,4.6630516
1.5744269,-2.6976352,-2.7070913,0.5445075,1.739984,-4.553161,-1.7725396,-0.103602074,0.30509025,1.5559694,2.062914,4.2597322
1.6637965,-2.6680238,-3.5475438,0.12057273,-1.1279474,-3.5390208,-1.773868,-0.10539918,0.3085956,1.7433214,-1.5227871,5.0316157
1.6471064,-2.5834773,-2.5264952,1.6086267,-0.030298062,-3.9384854,-1.7682368,-0.09524695,0.2598414,1.6890229,1.7310154,4.2770224
1.6174561,-2.635931,-3.3413398,-0.3182348,0.88909084,-3.371223,-1.7755091,-0.11011199,0.2647534,2.126177,1.0721105,3.882807
1.5359899,-2.6444361,-3.6729395,-1.6119955,1.6948236,-7.7095675,-1.7625695,-0.11838503,0.16908883,1.7407502,3.0185304,4.6711392
1.6952173,-2.6637049,-3.4859736,-1.5942295,-0.74968755,-2.017413,-1.7778364,-0.11970758,0.44630662,1.7172853,-0.9408923,4.9144044
1.689622,-2.683884,-2.3494012,-1.360395,-0.34439555,-1.4007256,-1.7591697,-0.10057993,0.9791756,1.4572338,-0.9674949,3.9995763
1.6554512,-2.630125,-2.748347,-2.000525,1.996704,-11.48407,-1.7888794,-0.09778503,0.21007873,1.568257,2.8403502,3.9404457
1.7117354,-2.27221,-2.8752127,-2.2162325,0.37326428,-5.607592,-1.7835739,-0.12540577,0.06389184,1.1901325,-3.6044757,4.2441154
1.6456133,-2.6151419,-3.1218843,-0.20935322,-1.3624234,1.9931463,-1.779973,-0.108577795,0.28593677,2.2451925,-5.284652,5.776845
1.6510696,-2.6789718,-2.5407016,-1.7524691,-0.52501136,-3.8509018,-1.7706584,-0.07630531,0.31282222,1.8685449,-1.401298,4.436203
1.5438807,-2.7074337,-3.8911748,-1.8780737,1.5167229,-5.798779,-1.7627575,-0.10115864,-1.0450176,1.9861037,2.5818954,2.997254
1.6106805,-2.5387626,-3.378577,-0.58698195,1.448435,-1.792111,-1.7794869,-0.13028666,0.08973923,1.4791789,3.1527846,4.275881
1.6376027,-2.6004083,-4.129194,-1.020681,-0.588873,-2.69353,-1.7742033,-0.112798065,0.2579327,1.7926702,-1.0743,4.788661
1.6808376,-2.4809742,-3.429715,-0.9481902,0.80533975,-3.6159012,-1.7791333,-0.09663254,0.42864946,1.5863969,2.2721765,4.65829
1.5978143,-2.5196133,-3.1310697,0.22435233,2.3227139,-7.3618565,-1.7750888,-0.097502775,-0.20976366,1.3973683,2.5620766,3.4466076
1.7887604,-2.5471785,-3.769093,-2.0431314,0.51815933,-7.7914824,-1.7670891,-0.108148724,0.38151604,1.4294896,-1.1348495,3.9342675
1.7121911,-2.5723114,-3.5029526,-1.6755757,0.66460395,-7.7257977,-1.7717634,-0.09208295,0.48399,1.4546486,0.8311202,4.2392206
1.6397392,-2.5830524,-2.994948,-2.2512286,1.2981452,-5.8881273,-1.7769649,-0.10950937,0.45801383,1.6353145,2.6464226,4.473838
1.6877956,-2.6730378,-3.3168113,-0.07331946,-0.52860314,-8.128316,-1.7812072,-0.09934708,0.32567412,1.5537642,-1.7810951,4.6548924
1.6629857,-2.6691015,-2.9160855,0.6810403,-0.5035012,-2.194588,-1.7789332,-0.09321264,-0.07211067,2.330014,-0.58515996,4.6194205
1.7055774,-2.7353494,-2.1156604,-2.4663737,1.163468,-5.8052835,-1.772101,-0.11060815,0.20989646,1.506069,1.8070471,4.690397
1.6930591,-2.6366315,-2.9775412,-2.7258737,1.5114118,1.8853322,-1.7687593,-0.10357468,0.19093572,1.6340938,2.2674308,5.8622246
1.6534089,-2.769844,-2.8639653,-1.2128955,1.527034,-1.1536322,-1.7729279,-0.10522386,0.2535508,1.5020412,2.5758173,4.640585
1.5830243,-2.7494009,-3.2255695,1.2882515,-0.8797056,-1.3436159,-1.7705051,-0.08961233,0.43242162,2.235309,-1.0145823,4.9338684
