"p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
0.176927898558843,0.9917796688733,0.996550066905067,0.54317916731581,0.490914633562205,0.286664233550842,637.59825677505,9668.97963467952,4829.45754560705,4293.32332562511,1859.49490021371,721.916095546215
0.00895944298227492,0.527213192732294,0.962160813880006,0.975384060567781,0.975267089859786,0.974531135857783,379.711396365585,182.67464289451,711840.325994334,373362.512724461,144506.821026756,31604.3103641078
0.898606239987119,0.701612804309787,0.897230488620867,0.95430516765507,0.974400740517218,0.977209947748194,344.016252455305,43530.1843252598,23180.9011896197,10242.8991483428,3785.47235462237,818.996048017077
0.281053793776497,0.971969941625198,0.979692392711979,0.992646987542172,0.994047827970847,0.992394043847897,25.7432805286782,758.950737186889,12818.2524213015,6717.3864278226,2630.03257716183,577.49217365033
0.0413693856912342,0.997292629396501,0.998934406906391,0.999544640191757,0.999499448482052,0.999494564147874,1119.97134288422,1585907.16811097,798779.346730903,346119.051026045,126506.744664754,27115.4486619568
0.311872475718436,0.734488533945336,0.859460035083947,0.936128146256326,0.956508278006182,0.962384241522789,1346161.00871975,642970.028727319,277635.29195805,117603.37068562,42917.5938079213,9214.88134503999
0.0054445968048397,0.688892685504527,0.662671951294154,0.81214511610107,0.776000558149605,0.848638734271003,64.9641385848214,3301.35477801396,4044.68888445808,2001.85663979484,888.8545563173,202.67618139823
0.725187616947439,0.906095550266367,0.891026648866063,0.930484533927968,0.497089765671243,0.618947521671331,573.955896054394,292.509722419736,2208.428231088,1782.72095808591,1644.0269853055,418.989069322524
0.00801512590803339,0.791780508726622,0.890784513591503,0.953785444845291,0.531745074860646,0.527102470017665,1854.27279954476,1314.69386881136,868.108915591356,398.839791368414,302.009374572659,75.2965035190139
0.00357776961597845,0.739815878797885,0.911318136170668,0.930406458856392,0.955316701593324,0.925492869616861,1208.20664138388,699.678751284404,370.991896623826,217.066727052821,85.9888661219523,19.6782250222067
0.0638554770270432,0.723656581536323,0.931581816861887,0.30590716568187,0.553505530448956,0.7094388846174,34.7031173246936,18.3860363352858,251.95488009028,1322.49299943765,1635197.44261609,456501.842769238
0.357191025255225,0.779977041042514,0.913182843165723,0.979143083886748,0.859053461521887,0.706115863781884,832.77548795855,401.33850255822,186.508604534822,754.241168766342,416.085987296299,118.022297611983
0.0781882274038476,0.985266717960018,0.996081623162985,0.92729621883573,0.865852508620719,0.772156007709046,14.4184459553806,206.836460650041,202.838286497442,168.960418912822,82.5478026214605,45.1216451235036
0.0186801092735564,0.992039957567616,0.995377296948984,0.886867659852462,0.845805269994196,0.838875330849399,0.626054031021936,71.3805642564953,3475.07735072463,7000.25900056831,3287.77182045735,757.409876722355
0.546410395887752,0.942581693989962,0.966849955826651,0.980834821238484,0.985188287714925,0.967428256877072,253.637738340214,206650.401759822,110386.476329563,48963.4938367579,18065.2272562064,3972.08240958332
0.949704361467009,0.98080520413876,0.923406017068434,0.979838342910357,0.982885174527983,0.933216786672275,5441.68590843403,2580.39007739275,4259.05319227223,5273.38360594445,2296.8538507607,545.82444923008
0.00146890708166197,0.859591697311634,0.913751606918266,0.822649409234007,0.8778659413727,0.889577422378339,2706.48818664328,5873.69754360399,4431.00665825053,2908.25661031581,1179.87420868724,262.04924402072
0.716076729109205,0.968475184723831,0.966479817335563,0.986121278566239,0.991742769316691,0.993874143404371,551.788455401129,702.978200660888,1344092.4430389,704018.28831301,271459.006556482,59244.0840281557
0.0180580397605221,0.431920263313777,0.848622174545403,0.953932309096324,0.944190482806543,0.919405739057253,602.312624773869,900.15497807498,717.044313532083,472.863609891712,197.384801716483,48.0312518812406
0.438320350419629,0.833619215934721,0.982556247411645,0.991605782009217,0.994523365399308,0.984767356679083,213.246622697588,111.339285983888,764.422157915722,670.041833310976,282.187229039206,65.169867177007
0.00213788200796891,0.699238879836481,0.891282037113159,0.9501474680488,0.96907941627663,0.973169761948201,179923.536817399,86571.7912438632,39421.1031616025,16877.0054569333,6361.49763700424,1378.26930014457
0.0402102806269538,0.783900628369162,0.931311316610022,0.880022145472441,0.86674319779757,0.917044880669794,148.036242443244,341.273533811185,5685.93677203655,3640.67180919717,1471.4174850119,326.442975956666
0.00286431419087516,0.18313531094493,0.600793356176413,0.0891356615976783,0.548986613959097,0.55324659841365,49.0928600715477,224.239031742644,115.99329313242,568.80755444735,595.532738083728,169.849802826252
