"chain","iteration","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","theta9","theta10","theta11","theta12","logpost"
"npe_median",6060,1.49392684869499,-2.39526972037181,-3.0569864534475,-0.781160870149936,2.07304494960706,-1.20444045732,-1.82736497069379,-0.142858159314044,0.344031250431262,1.65008707091151,2.6484196398129,4.6543963828321,-33.9900848849473
"npe_median",6080,1.70768678548148,-2.51821562979614,-3.01505638669425,-0.704656640490982,1.53531936748687,-1.08019383993488,-1.51371364511083,-0.144186326361836,0.21650466053176,1.90682849603459,2.18534770568701,4.44088294295487,-37.4598808442069
"npe_median",6100,1.5001618727554,-2.43623500075355,-3.16135243746667,-0.710513068147707,1.77353336723828,-0.751574677908768,-1.5604294431074,-0.0837045299592122,-0.488955699119151,1.93519700512146,2.37656091709545,4.64907531670747,-40.1300692644109
"npe_median",6120,1.58222875597737,-2.45472901108433,-3.12004020035553,-0.743083428977847,1.72412024546054,-0.991477727613103,-1.79796093805929,0.0727238899944301,-0.46981670591728,1.96353476718211,2.63821623910253,4.40780316662298,-36.888879098461
"npe_median",6140,1.8019877957786,-2.40421403626943,-3.09869354531736,-0.737423295468038,1.49840062999288,-0.931909405413675,-1.80209218662457,0.0330902241468133,-0.111345457477843,1.86792945494093,2.13610739849495,4.54424928959392,-37.3693880412182
"npe_median",6160,1.93916200525258,-2.55541549169222,-2.99418029231707,-0.775766054082548,1.82889748616685,-1.22758282799777,-1.80966172407702,-0.00390903300607399,0.16308733430166,1.83777098309731,2.29226409302974,4.38127777466234,-32.7704493316207
"npe_median",6180,1.67730267291545,-2.51535945183021,-3.00325305670677,-0.793238933548457,2.11447030060445,-2.02601676924971,-1.91397476249174,-0.088592646187585,0.0751267170804942,1.58635275434599,2.44899157057205,4.8715731052316,-35.7790263596407
"npe_median",6200,1.6663091944309,-2.50131124353198,-3.00286692424217,-0.770457398909709,2.00448657229152,-1.45503972130031,-1.85369490401131,-0.0358813449249398,0.143963419911607,1.62442674003426,2.63460601803892,4.71077864766454,-30.2601349518867
"npe_median",6220,1.44862583105247,-2.44028831181433,-2.98051335318183,-0.829143937795325,1.99512855854449,-1.15031289075496,-1.97917639037428,-0.00963536393609645,0.348525678166817,1.56199599072639,2.52904097386111,4.96345234287769,-34.3492670770055
"npe_median",6240,1.74288881245581,-2.3717124403068,-3.06227007795051,-0.801976050859971,1.96364146103761,-1.15159468582288,-1.84664137468915,-0.115685272119998,0.291698512679152,1.50362610170295,2.58511457808477,4.78979244806595,-34.5489258227605
"npe_median",6260,1.55842204266493,-2.46788841388305,-2.89460319452202,-0.870551054649151,1.98586358712671,-0.475165974426224,-1.86941674838504,-0.113468567565698,0.671137479322179,1.35124073192256,3.02645209554869,4.3233509484219,-38.1409190648757
"npe_median",6280,1.7934423363079,-2.59761027990719,-2.86561306124134,-0.926246308001758,2.05186756868051,-1.17539868625303,-1.84200256651499,0.0315135896678851,0.585011370753339,1.42388733887835,2.89197808130257,4.45341413717251,-37.0539434285334
"npe_median",6300,1.92292074500388,-2.37866719263188,-3.00383396651896,-0.886984688172743,2.09681288916553,-1.62154045866541,-1.79261382058577,-0.175171198599337,0.324667961758489,1.53376136693571,2.60349114292017,4.6946145048696,-37.16877343816
"npe_median",6320,1.45345829417838,-2.45443468614344,-2.91415122713946,-0.919310386290827,2.069067667897,-1.4657448647047,-1.87073076080433,-0.0596686179995444,0.206893183765324,1.56980787051544,2.59871946047458,5.17485990042251,-36.6903868886998
"npe_median",6340,1.33637056319805,-2.44517782717124,-2.97506479450998,-0.805324003563561,2.12593168864225,-1.5035164269626,-1.80967459465931,-0.08897421992064,0.172138251513353,1.31588930052478,2.96089978035063,4.73482568255256,-35.9507015714548
"npe_median",6360,1.27612984782435,-2.58184558440584,-2.8624683412132,-0.859421680181785,2.08026742166192,-1.63759933819832,-1.78310792979,-0.0871157944972656,0.331171513916274,1.45864191636618,2.8030457324915,4.68123027471751,-33.9078175081493
"npe_median",6380,1.60483733704011,-2.56769408666285,-2.8583892826845,-0.87380174358294,1.95471211518592,-1.24936217471079,-1.68505330042734,-0.110540144668345,0.198077740634346,1.53127993499838,2.72802465706968,4.7623835955242,-32.6621153979728
"npe_median",6400,1.60305479894622,-2.56847725972472,-2.83325675536538,-0.871409030460695,1.98839616082873,-0.553924196984995,-1.60356746812841,-0.169348868197125,0.209202708551754,1.78665304219397,2.50964357813576,4.7710875353911,-35.2672732557216
"npe_median",6420,1.58671618404257,-2.37825074753363,-3.04100962149933,-0.747869910917622,1.69307114158038,-0.517666465783475,-1.72584408818876,-0.00836308206698385,0.49607082211021,1.8234860523001,2.17007658331204,4.44932852775825,-37.2568372401969
"npe_median",6440,1.56045937259927,-2.39819913873264,-2.97255552122526,-0.813924451486677,1.99549954913377,-0.577343055108995,-1.59692625599728,-0.168511696869568,0.378582823853301,1.67943229102557,2.68237936189692,4.55113711330282,-34.7383995308372
"npe_median",6460,1.28970683176357,-2.42444287682857,-2.93962305518194,-0.805089907591636,1.89414565442499,-0.925941673083835,-1.74287621225509,-0.241784812226102,0.465260699537832,1.57863964492818,2.68582837585511,4.58057880714252,-33.5788698069378
"npe_median",6480,2.0703213562249,-2.4210219753343,-3.00387811861245,-0.765600939724973,1.76512101007544,-1.28340828149662,-1.62055496946083,-0.170870016547261,0.384228008743217,1.81294572552172,2.1880884872812,4.80802694043597,-36.5965168871252
"npe_median",6500,2.09557214712321,-2.4211344999121,-3.07097360414926,-0.766300894268788,1.97137638314571,-1.11741855350209,-1.77133847360802,-0.0352463018972044,0.230881068771001,1.79594933136495,2.53202875047276,4.54241355325361,-35.0815533392849
"npe_median",6520,1.81481563569557,-2.42657173864378,-3.01203366484835,-0.783488653827287,1.891783931735,-1.52613871584619,-1.92508267354317,-0.0943647643712609,0.313685925090048,1.70517961430862,2.63043491412462,4.53508478327881,-32.1214777595438
"npe_median",6540,1.84636445960742,-2.50250752720041,-3.02930203144181,-0.729324857554318,1.8535463104281,-1.00370876989867,-1.83066232195335,-0.0641987738844754,0.106336665814455,1.87018265775832,2.49734659319562,4.41693068337967,-31.2659215762791
"npe_median",6560,1.32503270487354,-2.4654051503472,-2.96291730781567,-0.750213355904937,1.87537171687699,-1.08213352086573,-1.69587317512178,-0.122747524161581,0.208041965946022,1.71730258457418,2.68974802393259,4.5831221943651,-32.3064059868746
"npe_median",6580,1.43215875207974,-2.48574221808678,-2.92211889326905,-0.840897550131379,1.93707268002123,-1.29913427532131,-1.74517777514535,0.0334737691265946,0.332363863438486,1.69863329733021,2.57403967505045,4.77902612970083,-32.0035515633801
"npe_median",6600,1.80522115500593,-2.54630638552251,-2.86976734939237,-0.891495666880894,1.88473085602993,-1.2617802307325,-1.81783051109143,-0.0980971870295344,0.229025359714565,1.69130984338225,2.50655552605318,4.86770908747116,-32.5403781957227
"npe_median",6620,1.87323734208411,-2.48691814714978,-2.97807398131988,-0.837987684583723,1.93957175580392,-1.68497365932475,-1.80785916774853,-0.109663893397601,0.160822150457345,1.76700835621015,2.60054057729124,4.57091873494185,-32.8505658179215
"npe_median",6640,2.02458897911077,-2.52473193222935,-2.89781747616317,-0.848422639033994,1.77593129201236,-1.36130824075844,-1.85511418378894,-0.0805664519359297,0.320109437656769,1.7160365245735,2.38340725727739,4.72141711808586,-32.997679697483
"npe_median",6660,1.7768487289108,-2.52712797160459,-2.88568595015543,-0.813078472036824,1.60809646019909,-0.906219450902965,-1.75714389828255,-0.237605632207661,0.401266113614393,1.73233275713716,2.16191138932926,4.79244351156087,-34.0215340234478
"npe_median",6680,2.0458947511568,-2.56855442976924,-2.88465680475623,-0.828712002554148,1.8697226844591,-1.73139801177182,-1.7313668537357,-0.264490441256099,0.308148700030149,1.64324661138427,2.55005065586806,5.0552241752913,-35.6820701395236
"npe_median",6700,1.55144690736661,-2.52608303740408,-2.93952987633075,-0.798249558591104,1.77282255663829,-1.33872638709774,-1.86639253832409,-0.112705438074043,0.224318765854417,1.84248520087569,2.06952685011207,4.73451186618199,-32.4170585023778
"npe_median",6720,1.38236370513836,-2.41306142185514,-3.02389602915536,-0.816254299141759,2.02743391741879,-1.22783002950121,-1.7566479359363,-0.0699035215246424,0.194830634417035,1.63155835204737,2.44148009147093,4.63702945959506,-33.3936245788831
"npe_median",6740,1.44633195291501,-2.46588194010355,-2.95351937099485,-0.836245575846652,1.98882213954269,-0.805091456398606,-1.72368121505307,-0.134616018468394,0.231336435077752,1.75048678667732,2.73646631189636,4.3793843313837,-33.0204421425786
"npe_median",6760,1.72721091985258,-2.42098239394561,-2.99245795810651,-0.84490303066025,2.09410394267277,-0.944991039907012,-1.92928167578522,-0.0625388936653679,0.277710530997781,1.76918237924587,2.58461791968444,4.981245788161,-34.0899946313219
"npe_median",6780,1.73585311102346,-2.55370414628568,-2.88657765825657,-0.798320883967148,1.84518220573288,-0.585909764910233,-1.83330981560297,-0.131136508427669,0.253661488231026,1.92435952684297,2.42417305686541,4.98317711080407,-32.2008958673078
"npe_median",6800,1.21069072182237,-2.4827754060139,-2.93823925082779,-0.769880035808697,1.95222249988636,-1.11554667372453,-1.8641486461191,-0.243073396557183,0.25607246676543,1.77576145654681,2.78321833533012,4.84016644349647,-34.1577877473636
"npe_median",6820,1.44932111945676,-2.53079422344875,-2.88704895886631,-0.758528562090646,1.78812989133239,-1.11693166556096,-1.67244737100395,-0.317470783638767,0.494286218145279,1.77339050435004,2.28016142537288,4.73402558304574,-34.4279839855462
"npe_median",6840,1.63889513219707,-2.56891273377898,-2.94297824766142,-0.722240375354074,1.84537598778315,-1.73332621889632,-1.78690766823889,-0.264014333789638,0.381967209781512,1.81485607892171,2.26704673775284,4.78740831246317,-33.7512513564753
"npe_median",6860,1.90987806267475,-2.54547553211224,-3.01667378085613,-0.703910043220402,1.96390098745829,-1.76970807968533,-1.74541774256055,-0.185957314386579,0.327291370487202,1.66033530180007,2.51663660723535,4.91244316015534,-33.5182532833996
"npe_median",6880,1.81050383407084,-2.61896450059507,-2.93593714980111,-0.780955842091017,2.11003660217608,-0.782595840312295,-1.72436552661622,-0.0505678893295479,0.374060536112299,1.31574036355073,2.85808939447012,4.97274638144893,-34.3550468840516
"npe_median",6900,1.95285344426237,-2.56579413455406,-2.96924970978515,-0.76256581650925,2.03133830151056,-1.01437379983373,-1.68927250895303,-0.0123086996048139,0.435817610431368,1.36778299653885,2.67877574349616,4.8633049778377,-34.0325280264663
"npe_median",6920,1.45120477805428,-2.49028608303704,-2.9845132360779,-0.686861526861975,1.65745782003167,-1.17960542646414,-1.70755501662265,-0.183476508816926,0.353289169254176,1.88750218629169,2.12603347274628,4.87014630808077,-33.5471337596413
"npe_median",6940,1.77767942027788,-2.4832699417351,-3.01578084624186,-0.698992346209177,1.47173624729332,-0.987528378914316,-1.81897523884399,-0.0495506015717153,0.16286797979609,2.07522901977288,1.99916435648931,4.94540516076495,-33.9345201859928
"npe_median",6960,1.5213002580045,-2.46738848281942,-3.06416398736931,-0.686314266363332,1.55669775502753,-0.73875911399801,-1.82799690731446,-0.0911730212400241,0.0859663459008031,1.77282809296733,2.63897832406279,4.73643939263972,-40.5210502707709
"npe_median",6980,1.72882423013303,-2.50917252066601,-3.02378610083288,-0.747993181283478,1.82041743389206,-0.661033788044617,-1.73634238194757,0.0350948893195642,0.0919148663704781,1.84300188048457,2.34255079400329,5.18392283001813,-33.8927784402287
"npe_median",7000,1.54468443287562,-2.45318903966252,-2.9763257524575,-0.78171837042519,1.77571362957919,-1.53664560524839,-1.77887251333615,0.108440011396048,0.368232806912223,1.87010103060707,2.33990700502217,4.50654567404202,-35.3205616492794
"npe_median",7020,1.49202190734512,-2.45421504057099,-2.94750403001048,-0.87386116373553,1.91310251516939,-2.09874322187962,-1.85136590635672,0.222728284204655,0.464935131407634,1.732609276211,2.58857289517973,4.40358523753793,-42.2262435095923
"npe_median",7040,1.43662270829906,-2.51432009015943,-2.92588657268475,-0.924199790566282,2.26154180419978,-1.50177606569206,-1.71769947144399,0.0399936409667351,0.254711488113814,1.51867272505946,3.04501491518053,5.00127836048793,-38.7866804885738
"npe_median",7060,1.25042238239458,-2.47853619805108,-2.93989877799433,-0.806734584915618,1.95948657518862,-1.56448947922987,-1.64548793628289,0.0191697518656162,0.526060276331397,1.53809374778489,2.53641924043154,5.15587081556719,-37.7463640269885
"npe_median",7080,1.68915417660993,-2.61660440490762,-2.84567184308125,-0.845573172680079,1.88061763314983,-2.65552078539535,-1.64935841689753,-0.110040101107557,0.578693079851323,1.61663992370174,2.83915398157987,4.41334820978153,-39.8257271261676
"npe_median",7100,2.07180316801507,-2.70527589302092,-2.85349187436927,-0.802167827504446,1.81365331786859,-1.52072622517582,-1.68732136115649,-0.00288932493871349,0.309777686055,1.79685881980154,2.54229853484151,4.65525772192335,-34.8923053900872
"npe_median",7120,1.77300177149616,-2.6648781132684,-2.84762993315402,-0.746366279622177,1.50926304960322,-1.49403739778918,-1.89542082537835,-0.129466502145296,0.477591770235789,1.98493979233154,2.18542413747961,4.40864897543374,-37.4420211106446
"npe_median",7140,1.60192429446162,-2.59486224703884,-2.8567212139699,-0.787169939540433,1.74952604617022,-1.12439034451354,-1.63106722793437,-0.0289746443142197,0.625601158089797,1.91612728671444,1.9816715840426,4.88604551393257,-39.8876868071038
"npe_median",7160,1.38694080942494,-2.49058127581456,-3.00077617729075,-0.723617189965979,1.88091289126898,-1.09411125377732,-1.77492505989051,-0.0319291073787208,0.240009707530049,1.78161407446252,2.70304458369536,4.61081046851341,-31.6795179098683
"npe_median",7180,1.64103499358631,-2.57915912009441,-2.86724749338916,-0.769196572508062,1.64108843069062,-2.05967598557678,-1.73810759773746,-0.160135199572152,0.395735353819231,1.77890627641423,2.50623046329276,4.68345044626263,-34.3197532763749
"npe_median",7200,1.73702220014863,-2.45008011504757,-3.01383343852566,-0.706562541306129,1.92219215728121,-1.19980553155446,-1.69492624323955,-0.194735948507809,0.161662028287321,1.81741870964464,2.81947940096307,4.81459087046932,-33.3683479438034
"npe_median",7220,1.78523651944885,-2.50918580853799,-3.0373464643628,-0.6952949677249,1.78590750143737,-1.07699733088993,-1.5976906103769,-0.0387979348571691,-0.0158993395781727,2.01739426566956,2.52922759518938,5.0013151277061,-35.213580526551
"npe_median",7240,1.72541995015209,-2.492052549818,-3.00077499089019,-0.772270562900664,1.95838704399104,-1.22819786872846,-1.75467405954721,-0.00674612005102063,0.115418221578914,1.77867279410955,2.8377992690551,4.93465730683779,-31.6292326912572
"npe_median",7260,1.51352970022689,-2.44412767761201,-2.92388532187951,-0.805831557892456,1.85152533563127,-0.821629938825572,-1.74409158876407,-0.113579410451871,0.382945710110998,1.68149727899198,2.59322195201756,4.98417204126814,-32.7327170911255
"npe_median",7280,1.64204858712976,-2.49964987270708,-2.90019595641424,-0.821295349734308,1.82870370958922,-1.08751382522311,-1.79490481441536,-0.0321029747342921,0.552168282131179,1.57890541013366,2.61801943118396,4.40617898677124,-33.3937710803409
"npe_median",7300,1.65410408263192,-2.46434969832173,-2.93394239503806,-0.801201281303046,1.68704007876995,-1.03113863286913,-1.88707623107115,-0.117321557000843,0.613422002671862,1.77925305511039,2.02709292844134,4.78632036153395,-34.5667584777541
