theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.8021004,-2.5267782,-3.3134615,0.058553852,2.3645089,-0.7074192,-1.7631782,-0.114649765,0.21432938,1.69319,3.7310705,4.1944275
1.6118631,-2.6798325,-2.9230905,-1.767195,1.3151437,-0.5470643,-1.7609655,-0.06626534,0.2973208,0.24641903,2.5742922,4.357247
1.54652,-2.7523463,-3.1475525,-0.89725256,1.1601235,-0.26382452,-1.7580779,-0.090712994,0.2998904,0.8030779,-0.13132583,3.9220073
1.6361271,-2.688835,-2.7960863,-0.8404431,0.692458,0.13501872,-1.7784739,-0.103380844,-0.98167735,0.8997194,-0.88657653,3.561862
1.8412231,-2.634018,-2.9234474,-0.84346026,1.6155308,-0.70160425,-1.7660757,-0.08478166,0.20814313,2.6335628,3.2828324,4.7580805
1.7865849,-2.5358653,-3.2220845,-0.8364407,1.1617669,-0.92168814,-1.7762334,-0.06386401,0.17521527,2.013093,2.4953742,4.0536475
1.9219894,-2.5350943,-3.3302903,-0.55706656,1.5577598,-0.81179947,-1.752883,-0.08459364,0.30375686,1.6883932,3.6386278,3.8803546
1.6477377,-2.684353,-3.2225797,-0.6335484,1.3419173,-0.16800155,-1.7723508,-0.074054524,0.31346992,2.1370203,2.854058,5.1385856
1.5247077,-2.7294414,-3.1380465,-0.99929,1.0721062,-5.126576,-1.7723931,-0.07304402,0.1690829,1.6690692,2.0807583,4.3500767
1.672915,-2.6331496,-3.290984,-1.3021003,0.5817362,-4.3789973,-1.7830182,-0.08635324,0.21493167,-3.697134,-0.42052916,5.731856
1.7309229,-2.5760283,-3.4808903,-0.655315,1.6483798,-2.428348,-1.7678993,-0.061160248,0.15596893,2.898452,1.6561602,4.6037865
1.497888,-2.688831,-2.972207,-0.744027,1.0193108,-1.0397694,-1.7668995,-0.068344444,0.20197183,2.2295263,1.6414938,3.109826
1.6625725,-2.6133928,-2.9614325,-0.6282974,0.46643296,1.2627858,-1.7635032,-0.08329337,0.12449061,1.5407299,0.9840099,4.406817
1.4946464,-2.7036383,-2.9255838,-1.170936,2.1581705,-0.106451094,-1.7690783,-0.07718479,0.1366157,1.1382409,3.8427908,3.7538157
1.6143439,-2.6940596,-3.3129187,-0.7022707,1.4560165,-1.0494572,-1.7602279,-0.08938831,0.2659859,2.8321497,3.2692182,4.5540557
1.68991,-2.6787653,-3.2379217,-1.0612961,1.4124908,-5.512397,-1.7425778,-0.08523802,0.4937487,1.7763014,3.5551922,4.218449
1.7194864,-2.6535242,-3.0994136,-0.54933226,1.1937683,-0.3447177,-1.7745705,-0.051096298,-0.1398871,-0.64565253,2.150639,5.4694405
1.5643516,-2.6925812,-3.212352,-0.68314916,0.8690747,-2.1782212,-1.7636896,-0.09004313,0.1691166,2.7894886,1.4055811,3.7441454
1.7391443,-2.556131,-2.8487236,-1.3821337,1.4024637,-0.3853926,-1.7762438,-0.091113225,0.23267628,0.99303836,1.2435645,4.101007
1.4449108,-2.7293518,-3.1983638,-1.3072424,1.189797,-2.297749,-1.7719212,-0.045993946,-0.37460274,0.40611935,1.714554,5.333589
1.724797,-2.60307,-3.0269575,-0.8371146,0.94816494,-0.9640976,-1.7709407,-0.062317196,0.29760206,1.9549257,2.4879797,4.51684
1.5414699,-2.6946874,-2.8780093,-0.8832104,0.17651218,-1.3942319,-1.7697521,-0.07366781,0.3353895,2.621108,1.0862736,4.4585013
1.633493,-2.6814964,-3.0031183,-1.676336,1.3299139,-1.1679169,-1.7579005,-0.077653095,0.21994732,-0.33412737,4.1110773,5.1535215
1.7699703,-2.630078,-2.875598,-0.86822534,1.3657248,1.4988399,-1.7623199,-0.06660327,-0.27273148,2.0061138,0.15935965,5.981129
1.76242,-2.547292,-3.2874537,-0.663826,1.1348956,-2.3266022,-1.7702581,-0.0884946,0.1945674,3.0587204,2.3409753,4.1400104
1.6045902,-2.7553248,-3.3423831,-0.69138926,1.3803716,0.28407326,-1.774256,-0.05836766,-0.7130143,2.709502,-11.053846,3.4654331
1.7975997,-2.5635586,-2.8345265,-1.0566064,1.6045247,-2.3231723,-1.7781398,-0.018042818,-1.027071,0.9356747,0.82315713,2.823503
1.581405,-2.6939688,-3.2884,-1.1921017,1.7671952,-3.5855396,-1.7671595,-0.0789243,-0.054145765,2.1729019,3.0675364,4.623136
1.4579426,-2.7125106,-3.2434757,-0.9746919,1.2579201,-0.9158874,-1.7640034,-0.06455014,0.35251114,1.7128869,-0.20907834,4.7086306
1.8464491,-2.6128213,-3.1420763,-0.75430876,1.274943,0.53837883,-1.7707225,-0.08191162,0.23297054,2.0760384,2.9839258,5.125486
1.7665216,-2.6218615,-3.029579,-2.132738,1.3608115,-0.63932264,-1.7722237,-0.094286345,0.122055896,-0.91649175,0.5752437,5.0623107
1.7551123,-2.523994,-3.1090293,-1.1030133,1.3003439,-1.1938626,-1.776474,-0.0978305,0.26584998,0.65922755,3.5504167,3.9994369
1.7037915,-2.6645124,-3.0883994,-0.97036576,1.3244648,-2.4316688,-1.7635471,-0.065271296,0.10266754,1.5913535,-3.4117131,4.299622
1.6091034,-2.6677315,-3.1014774,-1.093483,1.7379642,-0.04911867,-1.7786994,-0.086651415,-0.30426487,1.2808692,1.5060604,5.097117
1.6535091,-2.6075242,-2.960088,-0.8893367,0.6790132,-2.053673,-1.773929,-0.058797166,0.233131,1.0126418,2.4546206,4.2133436
1.7523236,-2.6313734,-3.3369236,-0.9775388,1.0296028,1.1772248,-1.7760543,-0.08595792,0.36809936,1.1096041,2.119672,5.75871
1.7538894,-2.6835103,-3.3088322,-1.1399347,2.1017356,-2.7594984,-1.7748165,-0.08410568,0.274586,1.2179703,2.6420655,4.335511
1.5054592,-2.7285519,-2.8086033,-1.0144099,1.972007,-0.81206584,-1.7731292,-0.07642569,-0.49282753,1.221523,-1.8630452,4.2325683
1.4350227,-2.6992927,-2.9870832,-0.5642805,0.9808063,-0.9181064,-1.7683557,-0.07828598,-0.12341067,3.865514,-1.4190174,4.537069
1.6527307,-2.7117012,-3.20298,-0.90070474,1.29377,-2.0826418,-1.762165,-0.0596659,0.028440204,1.8181772,1.0292915,4.771887
1.7687621,-2.5929909,-3.0934744,-1.2450951,1.6476796,-1.8569665,-1.7734755,-0.09247022,0.17726324,0.9953203,3.5498002,4.2586045
1.737133,-2.54096,-3.1164107,-0.8144617,0.8302036,-0.57377297,-1.7734358,-0.06895474,0.13338143,2.5464,0.75105137,4.828116
1.6627803,-2.647853,-2.982893,-0.90472984,0.8434191,-1.2522821,-1.7730682,-0.08107498,0.22454542,1.79879,2.0904498,4.3449388
1.651155,-2.629458,-2.7527246,-0.5352221,0.96270084,-0.88299006,-1.7739567,-0.08002089,0.28290415,1.8353857,2.2846987,4.6488814
1.4373692,-2.6793199,-3.7486587,-0.7764213,1.1772196,-3.4162145,-1.7639546,-0.09974215,-0.20975246,2.4828293,2.8862674,4.586854
1.5146545,-2.6618538,-2.6834993,-0.8568567,-0.052146453,-3.4491048,-1.7720023,-0.07060599,0.21956104,1.5284957,0.82946956,4.6809373
1.501595,-2.6326027,-2.8198392,-0.77931833,1.3625191,-2.5883563,-1.7718298,-0.06427355,0.07457002,2.684639,1.5129818,3.949363
1.7494421,-2.5754833,-3.5725703,-0.84843117,1.7226708,1.4936408,-1.7695007,-0.08414415,0.3249905,1.4858298,1.8771029,5.286513
1.6670988,-2.7156174,-3.194886,-1.1740544,1.1819607,-3.5820718,-1.7722842,-0.06538367,0.1804142,1.5238181,-0.62313026,4.2925835
1.803902,-2.47837,-3.5021749,-0.91153854,1.5301242,-4.7616124,-1.7624139,-0.0618841,-0.48990422,-0.15603271,0.83912545,5.3847322
1.6044313,-2.6827617,-2.921126,-0.95248574,0.71848917,-3.1629207,-1.7741097,-0.068937704,0.14576058,2.0469544,1.8342491,5.288274
1.5890672,-2.7063234,-3.1720734,-0.63159055,1.1929586,0.14600421,-1.7782923,-0.07800919,0.24456562,1.5169803,2.772926,4.921408
1.6920077,-2.6715376,-3.2839646,-0.85333633,1.5937458,-3.398059,-1.7827328,-0.08296898,0.22873169,1.4851729,3.7607086,4.924335
1.4773289,-2.664513,-3.4694145,-0.9098061,1.0505574,-2.0831387,-1.7660263,-0.09035252,0.21387413,-0.1601944,2.8779938,5.474267
1.7174897,-2.5655842,-3.1260362,-0.9756858,1.4440725,-3.4528856,-1.7728494,-0.06855838,0.13760005,1.9121549,4.011714,5.062898
1.460254,-2.7579386,-3.254549,-1.090771,1.5222989,-3.7384925,-1.7776515,-0.06322194,0.009061029,1.0754871,1.4551013,4.8409705
1.5348,-2.7101228,-3.1895907,-1.0757031,1.2825099,0.8042323,-1.7675709,-0.072892986,0.21518971,0.8520357,2.2151177,5.4041834
1.5905383,-2.7753356,-3.0954869,-1.0715234,0.87450767,-2.2954643,-1.7671621,-0.046588268,0.232313,0.76821846,-0.051254656,4.4037285
1.5858715,-2.6717577,-3.0785544,-1.5386071,0.7106051,-3.8933282,-1.7654766,-0.058896042,-0.4237881,0.8408417,2.9770286,3.8662784
1.6264696,-2.7699974,-3.4106145,-2.5714984,1.3280003,-2.157471,-1.7718048,-0.07166684,0.30643153,-3.4401872,-0.9411528,5.8884816
1.723721,-2.5981638,-2.7016068,-1.1833353,1.439271,-4.3572583,-1.7726446,-0.082539655,0.29213274,1.9196954,3.3305206,4.509671
1.5102118,-2.6348028,-2.8829339,-2.1246383,0.16574185,-0.73806506,-1.7684594,-0.07451008,0.42594734,-0.5155137,0.56111944,4.291267
1.831244,-2.5613718,-3.2767234,-0.9139364,1.3584995,-2.6202703,-1.7699195,-0.07745332,0.29764122,1.598677,3.9619722,4.03891
1.7055917,-2.7135022,-3.0518975,-0.9666011,1.4796925,-1.5756099,-1.7724893,-0.0785095,0.15125124,1.731275,3.0439882,4.252881
1.6905227,-2.609684,-3.4143133,-0.86865157,1.6921301,-2.4160914,-1.7703377,-0.0500181,-0.23562887,2.2085361,2.881958,4.5992985
1.7330942,-2.593745,-2.9211552,-1.3809142,1.1269875,-1.295233,-1.7555338,-0.07610387,0.357105,0.40301192,1.6581377,5.136279
1.7020155,-2.6308146,-2.7691627,-0.34463388,1.3388554,-3.2086325,-1.7765746,-0.07238759,0.09184427,1.447461,3.0182128,3.6063945
1.7409688,-2.721764,-3.2095273,-1.641082,2.0077388,-0.204649,-1.7755175,-0.07418404,0.07416185,0.27302817,2.2244327,3.1127481
1.8300027,-2.5933664,-2.8037388,-1.5113786,1.156415,-1.8137414,-1.7739754,-0.07838043,0.28423056,0.4721719,3.2561433,3.9983501
1.6854339,-2.5806541,-3.0033133,-0.50251323,1.6263424,-0.35331482,-1.7529145,-0.06246207,0.2503329,3.491423,2.6278036,5.0454164
1.7067399,-2.6242568,-3.093131,-0.72211367,1.6832603,-2.6129606,-1.7781951,-0.07017685,0.04604963,3.2704139,0.5294402,4.6713495
1.8557944,-2.5705576,-3.1905499,-1.0154787,1.5899347,-0.7213556,-1.7700677,-0.08628809,0.2720905,1.6767169,1.030508,3.6524527
1.6944305,-2.6405835,-3.2330127,-0.9077295,0.6463854,-2.2579846,-1.7636691,-0.08705765,0.2833126,1.8078942,0.9448671,4.662951
1.9132938,-2.3769782,-3.129223,-0.8257512,1.801424,0.00077124307,-1.7595179,-0.087514035,0.22649603,1.4433794,3.3782907,3.4228222
1.8345466,-2.614172,-3.1966095,-0.64156586,1.892684,0.6068589,-1.7580918,-0.074053615,0.4228796,0.8674107,2.952895,4.8664308
1.6974078,-2.6452835,-2.8194895,-1.0741959,1.47337,0.38186705,-1.7714171,-0.06335706,0.30657193,1.7791722,1.2196858,5.185624
1.9370357,-2.476262,-2.7520711,-1.3103932,1.755231,-0.37414455,-1.7604719,-0.077332385,-0.10473073,1.2081108,1.7386777,3.6614728
1.5195838,-2.7610743,-3.1581728,-1.2126362,0.9427897,1.1113161,-1.7573026,-0.0689446,0.16759685,-2.4274662,2.6026912,5.661526
1.61168,-2.6770167,-3.3545597,-0.54510885,1.327711,-0.5823299,-1.7652457,-0.06037412,0.36522818,1.1324686,2.0823953,4.2815924
1.5455296,-2.729091,-3.1709745,-1.0299313,0.7623976,-1.6189523,-1.7564757,-0.08169955,0.28557926,1.9820049,1.5712626,4.158455
1.6502953,-2.6959064,-3.3455439,-0.5391296,1.1943686,-0.42805752,-1.771434,-0.07420726,0.30348492,0.12310776,2.445092,5.4555683
1.7661957,-2.6028998,-2.532872,-0.43128142,1.2759898,0.82374054,-1.76559,-0.07694681,-0.008772219,1.4629122,1.5217469,4.167275
1.6412243,-2.685247,-3.5701752,-0.62678933,1.1396827,-2.102729,-1.7700417,-0.07583153,0.20305552,1.8749678,1.9710381,4.881926
1.7882298,-2.6297405,-3.0717366,-1.5453364,1.2688712,-1.77431,-1.7691932,-0.07355105,0.1549514,0.78303784,-0.33720753,3.8890817
1.7959975,-2.5964134,-3.323685,-1.2426631,1.6698476,1.0793142,-1.7607229,-0.075578876,0.4101594,0.48509505,3.2236435,5.008377
1.8250966,-2.600624,-3.2691498,-0.98152745,1.6252096,-1.4032071,-1.768726,-0.059402697,0.14888017,1.9980911,4.141981,5.1751337
1.6529545,-2.6436744,-2.9166808,-0.761994,1.086737,-4.377047,-1.759921,-0.09404552,0.29359558,2.7947319,2.705037,3.9961238
1.7617179,-2.5669317,-2.985365,-0.67843,1.1996868,1.0056231,-1.7716233,-0.09088693,0.24344245,2.4962277,2.7122416,5.402687
1.7381257,-2.6644876,-3.2818897,-1.0227906,1.1404449,-1.0953933,-1.7595047,-0.094981946,0.07492682,1.598522,3.3884206,3.6761992
1.7031696,-2.591188,-3.3778439,-0.623457,1.8404657,-3.9621096,-1.7741195,-0.08452561,-1.2708967,1.6172123,-3.2857618,3.4237478
1.710549,-2.663086,-3.1839902,-0.8485118,1.443126,0.57121235,-1.7737927,-0.08751894,0.17061798,2.683485,0.78304183,4.630795
1.5919492,-2.6342683,-3.1497478,-0.5344812,1.1360441,-1.3769778,-1.7775729,-0.08838022,0.24502388,4.5769105,2.1630175,4.7877207
1.6232669,-2.6532497,-3.3820014,-0.7250413,1.1056719,-1.4113913,-1.7793715,-0.087810695,0.06895388,2.3170147,1.8156902,3.400397
1.7096052,-2.5990658,-3.0114894,-0.8894959,1.901611,1.8283466,-1.7694707,-0.07429892,0.14009547,2.284326,4.0993285,5.46811
1.6695149,-2.6913679,-3.4536529,-1.2558507,1.2974391,0.2519258,-1.7681433,-0.07818443,0.302808,0.81249607,1.6281766,4.6763787
1.6099766,-2.6636226,-3.3632793,-0.8050793,1.697368,-4.3832655,-1.7712104,-0.09471557,0.13770878,-1.837575,-0.36419645,5.2602835
1.6860366,-2.6146417,-3.128545,-0.8202114,1.342504,-2.979231,-1.7686813,-0.05471565,0.11571241,2.3370028,-0.86854833,4.5003786
1.7255362,-2.5655825,-2.9291563,-0.8590887,1.5183263,-0.71617824,-1.771726,-0.074734285,0.071830556,2.796161,1.0584918,4.8442197
1.7132149,-2.5834913,-3.492243,-0.6406165,1.212404,-0.40708226,-1.7640146,-0.07100807,0.29573795,1.8320403,0.9187379,5.0612574
1.6693023,-2.6612024,-3.4368134,-0.74756014,0.7448661,-0.6153121,-1.7758312,-0.06936518,0.23724094,2.0187871,-2.4308739,4.151096
1.7114823,-2.6145744,-3.2195551,-2.247665,1.6674198,1.319361,-1.7718284,-0.079969384,0.07535801,-1.306377,3.0521126,5.5838647
1.6082467,-2.6324713,-3.602906,-0.91121536,1.0173129,-1.60149,-1.7584009,-0.06684334,0.4612586,0.17785142,0.66916806,4.4660563
1.6374958,-2.7027404,-2.7333672,-1.0427784,1.1204011,-3.4900436,-1.7586216,-0.06485011,-0.118686415,2.2897325,2.6972127,5.3938804
1.7518963,-2.575167,-2.9082308,-0.3608369,1.3538337,-1.6078396,-1.7567878,-0.05424404,0.28587306,0.38711667,1.554663,5.485989
1.6236278,-2.6885383,-2.9862957,-0.5409469,1.4304819,-0.49860063,-1.7783079,-0.09422761,-0.4862289,0.6109586,-0.8385447,5.1515107
1.6114427,-2.6276867,-2.612043,-1.3168992,0.71716547,-2.8966184,-1.7553422,-0.08394207,0.2678646,0.1415801,2.1333966,3.914599
1.8077428,-2.6270702,-3.2728727,-0.83515006,1.3512964,-1.4665132,-1.7692403,-0.07142094,0.101730034,2.1172307,2.9880872,4.621619
1.5811185,-2.616672,-3.509653,-0.89984,1.5794057,-0.77441174,-1.7725824,-0.07870078,0.33691314,1.496145,4.08314,4.842191
1.6296071,-2.6320233,-3.3138955,-0.6202573,1.0213951,-3.193802,-1.7774493,-0.07661028,0.32914907,2.3123755,2.1515613,4.3950276
1.6295177,-2.6637633,-2.9623446,-1.035467,0.5778828,-1.3133267,-1.7829448,-0.089982204,0.30832553,1.9680367,1.0069817,4.5430784
1.8221976,-2.6140378,-3.0273623,-0.7598285,1.6077195,-2.7059224,-1.7692269,-0.085501395,0.26235533,1.4457672,3.7448983,4.184001
1.7415338,-2.6255095,-3.5988896,-1.8802627,1.6276476,1.5512222,-1.7670096,-0.08836166,0.13321556,-0.56220025,2.754614,5.602907
1.6490101,-2.5724595,-3.2486794,-0.7638593,1.395803,-2.9970748,-1.7676404,-0.0850493,0.15898782,2.2007859,3.4923801,4.3926783
1.4833691,-2.7759619,-2.9226973,-1.2066762,0.74241173,-1.0432342,-1.757793,-0.07166668,0.2296083,0.34481934,1.7396263,4.0318294
1.3813205,-2.805516,-2.8923945,-2.5981033,0.92709744,-0.032056175,-1.7626334,-0.036436863,0.10934017,-2.1349716,-4.4474783,5.80228
1.7267689,-2.5675125,-3.101402,-1.0203694,1.4340758,-7.441998,-1.7637856,-0.08052857,0.13799475,1.6816235,3.9093337,4.2745395
1.5536486,-2.6698213,-3.318888,-1.6717353,0.8821104,-2.5822937,-1.7635245,-0.08311736,0.19109629,-1.1531302,1.3881668,4.720889
1.5858462,-2.6964884,-2.901125,-1.0249205,0.9778323,0.018848667,-1.7621089,-0.09218737,0.3407249,1.6013912,0.80216384,4.2695456
1.7380253,-2.6118925,-3.1898298,-0.9029571,1.6268699,-1.4644265,-1.773904,-0.06443858,-0.6552465,2.8004668,0.7299872,4.121563
1.4837507,-2.6889827,-3.449733,-0.7256557,0.9604046,-0.9507953,-1.7765954,-0.11667039,-0.5122556,0.27017412,-0.8092339,4.073275
1.7313436,-2.7016773,-3.2249317,-0.6342542,1.244966,-1.6119742,-1.7732768,-0.0755874,-0.022113102,1.9095535,0.9216082,4.919167
1.6092421,-2.7396545,-3.2694788,-0.82321256,1.7277284,-1.299175,-1.7719177,-0.08460786,0.15625116,2.261799,2.3706906,4.3798757
1.6592952,-2.656468,-2.8074446,-1.2708182,1.3958969,-2.675333,-1.7707225,-0.057949893,0.003362803,0.9034676,0.45384347,3.9218545
1.8353044,-2.5864677,-3.2476425,-1.3185937,1.413794,-1.5579274,-1.7624129,-0.09447149,0.19399114,1.6294557,2.1229496,3.9245853
1.6945993,-2.6268451,-3.1632235,-0.83477145,1.8416017,-2.1457717,-1.7722197,-0.07844718,-0.02621321,0.76542056,2.108168,5.5997343
1.523992,-2.7325454,-3.4004567,-0.8711761,1.3200824,0.63572127,-1.7601345,-0.09200473,0.27856383,2.294237,1.2937725,4.656255
1.7878906,-2.5348792,-3.1470265,-0.88517517,1.0216533,-2.1361587,-1.7666725,-0.082539424,0.23001134,0.9749776,2.0068977,4.895744
1.557327,-2.7007837,-3.0289462,-0.7360729,0.80795455,-1.9928687,-1.7814565,-0.0852383,-0.45697233,3.444575,-0.061659575,4.36965
1.6306336,-2.7926137,-2.8819191,-0.87252533,1.4759955,-1.2786885,-1.7687329,-0.08217071,-0.2796823,2.3387687,1.54402,3.7144148
1.6216592,-2.6364563,-2.9422615,-0.65608484,1.3436527,0.29138833,-1.7841636,-0.077250965,-0.09492627,3.4484653,1.6786462,5.2341504
1.5940307,-2.6167123,-2.8494623,-0.5653912,1.7227839,-0.37488234,-1.7746865,-0.07644478,-0.02411231,2.209815,3.330195,4.708763
1.5725421,-2.809246,-3.1793756,-0.8051767,0.6738764,0.88116693,-1.7736868,-0.081097335,0.05149515,1.9252499,1.5545304,5.088661
1.8078214,-2.5129616,-3.2348914,-0.98827195,1.45635,-0.8351051,-1.7666411,-0.081701204,0.3312284,1.293,3.8247762,4.143497
1.7184849,-2.5721257,-2.8408706,-1.1306248,0.5675603,-1.9468578,-1.7676748,-0.06839464,-0.21762867,1.6462959,1.1314873,3.7993803
1.5418888,-2.679018,-2.852227,-0.5506156,1.4776704,-0.15474345,-1.7666904,-0.07798571,-0.89151675,0.8407061,4.5523443,4.3061485
1.5868771,-2.7130554,-2.4580126,-0.5790727,0.97255397,0.08416323,-1.771146,-0.06893774,-0.6193147,2.302992,-6.8363247,3.7352676
1.5845661,-2.71246,-3.1819446,-1.2670616,1.0077231,-0.45832473,-1.7599982,-0.07632386,0.24644509,-0.40471494,2.4966726,4.2185774
1.6965226,-2.6371574,-2.878239,-1.974811,1.3235027,-2.4912975,-1.7732329,-0.08396344,0.15825184,-0.79262805,1.828865,4.7321863
1.5173683,-2.7608652,-3.1848345,-0.8447096,0.81776977,0.592972,-1.7776432,-0.07627826,0.16592169,1.500331,2.8989909,3.8690898
1.5463818,-2.7115319,-3.1318402,-3.5058963,1.809375,-2.6033516,-1.7603166,-0.071548596,0.0631349,-1.1487666,3.7492137,5.2253675
1.5506694,-2.800359,-2.9579222,-1.1159506,0.7037753,-2.6538224,-1.7641163,-0.06649154,0.00651906,2.3681567,2.3129714,4.5674815
1.7140831,-2.65648,-3.2599747,-0.8550746,1.030405,-0.99892074,-1.7762098,-0.07840347,0.345585,3.0769458,1.7480602,4.3135695
1.6731751,-2.655694,-2.860721,-1.6689379,1.6973113,-3.3551493,-1.7689818,-0.08329941,0.1392636,-1.0283941,2.8700955,5.2685113
1.7508346,-2.6413445,-2.894732,-0.71845716,0.8835582,-3.0080254,-1.7756468,-0.077823386,0.29148865,-0.19043626,2.843412,4.788531
1.6250839,-2.6629987,-2.5640738,-1.096575,1.1763949,-3.1258502,-1.7745465,-0.07456881,0.20171295,0.7263453,3.0414076,4.767338
1.670641,-2.7317176,-3.1511564,-0.84563845,0.9216641,-5.007252,-1.7688235,-0.055004377,0.11136012,1.8589609,1.4894912,4.3826675
1.6213542,-2.7914612,-3.1413362,-1.188856,1.4157478,0.99190265,-1.7660363,-0.078748666,0.28271925,2.087934,2.458058,4.8503075
1.7586054,-2.5435953,-2.6502671,-1.6778522,0.70879143,0.4148809,-1.7730912,-0.08787681,0.095711134,-0.11097804,1.7517335,4.4445066
1.7454662,-2.6160567,-2.9810383,-0.6714859,0.9616185,-1.8510561,-1.7703909,-0.07101622,0.29182076,2.577182,0.75116473,4.4758334
1.6776028,-2.7077644,-3.1294916,-0.997414,0.9150908,0.9384625,-1.7657347,-0.07426946,0.038183346,2.5520973,-2.0686057,5.268106
1.6288188,-2.6732938,-3.2860441,-0.9760315,0.7307361,-2.4036329,-1.7664841,-0.050880834,0.12470275,2.2826633,-2.9049873,4.2749987
1.7154238,-2.6047761,-3.2523746,-0.84271765,0.498931,-0.81783676,-1.7569818,-0.08971742,0.35560817,2.387742,-8.327987,3.69982
1.6685069,-2.7042294,-3.1833377,-1.364257,1.4396592,1.0576204,-1.7775042,-0.067786455,0.2319813,-0.19693145,3.1089985,5.7115946
1.6229172,-2.7868602,-3.0692449,-0.8310915,0.3175165,-2.0603619,-1.7660723,-0.082039565,0.066035934,1.5545607,0.80261993,5.0263877
1.6459117,-2.7015908,-3.010171,-0.7935831,-0.0092403935,2.1783595,-1.7764069,-0.06743215,0.122427985,0.99645555,-1.5327474,5.641924
1.6024321,-2.611326,-3.1803834,-0.77378845,1.2097512,-1.1576931,-1.7817636,-0.09746395,0.1939917,2.1128914,2.6347902,5.0059395
1.6130313,-2.7331767,-3.1735733,-0.88544476,1.2942641,-1.9092542,-1.773981,-0.0647033,-0.12290231,1.5844162,0.242881,4.07666
1.7151667,-2.6583807,-3.7468357,-0.86337084,2.0959115,-2.317333,-1.7817038,-0.0863354,-0.7664189,1.1839417,2.330074,4.3033104
1.5628848,-2.6593273,-2.961275,-0.9662809,1.4584769,-0.6239208,-1.7674772,-0.09430834,0.25357583,2.5630023,3.0424078,4.4972024
1.9555341,-2.556427,-3.0440829,-0.74163306,2.2386422,-1.3333739,-1.7763933,-0.06781989,0.2735112,1.6993018,3.4582782,4.0994506
1.59529,-2.6548274,-2.9218552,-0.81422216,1.3833078,0.8259275,-1.7727872,-0.07643782,0.14247464,3.445797,2.9399471,5.220003
1.6945012,-2.67372,-3.2428586,-0.9009101,1.4615242,-1.5763847,-1.7719535,-0.080103554,0.25927112,2.3072424,3.0291467,4.860339
1.5384973,-2.6702735,-3.195915,-0.936211,0.9771555,-1.2519972,-1.7632984,-0.08583747,0.22859271,2.7160366,-0.8056979,4.405737
