theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.7297388,-2.515087,-2.9327254,-0.5811146,1.985254,-6.980857,-1.783579,-0.107483976,0.25444353,1.7107594,2.5683894,4.3647127
1.7304444,-2.5427155,-2.994698,-0.6769312,1.9495146,-1.8477474,-1.7677772,-0.09825164,0.23892295,1.7066363,2.765014,4.6442904
1.7391319,-2.475877,-3.0098877,-1.134152,2.5107358,-4.9806437,-1.7859845,-0.1017598,0.21905617,1.6105412,3.3629522,4.8596025
1.7371734,-2.5210333,-2.917189,-1.3297654,2.4577367,1.6405722,-1.7772291,-0.09955336,0.25764218,1.5048294,2.8793018,5.2709346
1.7328004,-2.530152,-3.024965,-0.8339225,1.7900248,-2.7542143,-1.7747631,-0.110072225,0.22508077,1.6285814,2.2232273,4.3428903
1.7302252,-2.530488,-2.6923409,-0.71015763,0.35468313,-7.5756874,-1.7828809,-0.08687649,0.21464163,1.655591,-1.168043,4.225679
1.7068976,-2.5056882,-2.9131966,0.28219375,0.42373258,1.4708668,-1.7866231,-0.100097984,0.31393218,1.8517548,0.087465554,4.843794
1.7270005,-2.5691311,-2.9218333,-0.9025116,2.0632973,-3.0732844,-1.7835748,-0.103851706,0.24014801,1.6714262,3.1613638,4.737265
1.7494066,-2.4979963,-2.8958814,-0.5652367,1.7767792,-0.0047020963,-1.7792709,-0.10580772,0.2863456,1.7275991,2.76441,4.652037
1.7407894,-2.5244243,-2.951633,-0.7060554,1.9592078,-2.5374622,-1.7832661,-0.10277406,0.2808931,1.6837373,2.8424413,4.7077985
1.7388713,-2.5386274,-2.9949877,-0.5716369,2.1608505,-12.15989,-1.7869601,-0.096742034,0.21415797,1.6814523,2.9587836,4.5586452
1.7655274,-2.5547,-2.8808372,-1.0520779,1.5257373,-7.142215,-1.7691126,-0.096625865,0.21407606,1.6972611,2.6821811,4.59474
1.751271,-2.5095782,-2.7478983,-1.0104716,2.1141698,-7.86578,-1.7815175,-0.09359511,0.25232187,1.6204497,2.8119338,4.342768
1.7400424,-2.518649,-2.9929545,-0.94924915,2.2150016,-5.426721,-1.7810496,-0.095639914,0.19669765,1.7228415,2.7615752,4.412123
1.7213117,-2.5531375,-2.8625896,-0.8307047,1.318273,-5.1180086,-1.7721037,-0.11053176,0.23940471,1.7420319,1.75664,4.3564954
1.7385166,-2.5264077,-2.7559485,-1.5889074,1.2721909,-2.995415,-1.7851067,-0.112977,0.24615349,1.6691549,0.5788667,4.39665
1.7385478,-2.5390766,-3.0352533,-1.0906616,1.4542375,-8.332484,-1.779884,-0.09775809,0.22109129,1.9276617,1.7202663,4.0582333
1.7325087,-2.5276923,-2.9653876,-0.60283744,1.7201611,-4.7864103,-1.7748102,-0.100653805,0.2590806,1.7135085,2.672007,4.5157933
1.7492255,-2.4981089,-2.8245454,-0.73159635,2.110312,-5.721629,-1.7950552,-0.11733674,0.23052171,1.7063425,2.781265,4.602936
1.7472724,-2.5109382,-3.1283813,-0.7185821,0.58192945,-11.426118,-1.783415,-0.09711263,0.20815931,1.3599021,-1.3968548,3.5510502
1.7398112,-2.4894726,-2.8260207,-0.8332245,0.9018036,-6.012705,-1.7798477,-0.10800794,0.24216661,1.6596279,2.0416248,4.1135225
1.742541,-2.5192888,-2.945729,-0.6501099,2.0394115,-1.538064,-1.7850707,-0.10483037,0.2281356,1.7147257,2.8845317,4.6568584
1.7509109,-2.5309107,-2.8821015,-0.8439295,1.3898382,-13.742466,-1.775946,-0.09716899,0.22271688,1.7717218,2.6374395,4.149306
1.7262945,-2.499823,-2.9067607,-0.7791408,1.1988726,-6.893027,-1.7847238,-0.103417516,0.24988471,1.738704,1.1143035,4.3589883
1.7441838,-2.4916158,-2.9392774,-1.1082253,1.943083,0.26164085,-1.7650359,-0.09209882,0.20917384,1.6525728,2.2794008,4.864283
1.7334886,-2.528419,-2.9258683,-0.6037285,1.2513579,-5.061711,-1.7799945,-0.0972765,0.23115952,1.7226045,2.353413,4.2869763
1.751424,-2.542089,-2.791699,-1.4784828,0.98755276,-8.243359,-1.7818761,-0.11268371,0.15451927,1.6690942,0.17518198,4.3318076
1.7405676,-2.5497768,-2.8123631,-2.0679362,1.8224587,-10.495197,-1.7754565,-0.106870435,0.18850873,1.5539066,2.5830243,3.8141534
1.7336855,-2.507314,-2.8690207,-1.7172412,1.9316739,-5.9420576,-1.7837684,-0.10950122,0.28909683,1.5767332,1.7936167,4.434124
1.7324295,-2.5259714,-2.9311116,-0.3208629,2.0034351,-9.889547,-1.7813168,-0.10565329,0.2213427,1.7225791,2.9695075,4.727853
1.727952,-2.5367868,-2.8586938,-0.052641552,1.4900396,-10.857098,-1.7797066,-0.10441967,0.24947721,1.7269112,1.9329572,4.1126413
1.7499161,-2.5107346,-2.8067539,-0.64547986,1.4657714,-2.5139475,-1.7928922,-0.09655939,0.26187027,1.6473917,1.615848,4.468333
1.7407988,-2.507212,-2.9243863,-0.64927304,1.883714,-6.721191,-1.778135,-0.09584607,0.25632992,1.6898206,2.8300688,4.5109587
1.7240111,-2.5366776,-3.0209725,-0.5468105,1.8077462,-7.8949714,-1.780943,-0.10657933,0.25095892,1.7145038,2.861499,4.611449
1.7525523,-2.506635,-2.8929434,-1.0326563,1.6312449,-2.675151,-1.7754985,-0.096154906,0.25280717,1.7000989,1.8346941,4.4978423
1.7601473,-2.5048814,-2.8416586,-0.015928034,1.7731866,-3.7016559,-1.782331,-0.10628065,0.290951,1.6009574,2.494125,4.124664
1.7311879,-2.5160632,-2.9393451,-0.74384546,2.8080795,-6.9886575,-1.7824653,-0.105016164,0.22408359,1.6819935,3.3639565,4.7629395
1.73378,-2.517589,-2.8750243,-0.23427968,1.4502338,-3.1620486,-1.7761462,-0.10809369,0.19982235,1.7978864,1.0333279,4.513058
1.7373779,-2.5259123,-2.9353392,-0.8472223,1.7189634,-4.3438487,-1.7841215,-0.10686214,0.18361574,1.7229214,2.4673538,4.4840474
1.7360339,-2.5126193,-2.925972,-0.8156369,0.5360599,-3.2431288,-1.774387,-0.099278584,0.2446716,1.7066563,0.095022835,4.501101
1.750072,-2.4913776,-2.9175668,-0.5430501,1.6047183,-9.841492,-1.7823143,-0.09435187,0.24281135,1.7091972,1.6825086,4.2706475
1.7422588,-2.53073,-2.8746479,-1.0398842,1.9450164,-16.537207,-1.7789812,-0.108677775,0.20785718,1.6496016,2.5205867,4.1141586
1.747341,-2.5432358,-2.9089777,-0.53938866,1.7774467,-13.365619,-1.7793996,-0.10537163,0.21781941,1.6985931,2.5989127,4.438933
1.7335317,-2.5399075,-2.9985955,-0.6836735,1.6961418,-0.7033276,-1.7901398,-0.097349994,0.26536644,1.7330617,2.1819417,4.8288374
1.7276734,-2.569658,-2.87402,-0.22817612,1.4575148,-6.3394704,-1.7784934,-0.10207086,0.24144602,1.697018,2.340867,4.20276
1.747573,-2.5164392,-3.0514166,-0.98908573,0.5119728,-7.2429748,-1.7885498,-0.09437664,0.15533221,1.7058431,-0.6810706,4.309524
1.7482297,-2.5051355,-2.883402,-0.58603406,1.3281325,-12.182334,-1.7781473,-0.09204901,0.27944535,1.7570144,1.9016308,4.2479973
1.744871,-2.552624,-2.6654675,-0.92401415,0.84074575,-1.5639893,-1.7805574,-0.10626134,0.37000224,1.7822032,2.8253684,4.053186
1.7364293,-2.5374427,-2.7824419,-1.6179945,1.6222477,-18.166426,-1.7816242,-0.10055105,0.26539478,1.6794559,1.6824341,3.6645098
1.7364411,-2.541874,-2.9108071,-0.806545,1.9746146,-7.223002,-1.7854482,-0.10381562,0.24599737,1.7126775,2.6721144,4.6499796
1.7093719,-2.5269818,-2.9428566,-0.68077016,1.1932634,-4.1416926,-1.778602,-0.099579275,0.15231271,1.7599155,1.3914628,4.1534343
1.7546971,-2.5132513,-2.991018,-0.92565453,2.0702586,0.37211677,-1.7795167,-0.089911506,0.23316696,1.6677059,2.7873259,4.9164467
1.7431813,-2.523057,-2.9362462,-0.88960516,1.7251692,-2.9427466,-1.785017,-0.10666256,0.24106877,1.678499,2.4663768,4.510615
1.7315894,-2.529246,-2.943035,-1.012913,1.8161168,-13.419457,-1.7879226,-0.10182281,0.27534965,1.6698353,2.5862167,4.2534204
1.7294807,-2.547413,-2.9519935,-0.92971134,1.6718818,-7.4223995,-1.7982101,-0.10526714,0.2374737,1.6587713,2.3365552,4.5716786
1.7376088,-2.5036228,-2.9815722,-0.60509074,1.4516542,-6.4508214,-1.7832272,-0.117186725,0.22487588,1.7207264,2.318322,4.3892865
1.7567867,-2.4984076,-2.953636,-0.62143725,2.1254086,-6.0405097,-1.7789252,-0.101436734,0.24262251,1.6817688,2.514943,4.526352
1.7634118,-2.5011597,-2.8979614,-0.4423173,2.5619433,-16.560398,-1.7855737,-0.10089329,0.27244383,1.672321,3.1592073,4.303148
1.7267843,-2.5308454,-2.9116125,-0.35211772,1.6805506,-6.601327,-1.7803364,-0.098590046,0.2104843,1.7453105,2.432594,4.5697823
1.7395341,-2.5463986,-2.9411094,-0.92589015,1.8088068,-5.215956,-1.7686802,-0.107784174,0.23847228,1.6969821,2.6201534,4.6034427
1.7311254,-2.4998949,-2.7597423,-0.15061831,1.4166809,-4.0470276,-1.7832012,-0.10064037,0.29565933,1.70629,1.959989,4.2943907
1.7623281,-2.5257745,-2.9359784,-1.0765074,1.3542542,-9.461627,-1.7800689,-0.09183467,0.22229812,1.7123073,2.1243324,4.4079185
1.7344875,-2.5024652,-2.9416342,-0.22125664,1.476232,1.4292629,-1.7871616,-0.11160173,0.24124159,1.6460239,2.5503957,4.921022
1.741895,-2.5406847,-2.9601238,-0.9114056,2.0853348,0.70867735,-1.7797428,-0.106755145,0.20467404,1.6679201,2.9174294,5.1440616
1.7544715,-2.4730096,-2.927297,-0.67939156,1.9732304,-3.0171416,-1.777786,-0.10761082,0.25719872,1.6536654,2.4230957,4.421977
1.717839,-2.5284798,-2.9825795,-0.37435117,1.7292991,-9.1294775,-1.7807406,-0.10111076,0.25907078,1.7207084,2.8295517,4.1862874
1.7507126,-2.5065522,-2.973793,-0.73406595,1.6804967,-1.0164789,-1.7944993,-0.11125192,0.18309264,1.6601001,2.1559794,4.555404
1.7310715,-2.4952748,-2.9293394,-0.8846037,2.206231,-3.6119847,-1.7951603,-0.10847449,0.24214013,1.6838999,2.9051793,4.6763563
1.7459508,-2.4797459,-2.9391026,-0.22505872,1.5784622,-8.910958,-1.7841704,-0.110219054,0.24452652,1.7737322,2.560482,4.357218
1.7218009,-2.532124,-2.811065,-0.61304754,1.6026684,-0.8366618,-1.7813917,-0.108941734,0.1874007,1.6828253,2.2779887,4.4511614
1.7412286,-2.501022,-2.8978136,-0.9550715,1.4624858,-2.7994325,-1.7832991,-0.106775075,0.28762424,1.6969966,2.156968,4.507676
1.7317797,-2.5128148,-2.9261563,-1.9210387,1.8948929,-6.378747,-1.7722867,-0.10790351,0.20533091,1.5946304,1.3057516,4.424146
1.740624,-2.5486698,-2.9425576,-0.7940697,1.7890868,-5.9803925,-1.797235,-0.10237762,0.23804438,1.6751032,2.8647184,4.627835
1.7309831,-2.5171344,-2.879584,-1.1288817,2.2123616,-5.104953,-1.774141,-0.120671466,0.20137306,1.6160321,2.4467206,4.3796024
1.7334379,-2.4926164,-2.935565,-0.8313707,2.214806,-5.0655103,-1.7702786,-0.106041774,0.25634864,1.6842041,2.9569492,4.665142
1.7226512,-2.5251293,-2.8619523,-1.1828958,0.83718836,-0.9271287,-1.7750582,-0.11358721,0.24899814,1.5407196,0.512641,4.436484
1.7471625,-2.5356379,-2.8895943,-0.8051809,1.4341217,-2.6660624,-1.7849977,-0.09988553,0.24475853,1.7285296,2.3001628,4.5518
1.7363492,-2.5349588,-3.0220432,-0.87296677,2.3279712,-10.397398,-1.7888561,-0.102214515,0.24256599,1.6703557,3.1826496,4.609289
1.7412896,-2.533734,-2.927426,-1.4550202,1.176285,-11.0860405,-1.7862226,-0.10590603,0.2504492,1.6389949,2.5489042,4.16283
1.7169609,-2.532608,-2.8598979,-0.6186383,0.23612975,-3.8064294,-1.777078,-0.10122305,0.26776147,1.7368277,-0.12870727,4.331098
1.7311354,-2.5365129,-2.8613389,-0.7912444,2.063736,-2.284557,-1.7735397,-0.09399495,0.244736,1.6580335,2.8985431,4.74938
1.7287307,-2.5211666,-3.0108347,-0.5827676,1.6241277,-18.72555,-1.7826954,-0.087958656,0.20812856,1.7054693,2.1323774,3.72375
1.7396015,-2.5277088,-2.9309375,-1.0988742,2.1641908,-10.391572,-1.7845114,-0.09747257,0.24340072,1.6111645,3.0304086,4.575748
1.7341905,-2.5140185,-2.9368339,-1.1622676,2.047325,-17.405226,-1.7666283,-0.10013094,0.21851785,1.6671821,2.9401665,4.3094854
1.7153372,-2.5599701,-2.9585779,-0.5540789,2.051908,-4.322304,-1.7830229,-0.09551558,0.2508782,1.7169003,3.062192,4.5340595
1.7431842,-2.5276484,-2.9348927,-0.43285587,1.486583,-0.13110769,-1.7817409,-0.10419668,0.13432446,1.7199209,1.6126987,4.6097026
1.73573,-2.549838,-2.908498,-0.9535083,1.5856462,-13.266958,-1.770468,-0.09973849,0.23258443,1.6853281,2.5537598,4.4847345
1.7527131,-2.4838524,-2.9970288,-0.50374436,1.2491508,-6.411816,-1.7857199,-0.096145555,0.21233992,1.7365501,1.091721,4.375785
1.7271861,-2.5169744,-3.0143106,0.082118176,0.36359248,-8.940623,-1.7800592,-0.10486293,0.28817657,1.7456242,-0.3645537,3.8394697
1.7472599,-2.5005453,-2.687534,0.14676253,1.5886612,-17.44702,-1.7740661,-0.09779761,0.30625626,1.7157742,-1.0784283,3.2267632
1.7288755,-2.5117629,-2.9290035,-0.6494126,1.860677,-10.914202,-1.7834349,-0.108909816,0.2210983,1.7009671,2.6623197,4.6432204
1.7159101,-2.551724,-2.949518,-0.48513818,1.9565532,-4.9948044,-1.7792978,-0.09477825,0.27329257,1.7714471,2.622985,4.5811567
1.7389503,-2.5169895,-3.0505116,-1.3090572,1.6043792,1.1133641,-1.7829858,-0.1161342,0.20478226,1.6415346,2.046913,4.932873
1.751625,-2.4893343,-2.92835,-1.1856428,1.9721651,-2.3588753,-1.7768935,-0.099466346,0.20850964,1.6455712,3.1224353,4.635111
1.7368206,-2.5461519,-2.883907,-0.7373956,1.1797993,-2.4550467,-1.7922885,-0.112759165,0.2173809,1.7194906,1.0197668,4.5769114
1.7487957,-2.5036726,-2.879845,-0.46295932,1.2485216,-5.9245625,-1.7847757,-0.10455189,0.2387113,1.7614087,1.4623878,4.402805
1.7375202,-2.5218518,-2.8808067,-0.090793595,1.4504846,1.3057917,-1.787213,-0.10493531,0.11337532,1.6351272,1.8688403,4.823789
1.7350179,-2.510388,-3.118365,-1.2447588,0.20936899,-1.6046242,-1.7802107,-0.11205268,0.25989026,1.5768496,-2.9736605,4.5138326
1.7367401,-2.5175357,-2.882093,-0.63414764,1.8834109,-2.4234655,-1.7735637,-0.09562921,0.25782287,1.6873306,2.7692494,4.264298
1.7496558,-2.4942977,-2.9660192,-0.25407085,2.0929427,-4.615958,-1.7840328,-0.110949315,0.23153417,1.7191294,3.0251293,4.604015
1.734899,-2.5531266,-2.865727,-1.2508832,1.2432892,-5.3336287,-1.7875115,-0.10712489,0.22846045,1.6341871,2.636916,4.026015
1.75099,-2.5600429,-2.8810914,-0.43426007,1.7995594,-3.8350346,-1.7706813,-0.10680127,0.2538604,1.7322934,2.4005318,4.5380445
1.7468871,-2.5390337,-2.9192605,-0.8634639,1.964646,-2.2548454,-1.7783886,-0.1011844,0.21645583,1.6708139,2.7434332,4.601746
1.7339983,-2.4806457,-2.9493337,-0.82690597,1.322337,-0.9706267,-1.7754574,-0.10645519,0.22046043,1.6153262,1.6692511,4.4664598
1.7104925,-2.5399647,-2.922077,-0.90691876,2.3612514,-6.301465,-1.7664492,-0.102813944,0.21797676,1.6073718,3.149666,4.73766
1.741472,-2.547044,-2.9038572,-0.8689148,2.0935721,-3.3202255,-1.7955132,-0.106166735,0.23104423,1.7191708,2.7593005,4.5237646
1.7389045,-2.498803,-2.9805372,-0.5548273,1.8082124,-7.622896,-1.7701228,-0.10710288,0.27223933,1.683483,2.500439,4.410414
1.7395674,-2.5323985,-2.8747294,-1.0484822,1.8496186,-4.946669,-1.7752389,-0.09416271,0.26162812,1.6885618,2.6592827,4.5352626
1.734139,-2.5012414,-2.8366373,-1.1171285,1.6035923,-1.9377524,-1.7797053,-0.10719901,0.27651206,1.6444856,2.2297697,4.428196
1.707505,-2.5735452,-2.8632665,-1.0770998,1.8348161,-7.864223,-1.7840943,-0.094041966,0.23401509,1.5437305,2.67118,4.2257247
1.7256544,-2.506611,-2.9258397,-0.6208012,1.3111093,-6.5520287,-1.77934,-0.11138702,0.2031834,1.6753469,2.4484556,4.371469
1.734522,-2.5136197,-2.9779458,-0.82114244,1.7081866,-8.734013,-1.7826158,-0.09722791,0.25300455,1.7340204,2.202066,4.217505
1.7531922,-2.5202858,-2.8969646,-1.2249192,1.5542547,-3.6805549,-1.7848068,-0.10810036,0.19841771,1.764114,2.4537444,4.1894407
1.7298365,-2.5377238,-2.9973476,-0.39946797,1.6524584,-1.3415954,-1.7693125,-0.10310887,0.3993295,1.6292634,2.379544,4.173272
1.7373983,-2.550387,-2.9136517,-1.220274,1.1351095,-2.4416122,-1.7879987,-0.101920865,0.25127012,1.6566573,2.4091568,4.4121914
1.7253481,-2.5157526,-2.8328834,-0.16775146,1.2696304,-3.689901,-1.7842366,-0.091583036,0.2436317,1.7457242,1.0522811,4.296456
1.7561893,-2.4975903,-2.982897,-0.8878563,1.8856709,-8.596552,-1.7766509,-0.10538752,0.2570047,1.696258,2.5429544,4.419402
1.7606103,-2.519834,-2.8475547,-0.60963136,1.1806033,-0.85611045,-1.7786003,-0.10537767,0.19489738,1.7492714,1.037532,4.5241976
1.7505381,-2.511413,-2.9168975,-0.80459535,2.021339,-5.973042,-1.7839863,-0.08906163,0.22024879,1.6324522,2.369801,4.573615
1.7392547,-2.552685,-2.9358716,-0.8908016,2.06285,-7.175208,-1.7758378,-0.093426965,0.22016312,1.6194454,2.8904572,4.307225
1.7467673,-2.4853044,-2.9595993,-0.72840023,2.3272681,-8.299957,-1.7957945,-0.09469386,0.21928829,1.6536337,3.1676366,4.442662
1.7366974,-2.505244,-2.8240855,0.0017489038,1.6529107,-1.938198,-1.7878383,-0.08488725,0.17933004,1.7762378,1.4716007,4.4833174
1.7453028,-2.5271213,-2.955378,-0.49234983,1.4523323,-10.173314,-1.781301,-0.109930836,0.27219424,1.6943395,2.758106,4.029094
1.7320913,-2.5308325,-2.9788318,-0.9976586,2.0337157,-4.3623314,-1.7826409,-0.109389536,0.23246957,1.635357,2.878399,4.6843266
1.7397926,-2.5171175,-2.9719477,-0.32823327,1.7562743,1.1558949,-1.7830689,-0.097878024,0.21920054,1.7653359,2.4187593,4.9810104
1.7359772,-2.5179517,-2.901896,-1.3389666,1.3273847,0.89633465,-1.7806864,-0.1083667,0.22209081,1.6384652,1.9406713,4.9534593
1.712703,-2.5355253,-3.039348,-0.77505785,1.3692896,-8.321748,-1.7844764,-0.0988265,0.19323002,1.6602333,1.4415998,3.9991472
1.7398863,-2.5257676,-2.7407887,0.10649442,1.1261141,-1.7623059,-1.780922,-0.109489486,0.15921605,1.7501531,-0.15310824,4.427553
1.762708,-2.519778,-2.7184339,-0.05674485,1.1373686,-1.3165492,-1.7764521,-0.106373146,0.23880191,1.6939108,1.3808744,4.3387184
1.7676456,-2.5496154,-2.866305,-2.1380436,1.8276966,-5.517951,-1.7892463,-0.1120562,0.013083216,1.5212828,1.5551393,4.3731914
1.7379946,-2.5264783,-2.998544,-0.40612915,1.1250743,1.8139414,-1.7826394,-0.09760766,0.06155202,1.7614967,0.34843758,5.0822225
1.7277856,-2.5360417,-2.8863988,-0.8604208,1.172957,-7.669825,-1.7811104,-0.09977801,0.27678508,1.7457249,1.7598062,4.305869
1.740838,-2.5063305,-2.954363,-0.57012016,2.349788,-10.099993,-1.7902606,-0.1073801,0.21602021,1.6581534,3.201151,4.7853174
1.719629,-2.5090742,-3.0110884,-0.90356344,1.7525877,-7.1793814,-1.778945,-0.105595045,0.2171003,1.6968812,2.796451,4.5322824
1.7426153,-2.4963782,-2.914479,-0.7288711,1.9026883,-1.4522514,-1.7843177,-0.09582336,0.24081679,1.6851571,2.5031462,4.682906
1.7302313,-2.5083702,-3.0634463,-1.0894096,1.576814,-0.5299451,-1.7874035,-0.10294991,0.22820684,1.6988083,2.1345885,4.5064874
1.7214504,-2.5129728,-2.957337,-0.9169533,1.7469991,-2.7832692,-1.7853373,-0.10346816,0.29414085,1.6829559,2.3637357,4.4544125
1.7411673,-2.511822,-2.9133217,-0.42636135,1.1954796,-9.483757,-1.7895076,-0.10420133,0.2126408,1.7765658,2.2476752,4.146982
1.7584373,-2.4813678,-2.843524,-0.94949377,1.6879402,-3.908774,-1.7724423,-0.0910766,0.2593558,1.7321899,2.506275,4.371878
1.7510875,-2.486785,-2.9144804,-0.53212285,1.0400631,-0.9897711,-1.7804881,-0.109495334,0.21938938,1.7637893,1.0710196,4.5572476
1.7254641,-2.5321436,-2.858012,-1.4952747,1.4317359,-6.250442,-1.7742858,-0.10444938,0.23761725,1.6293789,-0.8894157,4.4991918
1.7276655,-2.505892,-2.8607748,0.23097824,1.8937647,-5.9396772,-1.7750664,-0.115803994,0.18528983,1.7777656,2.7116013,4.31623
1.7435645,-2.5155244,-2.9398668,-0.7650968,2.0748286,-3.1790876,-1.779347,-0.105576284,0.2448346,1.6683857,2.7300773,4.669916
1.7345493,-2.5227818,-2.8908176,-1.1253091,1.4752141,-2.298691,-1.786053,-0.088893004,0.28914878,1.6844451,2.2909722,4.3615875
1.7561548,-2.4828055,-2.88398,-0.74879813,1.7106158,-17.413801,-1.7878191,-0.09882673,0.27017117,1.7156092,1.7138375,3.8383136
1.7419306,-2.513276,-2.9046807,-1.2174243,2.3949265,-0.33892956,-1.782539,-0.10580217,0.23601261,1.5400367,3.094857,4.5941634
1.718806,-2.4818351,-2.8994634,-0.6818655,1.3488184,-10.53906,-1.7841479,-0.1002691,0.24338219,1.7569567,2.3420546,4.2849493
1.7504872,-2.4965265,-2.9666398,-0.77167565,1.6568205,-8.060701,-1.7759031,-0.10526681,0.27002525,1.6980155,2.1987894,4.436072
1.7361978,-2.5305343,-2.9519114,-0.9344152,1.1462115,-2.161398,-1.7801836,-0.10907383,0.2809366,1.7229778,1.5610876,4.447548
1.748146,-2.5394254,-2.84587,-1.528272,1.3502244,-1.7398313,-1.7863054,-0.10221767,0.29635364,1.7172654,1.6595218,4.3510795
1.7233814,-2.5753706,-2.8491247,-0.39755163,-0.044810873,-5.353116,-1.7928652,-0.0965385,0.2437424,1.7593135,2.9514275,4.108136
1.7209852,-2.5696592,-2.9194758,-0.57780427,1.5302863,-5.947215,-1.7755123,-0.100166164,0.1800014,1.7120593,2.006072,4.336019
1.7408185,-2.4702175,-2.8738267,-0.2894674,1.8063368,-15.590083,-1.787841,-0.091064595,0.27769393,1.6983912,2.7381117,3.9830296
1.7575864,-2.5038123,-2.911914,-0.96132964,-0.46653333,-1.8189961,-1.7737969,-0.11351652,0.20393325,1.7076814,2.7679136,4.212305
1.7199818,-2.5294619,-2.8656387,-1.3153976,1.567306,-15.21132,-1.784927,-0.09655347,0.23234937,1.6667093,2.479517,3.8411427
1.7421603,-2.50355,-2.9560237,-0.8244968,1.9530576,-0.6279752,-1.7693411,-0.1001118,0.22975148,1.6750479,2.915176,4.6546082
1.7365627,-2.5306687,-2.8954873,-0.697224,1.806298,-5.9582906,-1.790538,-0.09778246,0.25520808,1.6978679,2.9166877,4.568664
1.7320565,-2.5272963,-2.9461854,-0.5049955,2.0486531,-6.2830276,-1.7797736,-0.096357435,0.20617476,1.7536955,2.7785072,4.6567035
1.7674992,-2.537534,-2.8502533,-0.8172697,2.0529118,-3.130086,-1.7827379,-0.1018064,0.22326733,1.7015945,2.2790227,4.500354
1.7329639,-2.5393102,-2.9544716,-0.5390565,1.660595,-2.027714,-1.7790614,-0.09883703,0.20858076,1.6659882,2.5516663,4.521762
1.7446096,-2.4928548,-2.8442276,-1.9241688,1.6632566,-2.6571584,-1.7783705,-0.09467629,0.19119498,1.6046145,0.32052338,4.6105857
1.7417295,-2.517058,-2.93953,-0.8899165,1.7971804,-16.211708,-1.7803439,-0.09930506,0.24232396,1.6939952,2.3473864,4.015264
1.7513065,-2.492721,-2.8931816,-0.40071118,1.3837366,-13.083472,-1.7793043,-0.0969102,0.2767435,1.6878312,2.4052165,3.9636707
1.7277044,-2.47404,-2.925303,-0.59296775,1.6543487,-7.364457,-1.780817,-0.09819987,0.25530443,1.7104384,2.4385927,4.5268254
1.7363919,-2.5354724,-2.954868,-0.87602377,1.4830686,-0.43039706,-1.780077,-0.092791855,0.25507772,1.6962395,2.1340857,4.671228
1.7194998,-2.5130186,-3.0087008,-0.6375623,1.923847,-7.9291596,-1.783206,-0.1052069,0.19917902,1.7391462,2.9050941,4.5324554
1.7181416,-2.5204308,-2.950281,-0.4973368,2.1262033,-12.501609,-1.7790691,-0.10011389,0.22960815,1.7067684,2.8068426,4.3608274
1.7469497,-2.5068586,-2.921397,-1.1911752,1.9379402,-2.2144508,-1.7810553,-0.10397909,0.25524557,1.6643685,2.4860973,4.672234
1.7274727,-2.5529034,-2.908954,-0.19644165,1.4790391,1.4967382,-1.7902305,-0.08721221,0.23598258,1.7247843,2.093198,5.0810127
