theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12
1.7156293,-2.5136886,-2.89905,-0.7842552,2.1661198,-1.8297081,-1.775752,-0.081373915,0.21536435,1.5993359,2.8820217,4.6286798
1.6663407,-2.5475452,-2.9226735,-0.746572,2.0620203,-1.2221888,-1.7709874,-0.0886109,0.19606386,1.5195894,2.7988267,4.7040224
1.7553098,-2.4921188,-2.9257107,-0.75072235,2.1095111,-2.321579,-1.7851722,-0.09340822,0.2437997,1.5872077,2.8618338,4.776445
1.6919236,-2.5165143,-2.9034574,-0.7770784,2.1245468,-1.2984244,-1.7829151,-0.074238315,0.24350809,1.833502,3.005517,4.8898787
1.7391506,-2.510054,-2.9280193,-0.76440966,2.2394953,-2.8783755,-1.7792567,-0.08876223,0.26337647,1.683076,3.0644903,4.7871227
1.7056435,-2.5176957,-2.8979707,-0.8005785,2.1653125,2.691628,-1.7857398,-0.08195017,0.23356184,1.4976324,3.120868,6.350225
1.729335,-2.5183067,-2.924485,-0.76966584,2.13647,0.8104022,-1.7811078,-0.069553144,0.23676454,1.7486459,2.9382088,5.094877
1.7291684,-2.510042,-2.8967233,-0.7760142,2.0994334,-2.142523,-1.7732327,-0.089465484,0.23386958,1.7157203,2.9050944,4.7621865
1.7287462,-2.5152357,-2.9062605,-0.76771146,2.1556509,-0.7012638,-1.7750311,-0.08431188,0.24048778,1.6854411,2.8288689,4.8498926
1.7210914,-2.5066898,-2.9235628,-0.77068615,2.1110778,-2.7706506,-1.7746874,-0.07613681,0.27615044,1.6960896,2.9655461,4.7555985
1.7202835,-2.5110588,-2.9334764,-0.77194124,2.045896,1.1142668,-1.7738898,-0.0855332,0.1995578,1.6338289,2.5496037,5.2227964
1.6887038,-2.5522223,-2.9766102,-0.8391228,2.2581046,0.9110568,-1.7595474,-0.090018235,0.12815653,1.6178504,3.555251,4.998355
1.7110336,-2.5186825,-2.9470263,-0.75684327,2.2052634,0.38038093,-1.7745284,-0.07801178,0.20901927,1.59166,2.6827393,4.9061985
1.751453,-2.509962,-2.977081,-0.82907957,2.2203367,-2.9844646,-1.7713127,-0.08395963,0.25992635,1.5386117,3.0094125,4.199888
1.7418664,-2.502114,-2.9134762,-0.7495173,2.0051806,-2.1812367,-1.7859675,-0.09370544,0.25722897,1.6420505,2.8924656,4.836424
1.7360256,-2.5092292,-2.926533,-0.85548514,2.1570687,0.224364,-1.7777555,-0.08155897,0.23282352,1.5596431,2.8837788,5.004216
1.6949494,-2.5278084,-2.9076903,-0.79853386,1.9975358,-5.554009,-1.7785544,-0.09209235,0.2311645,1.5813109,2.9331021,4.647238
1.730652,-2.5125248,-2.916843,-0.8051573,2.1695912,1.5359021,-1.7759631,-0.082170695,0.22976321,1.6832725,2.9516406,5.448181
1.703492,-2.5397203,-2.9450517,-0.76215714,2.01058,-3.7209544,-1.7701207,-0.09763606,0.288111,1.5701724,2.9291768,4.697874
1.7254285,-2.517153,-2.9258316,-0.751092,2.0583744,-3.8380754,-1.7871441,-0.0803061,0.2590486,1.7083013,2.9241884,4.777387
1.7061765,-2.5271032,-2.8832014,-0.78917664,2.3165755,1.4045562,-1.7690142,-0.08309858,0.18397842,1.5012592,3.080398,5.0804973
1.712787,-2.5210373,-2.9113843,-0.6882507,2.2546463,0.7558811,-1.7790374,-0.09295258,0.23993796,1.5215416,2.970716,5.183658
1.7500894,-2.507757,-2.9059963,-0.70093924,2.1302783,-4.89853,-1.7753284,-0.07464787,0.23789755,1.5767463,2.9466894,4.7064157
1.7394224,-2.50173,-2.9065406,-0.78530717,2.0888464,0.50015706,-1.7854255,-0.09562522,0.2524809,1.6821281,2.916268,5.0108175
1.7223866,-2.5328722,-2.9049172,-0.74624574,1.8958534,-1.9062266,-1.7662873,-0.079824,0.2778415,1.6752776,2.617755,4.7672677
1.7167792,-2.5310662,-2.9256105,-0.7676138,2.065097,-1.8089663,-1.7731102,-0.08535881,0.23813829,1.8127177,2.5876935,4.8221583
1.7225109,-2.5112982,-2.9192863,-0.7796743,2.0697503,-1.0905836,-1.7790028,-0.07911598,0.24572378,1.7365894,2.8236291,4.820702
1.7311171,-2.509924,-2.8872008,-0.78135544,2.2510693,-0.25165313,-1.772086,-0.08403161,0.22364825,1.688206,2.9619248,4.893076
1.7258456,-2.5165434,-2.9092162,-0.7762904,1.9571581,-3.815371,-1.7808669,-0.091385536,0.25601852,1.6978309,2.8680081,4.689445
1.7533896,-2.501733,-2.9057677,-0.75587636,2.1694589,-1.4342905,-1.7841544,-0.094734825,0.24852923,1.6811117,3.0076337,4.7440906
1.7086447,-2.5334637,-2.9204366,-0.8097152,2.2553656,-2.687064,-1.7905693,-0.07417959,0.26099238,1.6914706,3.0727844,4.763868
1.7409178,-2.4949608,-2.928702,-0.7987097,2.1409128,-0.21188101,-1.7817117,-0.08369319,0.22585475,1.7929763,2.8774965,4.84052
1.7364076,-2.5222418,-2.9133105,-0.75334275,1.9260175,-0.86155987,-1.7832589,-0.0913242,0.22321582,1.7162395,2.7607367,4.774833
1.7401782,-2.5227888,-2.9114985,-0.78744334,1.9441662,0.83399093,-1.7808704,-0.08197923,0.22676237,1.6713067,2.783001,5.0889997
1.740017,-2.5030384,-2.8861592,-0.6546245,2.2460442,-0.8333332,-1.7898035,-0.08990439,0.26864487,1.4892423,3.0873787,4.957033
1.7151679,-2.5178504,-2.9294355,-0.7534391,2.3201973,-0.6650825,-1.7878935,-0.092074595,0.22289997,1.6691537,3.1330433,4.934861
1.741947,-2.5122297,-2.9169714,-0.6212335,2.2254071,1.8481047,-1.7773066,-0.09370809,0.28400257,1.5440483,3.0097427,5.3302064
1.7419453,-2.5176127,-2.9244003,-0.7607598,2.0573635,-2.4093318,-1.7713406,-0.08049445,0.21723317,1.6618401,2.841125,4.8028545
1.700765,-2.5408857,-2.946886,-0.7338121,2.1565156,-2.8336847,-1.7697004,-0.08135268,0.23490082,1.5946519,2.7923777,4.734973
1.7491585,-2.5181408,-2.9127178,-0.7836524,2.3744361,-4.6385355,-1.7748187,-0.081260145,0.22914085,1.6270462,3.11337,4.6158934
1.7251545,-2.522813,-2.9218137,-0.8064699,2.1305592,-1.9972321,-1.7817425,-0.074410714,0.2589045,1.80369,2.9450667,4.756144
1.720935,-2.5133674,-2.8922584,-0.76955605,1.9661764,-2.5169005,-1.77814,-0.08553213,0.24926768,1.648632,2.9309309,4.752766
1.7338866,-2.506679,-2.9185307,-0.7565152,2.1045704,1.7885526,-1.7742947,-0.083941266,0.2554396,1.6351506,2.9560473,5.488826
1.7302104,-2.5126736,-2.8800688,-0.69552773,2.3120112,0.7099813,-1.7739924,-0.080171846,0.26656783,1.5041186,3.1250458,5.208619
1.7183853,-2.5015888,-2.909912,-0.85658985,2.1776667,-0.55442417,-1.7834145,-0.09065633,0.24011306,1.5492473,3.008234,4.9342165
1.7130758,-2.5264685,-2.9145947,-0.77379173,2.119757,-0.6857234,-1.7704325,-0.081571944,0.24761423,1.6154817,2.891545,4.885207
1.7506617,-2.5134556,-2.9285333,-0.76995546,2.2384229,-1.1030892,-1.7752757,-0.08164777,0.25884366,1.695984,2.8257759,4.9257145
1.7256733,-2.5109851,-2.9328225,-0.7656375,2.128392,-0.8635965,-1.7719177,-0.07538835,0.23394424,1.6888306,2.8230486,4.793379
1.7406288,-2.5283072,-2.9275093,-0.80079836,2.142567,-2.998208,-1.7740768,-0.07036072,0.25041714,1.6622139,2.8873956,4.725131
1.7118292,-2.5334127,-2.9097433,-0.79491156,2.2942162,-0.70506936,-1.7716494,-0.08165046,0.21258281,1.6418718,2.947545,4.9076333
1.7112874,-2.523724,-2.9175367,-0.8006153,2.1848283,-0.3917184,-1.7899426,-0.0828267,0.27256367,1.5879139,2.9525075,4.899082
1.7395228,-2.512713,-2.92388,-0.74575204,2.3046286,-1.5796814,-1.7809006,-0.07640987,0.2559555,1.6088998,3.2061155,4.7991505
1.7325119,-2.5136237,-2.9279025,-0.9422044,2.1319666,-1.1455755,-1.7740284,-0.068052776,0.22120117,1.4603597,2.874675,3.9502923
1.7401956,-2.5011742,-2.9140475,-0.7616836,2.140218,-3.3263626,-1.7692643,-0.072757624,0.23411666,1.6234417,3.0988061,4.691457
1.7254074,-2.5275645,-2.9315603,-0.78401065,2.0508304,-0.98242825,-1.7734101,-0.077997066,0.25855088,1.7770215,2.8104503,4.7696195
1.7060481,-2.5449164,-3.025878,-0.7691625,1.9570538,-0.22386175,-1.7818638,-0.07788234,-0.042315252,1.5863363,2.634048,4.571812
1.7325562,-2.5288768,-2.9144728,-0.7377945,2.1346948,-0.252552,-1.7747539,-0.07360632,0.24840665,1.6237466,2.9484553,4.927838
1.7194444,-2.5260744,-2.9742208,-0.7581265,1.8829848,-2.3201096,-1.7733043,-0.09055162,0.2535803,1.601261,2.8329191,4.6859336
1.7408704,-2.516019,-2.8473415,-0.5931676,2.3047357,-0.040888593,-1.7807955,-0.09796251,0.03233505,1.311857,2.861233,4.910865
1.7081286,-2.5215554,-2.9103148,-0.77678317,2.082299,0.42768645,-1.7846937,-0.09094381,0.23805267,1.6460066,2.8995047,4.9437175
1.7188225,-2.5329638,-2.928203,-0.7621164,2.3279624,-0.8862992,-1.8024038,-0.09830824,0.25112844,1.645451,3.0818036,4.88056
1.7204933,-2.529407,-2.938306,-0.7467125,2.241722,-0.485846,-1.7764872,-0.0854503,0.24120602,1.6561146,2.8442209,4.8195777
1.7353868,-2.5090072,-2.9239345,-0.7965117,2.0497267,-1.3901876,-1.7819759,-0.07828879,0.2636242,1.6715165,2.8282735,4.774297
1.7421838,-2.512128,-2.9214551,-0.7729945,2.0675156,-0.71068406,-1.7861233,-0.08145858,0.22576441,1.6594054,2.9284203,4.8149657
1.7357645,-2.5349443,-2.95947,-0.76304173,2.1316009,-0.07380777,-1.7734869,-0.074138194,0.23323771,1.5643756,2.9236522,4.9823017
1.7117021,-2.5268543,-2.9458413,-0.7845817,2.2541485,-1.8217113,-1.7826233,-0.08683784,0.2136382,1.557624,3.0124598,4.7822795
1.7489575,-2.489417,-2.914746,-0.7963245,2.1305907,1.9877782,-1.773966,-0.09626515,0.27593264,1.7046679,2.915227,5.602109
1.709395,-2.5161974,-2.91889,-0.800356,2.08933,0.34222648,-1.780222,-0.099292316,0.2627386,1.6603259,2.9002116,4.935318
1.7412888,-2.5028958,-2.9219527,-0.7712757,2.2952397,-3.1182926,-1.7851192,-0.09072798,0.24382706,1.7697107,3.1027575,4.812942
1.7233895,-2.5113363,-2.9292068,-0.7393787,2.1323376,0.26534587,-1.7838525,-0.08307654,0.26025465,1.5543692,2.8846145,5.0908813
1.7107418,-2.5246835,-2.913427,-0.7771629,2.2755044,0.28161743,-1.7714616,-0.08369138,0.2547855,1.743444,2.9158943,4.987886
1.7288,-2.4965103,-2.9317565,-0.76480293,2.1597219,-2.5070627,-1.7794018,-0.081572324,0.26565555,1.5798328,2.9868228,4.7932425
1.7186034,-2.5100608,-2.899287,-0.7389653,2.1958659,-5.8386664,-1.7878612,-0.082025774,0.2454376,1.6288972,3.0111833,4.6801443
1.7104528,-2.5161595,-2.8968742,-0.5830698,2.1400306,0.15364353,-1.7771885,-0.09108416,0.27984464,1.4638126,2.9487846,5.2993007
1.745603,-2.5209982,-2.9262502,-0.7501746,2.3080888,0.24056783,-1.7801751,-0.08922396,0.21946217,1.6213042,3.0619006,4.966425
1.733749,-2.5457404,-2.9049575,-0.7291759,1.9702505,-0.38408223,-1.7733568,-0.075977154,0.1713369,1.6176941,2.6409245,4.8394065
1.7253996,-2.497074,-2.9038749,-0.78940475,1.993833,-1.7577693,-1.7852975,-0.07320162,0.23849064,1.7139852,2.922688,4.8374314
1.755725,-2.525589,-2.8885515,-0.81655353,2.1492412,-1.5253884,-1.7695638,-0.081028774,0.20916949,1.4685022,2.918728,4.92245
1.6967759,-2.5411143,-2.9549205,-0.8661517,2.141827,-2.8322148,-1.7800231,-0.08684461,0.24847949,1.4857205,3.0215728,5.0845394
1.7280312,-2.5193985,-2.9115524,-0.7864717,2.297356,-1.2616448,-1.7881675,-0.08444999,0.23092784,1.7907463,3.119805,4.810381
1.7428172,-2.503087,-2.9021895,-0.7312024,2.1025674,-2.3045983,-1.7796404,-0.077694155,0.26148725,1.6426518,2.983267,4.785537
1.731598,-2.4980462,-2.9119575,-0.77198964,2.204791,-2.03546,-1.7747834,-0.08268034,0.204294,1.7967764,2.857332,4.6952295
1.727178,-2.5084474,-2.9133394,-0.798015,2.154144,-3.460838,-1.7776147,-0.09039838,0.2522749,1.7031806,2.9908462,4.776446
1.7335037,-2.503004,-2.8949122,-0.79553455,2.1603558,-0.31473064,-1.7814791,-0.08046811,0.25016207,1.571334,2.9031558,4.915661
1.716569,-2.5068908,-2.9279704,-0.78961813,2.0401556,-0.755528,-1.7814598,-0.092020825,0.24891011,1.7383282,2.9729486,4.8055215
1.7285752,-2.4951298,-2.9365213,-0.7791228,2.0290778,0.35352254,-1.7809933,-0.091102116,0.22006282,1.6410106,2.822744,4.9370866
1.695827,-2.5159705,-2.9495816,-0.7695075,2.309341,-0.45106104,-1.7780716,-0.07831269,0.19471279,1.6372204,3.2187371,4.927522
1.6974535,-2.5295172,-2.905988,-0.8584624,2.2279706,-2.2803128,-1.7755008,-0.08656218,0.10929831,1.3998842,2.931122,4.737287
1.7433865,-2.5221355,-2.9110737,-0.73223126,2.1287856,-1.5839462,-1.7853768,-0.07738884,0.24401537,1.6293849,2.8781517,4.7149963
1.7213489,-2.5028768,-2.949369,-0.77327335,2.1244597,1.1062335,-1.7748884,-0.08907255,0.23469889,1.7282093,2.889579,5.281211
1.7131345,-2.5223923,-2.9352238,-0.7786871,2.2361262,2.3945029,-1.7711778,-0.09005539,0.20998442,1.6560425,3.027984,5.922205
1.750883,-2.4985633,-2.9281642,-0.7652179,2.039563,-1.367619,-1.7773838,-0.08073559,0.24654728,1.6633174,2.8358598,4.8951263
1.7268701,-2.52874,-2.8999047,-0.7154279,2.0846195,-0.9472722,-1.7880466,-0.07813212,0.26323918,1.6108088,2.8579195,4.853557
1.7248645,-2.5080032,-2.9053361,-0.8084186,2.2535055,1.4901422,-1.7853615,-0.08661324,0.2509825,1.6019323,3.051867,5.270082
1.6766613,-2.5582285,-2.9927127,-0.8011037,2.245613,-2.5969028,-1.7892967,-0.07947757,0.23914933,1.5489137,3.069287,4.940872
1.7026521,-2.5215495,-2.9930446,-0.9190019,2.281099,-1.0556016,-1.7785499,-0.098441705,0.2798956,1.2523715,3.0327904,5.6551533
1.7402983,-2.5081456,-2.9436548,-0.7337386,2.251789,0.6534968,-1.784424,-0.09471596,0.26673406,1.5512671,3.0197608,5.148641
1.7267817,-2.5170195,-2.9537308,-0.7578443,2.0806925,-1.4398295,-1.773891,-0.07147352,0.20551467,1.6655071,2.9906905,4.8216968
1.7296739,-2.526571,-2.9484768,-0.7809509,2.1883013,0.48529598,-1.7743597,-0.09138314,0.2216383,1.6553746,2.962646,5.007535
1.7431464,-2.512494,-2.9023163,-0.75407976,2.3051317,-1.2496167,-1.7790056,-0.067299075,0.2662878,1.6556093,3.0307608,4.7758265
1.7389497,-2.5164647,-2.9265416,-0.8049689,1.9979306,-4.4072933,-1.775547,-0.08002651,0.2550977,1.6239234,2.8328784,4.715085
1.7275486,-2.5067196,-2.9180806,-0.76429904,2.1432874,-1.2484266,-1.7811098,-0.07789732,0.24174841,1.7392172,2.848457,4.835433
1.7252305,-2.5292466,-2.9220357,-0.77358717,2.274917,-2.343285,-1.7841324,-0.08477679,0.28439066,1.5669539,3.0477087,4.8570447
1.7236308,-2.5223038,-2.9232254,-0.71777064,2.2926338,-4.0900235,-1.7822412,-0.09513516,0.26115626,1.5932099,3.0935278,4.7764597
1.715051,-2.5178745,-2.9210181,-0.76724565,2.1422815,-2.6663358,-1.7817243,-0.08630868,0.24214761,1.7971797,2.8933191,4.763128
1.7116983,-2.4986005,-2.902119,-0.7759241,2.2130501,-1.9495225,-1.7792423,-0.081085555,0.2163236,1.6403407,3.0968144,4.7491474
1.7256874,-2.5088253,-2.9181476,-0.761856,2.0289264,-1.2942164,-1.7718961,-0.08638717,0.20325188,1.6604731,2.9298794,4.781499
1.7417119,-2.5081804,-2.9409242,-0.7777459,2.2148457,0.30449373,-1.7784833,-0.08335317,0.25144455,1.7460438,3.0836573,4.982014
1.7254814,-2.5222454,-2.9250453,-0.7918273,2.228365,-3.6441789,-1.7786583,-0.0768238,0.21512544,1.7624338,2.9447424,4.7306266
1.7478625,-2.4987478,-2.9523032,-0.717874,1.9385211,-2.3689256,-1.7699518,-0.08331252,0.22135796,1.6258999,2.5522082,4.5592127
1.7245307,-2.5197055,-2.9263997,-0.75192916,2.2434094,1.0651368,-1.7785792,-0.08984858,0.2216266,1.6369588,2.9874048,5.1703267
1.7411948,-2.5188568,-2.9243355,-0.75534874,2.116612,-2.6554008,-1.7901345,-0.084827796,0.23295031,1.6338285,2.923743,4.752088
1.7294327,-2.5121667,-2.940752,-0.75074375,2.1870022,-3.1546252,-1.7792388,-0.07808044,0.236519,1.6363195,2.9604678,4.7962775
1.7094158,-2.522357,-2.8998024,-0.7533566,2.0338771,-0.5386657,-1.7840302,-0.07585643,0.2657965,1.6142468,2.9501395,4.7740455
1.7127588,-2.540802,-2.9618232,-0.7327496,2.312584,-1.456611,-1.783554,-0.09742158,0.27737698,1.5484807,3.121809,4.957163
1.7305937,-2.5115957,-2.9217305,-0.7707773,2.2199347,-1.3133142,-1.7755535,-0.09899025,0.24640633,1.6766531,3.007045,4.8401036
1.7066382,-2.5462482,-2.9012012,-0.6812778,2.1594672,1.0811207,-1.7789682,-0.08758297,0.23795798,1.565587,2.942209,5.2463517
1.7523167,-2.5095644,-2.911077,-0.75603145,2.1542313,-2.7127478,-1.7850579,-0.084512495,0.24032086,1.6510743,3.009729,4.8046794
1.699931,-2.522214,-2.884832,-0.8812454,2.0534356,-1.0398388,-1.7721366,-0.089771196,0.23356709,1.5213101,2.9213235,4.862918
1.7161758,-2.5147388,-2.9287672,-0.7897651,2.11184,-1.0212284,-1.7716721,-0.08921412,0.26012528,1.727704,2.7602682,4.7417173
1.747433,-2.489856,-2.91126,-0.7724243,2.10042,-2.1647322,-1.7748916,-0.08355209,0.25789955,1.6313003,2.984254,4.7087283
1.725807,-2.5302873,-2.9306805,-0.7421042,2.1812146,-1.4070786,-1.772818,-0.10431471,0.1705922,1.6491709,2.6186686,4.7074
1.7198972,-2.5141847,-2.930876,-0.7996286,2.169592,-1.7633454,-1.7797432,-0.081101246,0.23983784,1.7057337,2.9304419,4.866355
1.7428313,-2.514892,-2.910379,-0.7853963,2.1140015,-1.13026,-1.7912291,-0.07995657,0.22746275,1.5909084,2.9021287,4.869743
1.7201788,-2.5058773,-2.9249394,-0.7551426,2.2654507,-1.9527127,-1.7749251,-0.069423564,0.22686374,1.6260283,3.027354,4.8519077
1.7155741,-2.5275264,-2.914751,-0.74609363,2.045618,0.024325054,-1.7761055,-0.09313794,0.24992983,1.6698333,2.8143945,4.9603925
1.7163993,-2.5146413,-2.932317,-0.7073342,2.1014442,-2.5736122,-1.772838,-0.079514265,0.084506474,1.6613432,2.381807,4.7882733
1.7238804,-2.5163827,-2.919046,-0.7759675,2.0625613,-1.1201509,-1.7936317,-0.081987344,0.22938024,1.7224848,2.903776,4.8292165
1.7254183,-2.528535,-2.911231,-0.7826024,2.2590675,-0.71937287,-1.7874726,-0.09894226,0.26026502,1.5811657,3.0718615,4.8616805
1.721597,-2.516683,-2.9369602,-0.78224283,2.2505002,-2.8193605,-1.7800833,-0.07574816,0.25017112,1.7439544,3.079063,4.6672096
1.7332758,-2.5204794,-2.916959,-0.76990527,2.2171166,-0.1598519,-1.789664,-0.08279992,0.25673276,1.7961874,2.969777,4.9010534
1.7336872,-2.4949317,-2.9321463,-0.7909855,2.219572,-3.3851101,-1.7761983,-0.08257371,0.22906831,1.6830505,3.0648031,4.666457
1.710509,-2.5221972,-2.9196897,-0.7696542,2.293761,-0.050932806,-1.7797873,-0.076650605,0.2561814,1.5944748,2.9961085,4.7741203
1.7307177,-2.5147696,-2.9150307,-0.8080174,2.0444868,-3.1884058,-1.7745252,-0.08506087,0.24854836,1.6509686,2.9064279,4.727887
1.7426953,-2.5050797,-2.947028,-0.7723499,2.1259868,0.4568634,-1.7852755,-0.080482826,0.2530938,1.6253246,2.9459267,5.015241
1.729025,-2.51374,-2.9241765,-0.77831286,2.1171484,-0.03744204,-1.7778919,-0.080930404,0.2456905,1.6899682,2.8884063,4.8896317
1.7081224,-2.5369692,-2.9050229,-0.76815844,2.0657074,-0.16762799,-1.7803963,-0.08306382,0.22951756,1.5451177,2.8751988,5.0135274
1.7422589,-2.5113835,-2.9063349,-0.73316413,2.144535,-1.2139544,-1.79061,-0.08467377,0.23272438,1.6556368,2.9179194,4.7797914
1.7216867,-2.5292478,-2.9401824,-0.78471804,2.2162254,0.52661574,-1.773581,-0.08193892,0.227169,1.704663,2.6856272,4.9666057
1.7268859,-2.5019443,-2.929,-0.7799406,2.1577115,1.2870927,-1.7812914,-0.07800375,0.25163963,1.6950008,2.9401615,5.276573
1.7422668,-2.5134866,-2.952931,-0.78302693,1.9805274,-2.954607,-1.7749951,-0.08554656,0.23614873,1.6452358,2.8448045,4.743785
1.7109814,-2.5313861,-2.9062243,-0.77460283,2.1317236,-1.9550837,-1.772884,-0.09041424,0.27204037,1.7895393,2.8509297,4.8161855
1.7131118,-2.5173414,-2.9277081,-0.7333511,2.0837886,-0.36936983,-1.7811648,-0.080569185,0.21483085,1.6375872,2.773961,4.7647843
1.7445482,-2.5065615,-2.8840678,-0.7578153,2.1845546,-1.3960592,-1.7856914,-0.083412424,0.2162005,1.5832937,2.9292428,4.7817373
1.7023793,-2.5130923,-2.941724,-0.78348583,1.9652338,-4.961915,-1.7776961,-0.08741064,0.21088229,1.5160587,2.7524674,4.881109
1.7482066,-2.4801245,-2.9164596,-0.7952986,2.153501,1.4424562,-1.7742065,-0.09044421,0.23885931,1.6402296,2.9184628,5.265887
1.7281153,-2.5060935,-2.9284902,-0.7492953,2.1580596,-2.4280126,-1.780186,-0.0818715,0.2705906,1.6298437,2.9923973,4.767262
1.7520512,-2.5015063,-2.9323678,-0.75183624,2.291972,-2.711393,-1.7862253,-0.07748401,0.23879434,1.5830473,3.0918999,4.764158
1.6916683,-2.5456746,-2.926962,-0.7915419,2.3588843,-0.27503476,-1.7676095,-0.089541614,0.267928,1.3451021,3.1555395,5.9623027
1.7292435,-2.519508,-2.8896952,-0.7706513,2.2829785,-0.78922015,-1.7783531,-0.08224703,0.24728774,1.5204172,2.9428003,4.6076517
1.7430294,-2.5057747,-2.931882,-0.7647236,2.0026603,-1.6610427,-1.7775954,-0.09140548,0.21904284,1.6925035,2.8728979,4.8153963
1.7305845,-2.5100935,-2.9626231,-0.78870463,2.1947932,-2.9004781,-1.7794886,-0.06606961,0.2431428,1.601803,2.9181476,4.7925262
1.759894,-2.493461,-2.9109132,-0.75450885,2.060586,-3.1370742,-1.7799922,-0.08885176,0.24574052,1.6232096,2.9283485,4.8209543
1.7210892,-2.5264246,-2.9146986,-0.7853424,2.1008227,-0.51322085,-1.7837371,-0.08331679,0.2909796,1.7083272,2.8383732,4.8560295
1.7544526,-2.5233507,-2.924853,-0.75258666,2.2770374,-1.3559097,-1.7882828,-0.07451034,0.2240876,1.5813264,2.9548335,4.7451797
1.7579514,-2.509539,-2.9182734,-0.7717847,2.137728,-0.87377965,-1.7735947,-0.094569966,0.23492394,1.7025726,2.706138,4.773638
1.7380158,-2.5097742,-2.920727,-0.7885711,2.0291173,0.46283498,-1.7764213,-0.075537935,0.23243085,1.7415408,2.778247,4.955824
1.7251928,-2.5261445,-2.9111898,-0.7570783,2.2392845,-4.1687865,-1.7886729,-0.07792351,0.21810351,1.6041061,3.043256,4.6108875
1.7299837,-2.5319989,-2.9499512,-0.789308,2.2208552,-0.83752453,-1.7758605,-0.09115312,0.21623582,1.6041214,3.0931568,4.7872543
1.7320412,-2.5272076,-2.9073238,-0.77916193,2.1151128,-2.1136672,-1.7761495,-0.07545367,0.25958955,1.7086974,2.9419286,4.883226
1.7321415,-2.525799,-2.9195468,-0.76419836,2.1683128,-1.0733763,-1.7867466,-0.07467982,0.25840932,1.6871027,2.9913614,4.8184137
1.7304969,-2.5196686,-2.9164133,-0.7863664,2.3385346,-1.580915,-1.7783833,-0.082222305,0.23671356,1.5758594,3.1099358,4.588571
1.7411702,-2.5075195,-2.915651,-0.7917167,2.0723486,0.90521795,-1.7806356,-0.0916123,0.21932869,1.5941668,2.8895013,5.0819535
1.7372818,-2.5217474,-2.9732912,-0.7770484,2.3102596,-0.2657094,-1.7925123,-0.0834487,0.2520676,1.4895004,3.1350822,4.695755
1.7368113,-2.519243,-2.8944554,-0.77280754,2.2055438,-2.026722,-1.7712544,-0.07936998,0.22614218,1.6923782,3.0703773,4.7749662
1.7351841,-2.5105896,-2.8988917,-0.7953864,2.2121227,-1.3949807,-1.7754391,-0.09061677,0.27341148,1.6875321,2.8750772,4.822739
1.7583846,-2.4938731,-2.9246035,-0.76546764,2.1150231,-1.9905151,-1.7786038,-0.08413666,0.23704046,1.5896481,2.9917443,4.9790263
1.7287502,-2.5094674,-2.919639,-0.7797638,2.1887825,0.87728596,-1.7824777,-0.08070353,0.25164762,1.7415792,2.974859,5.179056
1.7340702,-2.5128198,-2.9313576,-0.7466999,2.1544504,-0.4155165,-1.7741407,-0.08203719,0.27611417,1.6389323,2.9669337,4.9158015
1.7393823,-2.5213923,-2.8981996,-0.77007383,2.03486,-2.779412,-1.7765069,-0.07884878,0.2006714,1.6855124,2.945645,4.835918
1.754716,-2.499917,-2.9272704,-0.78813076,1.9990284,-0.98126686,-1.7786671,-0.08058748,0.25395837,1.6100085,2.6870513,4.772427
1.7216606,-2.522619,-2.9562106,-0.7752686,2.0278454,-0.29794317,-1.7826664,-0.085110314,0.24256745,1.612744,2.856772,4.8613534
1.7284992,-2.5285952,-2.9139128,-0.74924856,2.1288242,-2.0581095,-1.7793926,-0.086389475,0.2648121,1.631195,2.9223585,4.8689423
1.7115595,-2.5193057,-2.9399872,-0.65917057,2.3159184,-1.3930179,-1.7858707,-0.08078404,0.27133834,1.5159755,3.1629875,4.796799
1.7310086,-2.4937692,-2.9204254,-0.7602537,1.965512,1.185486,-1.7762778,-0.09912792,0.22539318,1.6478771,2.7848978,5.1519237
1.7017655,-2.5169947,-2.9170694,-0.7665785,2.1071289,-2.9846237,-1.7784649,-0.07789747,0.23856975,1.850575,2.9195807,4.794362
1.73239,-2.5045636,-2.920904,-0.7740969,2.1738014,1.3436925,-1.7776408,-0.08741023,0.24968554,1.5702683,2.929008,5.2991858
1.7222298,-2.524835,-2.9096842,-0.7642418,2.1120634,-1.2746823,-1.7798704,-0.086004205,0.2029052,1.731904,2.6006536,4.7993817
1.7213504,-2.5332596,-2.9558883,-0.63439757,1.9602422,-3.6227548,-1.7837838,-0.077687986,0.17722341,1.5559249,2.6212227,4.095961
1.7172735,-2.51828,-2.887465,-0.77360535,2.0305085,0.032750532,-1.7795311,-0.085180245,0.24225931,1.7228203,2.8497005,4.9548473
1.7427181,-2.5038748,-2.9086637,-0.7380363,2.1957471,-0.5564253,-1.7794842,-0.091505945,0.24375042,1.629915,2.8478732,4.880134
1.7200202,-2.5291328,-2.875602,-0.73545957,1.936818,-1.1369215,-1.771716,-0.08841534,0.24295631,1.5301198,2.5720024,5.0914974
1.7528808,-2.496865,-2.9073012,-0.7542274,2.1055405,-1.5991778,-1.7791959,-0.08767017,0.28524977,1.5559773,2.8420122,4.8266788
1.7566966,-2.4959264,-2.8884377,-0.7425675,2.2635565,1.5598259,-1.7787919,-0.08933975,0.26575285,1.5729526,3.0753362,5.411519
