"chain","iteration","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","theta9","theta10","theta11","theta12","logpost"
"npe_median",6180,1.36426341420275,-2.47338128554448,-2.88205835591583,-0.544339379336647,2.24267647795604,-2.52087325430737,-1.82269911588275,-0.0596443256487121,0.015772616890149,1.91421694602267,2.83562764441326,4.27731947760808,-37.3131426046088
"npe_median",6200,1.3431738020259,-2.46853821637495,-2.84233757339884,-0.591818268836913,2.09451361483416,-1.1181218536516,-1.91680433398758,0.121752976018082,-0.103852587395862,1.62461570714149,2.86521231742268,4.74884589968704,-35.338621651526
"npe_median",6220,1.46787729349777,-2.38142711013605,-2.87345727082669,-0.597390877395527,2.26500498441569,-0.349945579799576,-1.64019533965305,0.0352198852301119,0.35238976374696,1.48466151063629,2.93187587605568,4.52898194251479,-34.533156497612
"npe_median",6240,1.58302637616725,-2.3056029060111,-2.94863151646099,-0.498683920934152,2.07663535612317,-0.862248975686902,-1.80419018311638,-0.0640542998600358,0.221541047472226,1.86029385620143,2.77777456514048,4.10853298380915,-35.0226557746868
"npe_median",6260,1.2282778004467,-2.3307856539508,-2.97370111732804,-0.444956072610366,2.21809051239037,-0.43960665206043,-1.76362788689271,-0.00692307250596711,0.183014190598602,1.83397252295137,2.95701628229827,4.53223951338447,-40.1407980831318
"npe_median",6280,1.56095445345495,-2.28165793218643,-2.94218329464571,-0.521459342497758,2.09489517556077,-0.773033063150286,-1.68435847500785,-0.154843292611803,0.335824266463344,1.94993658144452,2.67211820514023,4.77378846694406,-36.1985693564846
"npe_median",6300,1.63399641343374,-2.42824467877267,-2.86399534296775,-0.541275760620815,2.09072340010847,-1.26061761146014,-1.94115716712129,-0.171236833342311,0.360631971279218,1.86693815698818,2.64424236394792,4.61720711204365,-34.2255295584636
"npe_median",6320,1.84690305886775,-2.44898274931284,-2.87902991231377,-0.543778582973909,2.19178892999782,-1.08840794578584,-1.85806606674761,-0.0701293786220174,0.190403249042674,1.92256347841585,2.95519854315674,4.6648238155476,-32.728931905656
"npe_median",6340,1.50593772207238,-2.52424462282898,-2.82742605485102,-0.512200798918733,2.2018218929114,-0.858899642402664,-1.89549085714926,-0.0753511065451961,0.192574984522867,1.63874185922577,2.77949904758464,4.88241209142886,-32.6270262218116
"npe_median",6360,1.58173549281993,-2.47359381998983,-2.8446842387174,-0.539279369873458,2.30084892545484,-1.49106796209146,-1.84799750734326,-0.104092645812774,0.0325509957034762,1.77875296880971,2.8665568347909,4.73990629431161,-30.2349098335981
"npe_median",6380,1.85083718313559,-2.44662524088433,-2.89844307526483,-0.521878610425063,2.19689014000134,-1.94317811804219,-1.68255380328717,-0.0409255225222126,0.0355411023881414,1.7756612465883,2.88003249548306,4.6530122876956,-29.9335803034534
"npe_median",6400,2.06920415393604,-2.52320770927106,-2.83674615083225,-0.559296842061456,2.31232832699403,-1.94942613451461,-1.70060994033753,-0.17008922797296,0.393067256424965,1.47425881566331,2.716350247266,4.70555192861827,-32.741197393773
"npe_median",6420,1.96199890651656,-2.54558553482738,-2.83822684984661,-0.526376586203075,2.22023867316903,-0.603288462428259,-1.7863729501939,-0.18153161884151,0.0250937474872587,1.88001327116151,2.44750624242855,4.58087468055596,-34.8155373709895
"npe_median",6440,1.92641636742008,-2.46864115829173,-2.87003869452522,-0.570634986782093,2.22000407531622,-1.68757833533582,-1.81414352889717,0.0221991130122339,0.0309820904521237,1.43040521439573,2.88407097503556,4.80731144426972,-30.551673663942
"npe_median",6460,1.7222953690386,-2.48544828425741,-2.81038991741642,-0.530780377652919,2.11522015634938,-1.8772495782628,-1.75988096342696,-0.125892852223675,0.117538339685389,1.653974130684,2.8990092862375,4.57945509623442,-30.6728766355082
"npe_median",6480,1.99783657210095,-2.5587090389199,-2.71265007815741,-0.652891489965439,2.16673164766409,-1.94382732013829,-1.71579883435099,-0.0673433468398987,0.155815194410869,1.73824764207203,2.51603873036188,4.36176126214795,-33.3163113576971
"npe_median",6500,1.9964458175046,-2.56259265900604,-2.7589898236724,-0.578194888219286,2.09920039110126,-1.52359791650052,-1.69311211276419,-0.0105870967113704,0.107976218719227,1.59996988556576,2.69083758307539,4.65656107423855,-31.7804958116487
"npe_median",6520,1.74215119230367,-2.43778759672519,-2.82464605473726,-0.535486525741487,2.10778943274191,-1.33117704966054,-1.70120839680867,-0.121571919501229,0.191407130212891,1.86297745570144,2.6125291711787,4.88128327201498,-30.0509792219896
"npe_median",6540,1.6595272711828,-2.43203212068895,-2.8655151283001,-0.562920091269919,2.27071440962909,-1.78227617553176,-1.76621492454754,0.0643081428425986,0.119223907766246,1.5961584151225,2.92617404600152,4.83664572613636,-29.750389127953
"npe_median",6560,1.41016557547448,-2.43798874162838,-2.84499456308015,-0.573945427927725,2.15563616593019,-1.3743308105505,-1.72694135064814,0.046065938319533,0.13058322669411,1.79664325765245,2.57407250978458,4.90497435270279,-31.3409202793232
"npe_median",6580,1.32436308153382,-2.40874515741185,-2.75419182074448,-0.700495316844611,2.26662329653488,-1.63636579170727,-1.72250072349379,-0.0817869663716177,0.218897069885923,1.62769067627063,2.86068556961327,4.7284303588909,-32.843113605616
"npe_median",6600,1.57544029071059,-2.49312894292496,-2.7094391773598,-0.711093543478086,2.20672578726075,-1.50431145613957,-1.76035176105637,-0.131562317613487,0.170403983882044,1.61816675815797,2.82882161732909,4.28717716683187,-33.1487802256553
"npe_median",6620,1.80131318024079,-2.51310790555957,-2.8031456450569,-0.626312680646202,2.08837425195852,-1.49530469835704,-1.9325505231748,0.0625413320168055,0.0312379266917566,1.68089667264042,2.69233492602482,4.27016073667756,-32.9106685581537
"npe_median",6640,2.0138197155087,-2.56416155112319,-2.75878020374125,-0.602604354889182,2.0538742616605,-1.07194843062313,-1.85046984219373,-0.0663803560720015,0.0897719175703756,1.72626827514319,2.64277570151857,4.45334124730709,-31.5726873282826
"npe_median",6660,1.85001392367296,-2.49489304573387,-2.82517667770678,-0.584884208035686,2.21625216642606,-0.750525477209557,-1.94102238789566,-0.199330546648395,0.124336262060957,1.81009340391583,2.64532170894016,4.66651885908994,-32.9325239215872
"npe_median",6680,1.71114438608142,-2.45427336042505,-2.78155769005464,-0.614149990317028,2.17153625477221,-0.653317354906428,-1.89601298906384,-0.213799929991023,0.445704534900684,1.47948372799304,2.98766563168376,4.72239445926482,-33.7596738923162
"npe_median",6700,1.47983964682143,-2.30719552132623,-2.89366706133317,-0.627450531435197,2.21618121109102,-1.03546771208765,-2.06142124111331,-0.0166229208523249,0.200765268555188,1.57658678446091,2.97678605680267,4.46949004571935,-36.0879326037707
"npe_median",6720,1.46404436061609,-2.38075200279929,-2.91425020494829,-0.59110882610119,2.26640677184225,-1.4077986908504,-1.97235457699962,0.0580544677612906,0.0436096423942819,1.37130531054026,3.04745251813943,4.80491744272972,-33.9802627014341
"npe_median",6740,1.66194034721613,-2.4120710393128,-2.89383023229037,-0.597628785659857,2.25638306038959,-1.45713380873201,-1.97989346083418,0.0475806514673667,-0.008383612661189,1.50225457790121,3.00806493613403,4.80114588811039,-31.9948512599569
"npe_median",6760,1.75861748014671,-2.41516391525912,-2.87182321749817,-0.606150924991065,2.18404724167333,-2.1776518551578,-1.86581663751555,0.0656534861273553,0.0819723542038331,1.72666223736919,2.92937484846399,4.3427134303714,-31.5355992783412
"npe_median",6780,1.83239677682472,-2.43707115979595,-2.78372837295483,-0.692201345646169,2.3411508812727,-1.04888101020448,-1.81072479521784,-0.11241600688173,0.122701307100969,1.60767766809073,2.98575992389007,4.98983561316597,-31.8506886878089
"npe_median",6800,1.72806551823649,-2.45022192111735,-2.83168671963169,-0.608347508371177,2.35442818473711,-1.54931484199304,-1.86076538971224,0.0315001285053728,0.175900079985484,1.82753538957152,3.15248951053449,4.52651452364032,-33.9839679399424
"npe_median",6820,1.90116054331891,-2.53742004085596,-2.70576162655921,-0.644278787432383,2.20471495238493,-1.27470879485277,-1.9579618229437,-0.0670689813078853,0.271870410333483,1.72675172965807,2.95972921773727,4.40545361625501,-32.3487323900805
"npe_median",6840,1.70547243005201,-2.51203824310761,-2.76768481378723,-0.580575693790818,2.19561670625615,-0.517969827165691,-1.71018403089931,-0.0197165169776367,0.216361162695416,1.75016011136668,2.77055332828775,4.31831693761607,-32.814729391533
"npe_median",6860,1.98779747575899,-2.5507217418912,-2.79271968115737,-0.587866397357181,2.28138749625471,-1.03986232344854,-1.75898993593253,0.102471504178878,0.319997758319865,1.48734163156869,3.07982503380855,4.2911774653469,-33.0181436510981
"npe_median",6880,2.03005209847341,-2.59416593890742,-2.7865175050286,-0.578000437056681,2.2446900150221,-0.874042354124551,-1.77536309016485,0.0815757885483998,0.248273200085674,1.51920299267264,2.91629134911231,4.71595395246985,-31.959126428593
"npe_median",6900,1.92519005868327,-2.54770372630802,-2.85012321091091,-0.507575433936636,2.29962125703943,-1.16035635612704,-1.87295003014371,-0.03143959790771,0.301916188948353,1.38270213675791,3.15988474854492,4.62142293763827,-32.9805202745659
"npe_median",6920,1.35936590763928,-2.43079679891709,-2.87383533486122,-0.532473191963145,2.15564200790753,-1.52202913810097,-1.86573875578921,-0.0351232213923469,0.215353587064524,1.43828642111898,2.62233121169234,4.27934042941779,-35.3851121118396
"npe_median",6940,1.72307756215778,-2.42622319743127,-2.82557070945791,-0.66398638782778,2.31103388121214,-1.12252164732373,-1.78884225971083,0.0635239773119413,0.238577502963453,1.19871715589496,2.9857176732024,4.55085908184862,-31.8774633486238
"npe_median",6960,1.79811239413953,-2.49901666387297,-2.7573478713243,-0.627845895777976,2.06299663892125,-0.868570354431626,-1.73693060672268,-0.0379511473124498,0.49395386579099,1.48651994057368,2.65500183631073,4.71064109000166,-33.2507260950216
"npe_median",6980,1.72791634163267,-2.45731407601904,-2.82942140826926,-0.574483500830928,1.99639526331658,-0.741924952425417,-1.7457315129668,0.0556307438731409,0.177188665290493,2.02101439137387,2.25245449822483,4.80085184446141,-33.2743971332046
"npe_median",7000,1.53086951765174,-2.35728809537676,-2.801540473567,-0.602965020481156,1.98385051505688,-2.09156534459372,-1.9717228682838,-0.174635804412443,0.335705048200555,1.9849919157985,2.16378216587477,4.78602957439073,-36.7420731516405
"npe_median",7020,1.52834073629826,-2.49504019326309,-2.747564571511,-0.563270464205539,2.09198935877296,-2.2525621639887,-1.75448748306829,-0.231849654662637,0.396984477076752,1.88593485103619,2.3794428972587,4.77053562368004,-34.3502022233848
"npe_median",7040,1.71487835765046,-2.44945551464132,-2.83147136437128,-0.52742016723792,2.20134791951981,-1.59461307963038,-1.74669742192241,-0.150353108078653,0.553896866985857,1.39100570608782,3.22624038613052,4.75625927558834,-35.7536169017442
"npe_median",7060,1.55065561267468,-2.51341375471018,-2.69647189869177,-0.734246786575193,2.32226890264114,-2.04583041066974,-1.90106822020396,-0.0308631767377355,0.511825999482847,1.4978780042001,2.96503439477418,4.22283440421475,-35.9574009705584
"npe_median",7080,1.76541896348938,-2.52217981000445,-2.75081954680994,-0.660553400791502,2.14459650175323,-2.02430302137459,-1.91592894088488,-0.072100512124846,0.298115171092995,1.756211017954,2.44961484279661,3.89801777759922,-37.2995806136152
"npe_median",7100,1.9172803960225,-2.54240194443731,-2.81475999443156,-0.605283731761869,2.14247267262484,-0.898039056168557,-1.92470192338821,-0.15924172967206,0.226497038712727,1.91346889929498,2.31252314003213,4.21459236637602,-40.1087482289113
"npe_median",7120,1.92699022140362,-2.45488613811346,-2.9091449731197,-0.510772347797896,2.07274278645033,-1.75741674472813,-1.6976314178214,0.02116580046803,0.263516927231176,1.68945827996865,2.43781197502857,3.81484846414691,-37.3574446394869
"npe_median",7140,1.65186472841036,-2.46794275832144,-2.79614350289279,-0.553735477707849,2.04785355439644,-1.0137770232737,-1.86475610785246,-0.185105935447866,0.291091712194149,1.76506709751176,2.66237314781401,4.20352809836922,-31.7513244700326
"npe_median",7160,1.32216903165325,-2.43979559959439,-2.82102495033062,-0.55306399359062,2.20128094226187,-1.21203882399758,-1.93879493259095,-0.109993614919752,0.0426197521873782,1.71459718292689,2.82284333133291,4.77054156210492,-32.3558105745411
"npe_median",7180,1.53146389326737,-2.43694650074045,-2.90370295766504,-0.553795865807304,2.17146236610155,-1.92148713748892,-1.89441475935565,0.136516605428372,-0.182872843433647,1.81687512966699,2.8900272377143,4.5151152522601,-32.8895272416188
"npe_median",7200,1.86450462922424,-2.40407138930626,-2.93277151420983,-0.522201759616226,2.23816176462148,-1.39534253687103,-1.72699243773411,-0.10059310004447,0.312555945548477,1.57032062220719,2.85691899562182,4.33810562612529,-31.078788211806
"npe_median",7220,2.02301791945736,-2.43981809103134,-2.84207487313163,-0.58741139011006,2.2115852620308,-1.36450491412349,-1.81273091872386,-0.0567266004560723,0.286240539861081,1.4511153070421,2.99440065544823,4.73917370477182,-29.6114764241922
"npe_median",7240,2.02792448857858,-2.47684863606136,-2.8474395179756,-0.56604824750202,2.07764106684282,-1.87732120045331,-1.82413771319646,-0.034052290161596,0.164621214304848,1.7002147274768,2.63322996253414,4.61630371863998,-30.1523137404024
"npe_median",7260,1.88657103454523,-2.51135641362895,-2.74308344385269,-0.617513066113701,2.2411797852784,-2.12472945364791,-1.78586543144121,-0.259046847915765,0.30282814365891,1.61393597484073,2.97212917314241,4.65348062129533,-31.3828500939072
"npe_median",7280,1.64461203996552,-2.45034933923612,-2.77869925083955,-0.658246608825991,2.28891951659938,-1.78078969958687,-1.74964902636418,-0.0637732651961786,0.132113118573763,1.59797080020732,2.93589828803248,4.34318294233968,-30.2340090407144
"npe_median",7300,1.55947640501939,-2.46414003152296,-2.8505581053343,-0.553281243730302,2.25185377924268,-1.04146504010012,-1.74379823126888,-0.108084417862016,0.220769696459909,1.76758647392311,2.82588288465657,4.29967840845486,-31.2601032890089
